，	70730	8.540651%
的	39626	4.784842%
我	21482	2.593953%
了	21262	2.567388%
。	17215	2.078712%
“	12451	1.503459%
”	12157	1.467958%
是	11835	1.429077%
在	7570	0.9140779%
不	6899	0.8330546%
一	6527	0.7881356%
就	5891	0.7113386%
他	5810	0.7015578%
她	5684	0.6863433%
！	5678	0.6856188%
？	5506	0.6648498%
也	5413	0.65362%
你	4585	0.553639%
这	4481	0.541081%
有	3968	0.4791362%
那	3860	0.4660952%
都	3716	0.4487072%
和	3659	0.4418244%
：	3425	0.4135689%
人	3337	0.4029429%
可	3333	0.4024599%
说	3021	0.3647859%
上	3004	0.3627332%
却	2957	0.3570579%
来	2873	0.3469149%
个	2828	0.3414811%
着	2766	0.3339946%
把	2752	0.3323041%
而	2674	0.3228856%
道	2552	0.3081541%
让	2476	0.2989771%
、	2227	0.2689104%
里	2129	0.2570769%
地	2120	0.2559901%
要	2065	0.2493488%
大	2059	0.2486244%
去	2056	0.2482621%
两	2046	0.2470546%
还	2021	0.2440359%
出	2015	0.2433113%
到	2010	0.2427076%
又	1970	0.2378776%
得	1943	0.2346174%
知道	1870	0.2258026%
没有	1851	0.2235083%
看	1831	0.2210933%
一个	1817	0.2194028%
没	1790	0.2161426%
便	1755	0.2119163%
想	1721	0.2078108%
已经	1720	0.2076901%
能	1664	0.2009281%
过	1636	0.1975471%
对	1627	0.1964603%
自己	1566	0.1890946%
会	1547	0.1868003%
被	1543	0.1863173%
吧	1531	0.1848683%
之	1524	0.1840231%
好	1469	0.1773818%
只	1464	0.1767781%
只是	1458	0.1760536%
江湖	1416	0.1709821%
才	1410	0.1702576%
多	1402	0.1692916%
呢	1377	0.1662728%
不过	1364	0.1647031%
与	1353	0.1633748%
中	1341	0.1619258%
虽然	1322	0.1596316%
起来	1318	0.1591486%
给	1308	0.1579411%
……	1266	0.1528696%
并	1262	0.1523866%
什么	1243	0.1500923%
听	1236	0.1492471%
从	1192	0.1439341%
下	1180	0.1424851%
吗	1162	0.1403116%
起	1105	0.1334288%
解雨	1090	0.1316176%
呀	1072	0.129444%
魏柔	1067	0.1288403%
几	1062	0.1282365%
真	1053	0.1271498%
无瑕	1019	0.1230443%
心中	1018	0.1229236%
∶	976	0.117852%
时候	933	0.1126598%
连	923	0.1114523%
似乎	918	0.1108485%
萧潇	890	0.1074675%
不是	885	0.1068638%
有些	879	0.1061393%
小	877	0.1058978%
该	877	0.1058978%
很	871	0.1051733%
大江盟	861	0.1039658%
慕容	856	0.103362%
更	848	0.102396%
等	846	0.1021545%
话	846	0.1021545%
见	835	0.1008263%
脸上	834	0.1007055%
还是	830	0.1002225%
笑道	824	0.09949804%
做	820	0.09901504%
再	817	0.09865279%
三	814	0.09829054%
竟	794	0.09587554%
怎么	782	0.09442654%
玲珑	767	0.09261529%
因为	759	0.09164929%
正	759	0.09164929%
这个	753	0.09092479%
出来	746	0.09007954%
进	744	0.08983804%
像	741	0.08947579%
目光	730	0.08814754%
他们	718	0.08669854%
著	695	0.08392128%
用	686	0.08283453%
这么	686	0.08283453%
已	677	0.08174779%
六娘	667	0.08054028%
为	653	0.07884979%
一声	648	0.07824603%
太	644	0.07776304%
它	643	0.07764228%
家	640	0.07728003%
最	631	0.07619328%
向	623	0.07522728%
顿时	618	0.07462353%
比	607	0.07329528%
秦楼	603	0.07281228%
走	596	0.07196703%
鲁卫	594	0.07172553%
住	587	0.07088028%
将	585	0.07063878%
宝亭	577	0.06967278%
那些	573	0.06918978%
成	569	0.06870678%
死	562	0.06786153%
之后	559	0.06749928%
后	559	0.06749928%
突然	548	0.06617103%
啊	542	0.06544653%
身上	539	0.06508428%
；	533	0.06435978%
打	528	0.06375603%
年	524	0.06327303%
下来	524	0.06327303%
苏州	524	0.06327303%
谁	521	0.06291077%
少	521	0.06291077%
宝大祥	520	0.06279003%
那个	519	0.06266928%
一眼	519	0.06266928%
问	519	0.06266928%
宁馨	519	0.06266928%
真是	518	0.06254853%
这样	512	0.06182403%
大人	511	0.06170328%
自然	507	0.06122028%
倒是	495	0.05977128%
二	495	0.05977128%
一下	489	0.05904678%
倒	488	0.05892602%
弟子	486	0.05868452%
前	478	0.05771852%
四	478	0.05771852%
心	478	0.05771852%
脸	476	0.05747702%
手	472	0.05699402%
或许	471	0.05687327%
武功	469	0.05663177%
叫	467	0.05639027%
如	466	0.05626952%
别	465	0.05614877%
可能	465	0.05614877%
事情	465	0.05614877%
师父	463	0.05590727%
天	463	0.05590727%
现在	462	0.05578652%
明白	462	0.05578652%
若是	456	0.05506202%
我们	455	0.05494127%
身子	455	0.05494127%
女	455	0.05494127%
如此	454	0.05482052%
可以	453	0.05469977%
唐门	453	0.05469977%
十二	453	0.05469977%
一丝	452	0.05457902%
恐怕	450	0.05433752%
过来	445	0.05373377%
十	442	0.05337152%
回	438	0.05288852%
这些	436	0.05264702%
声音	427	0.05156027%
点	422	0.05095652%
宗设	422	0.05095652%
隐湖	421	0.05083577%
怕	421	0.05083577%
带	421	0.05083577%
显然	419	0.05059427%
一般	417	0.05035277%
看到	412	0.04974902%
连环	410	0.04950752%
姐姐	405	0.04890377%
就是	405	0.04890377%
玉珑	404	0.04878302%
快	404	0.04878302%
女人	401	0.04842077%
笑	400	0.04830002%
那么	400	0.04830002%
公子	398	0.04805852%
心里	398	0.04805852%
眼下	397	0.04793777%
些	393	0.04745477%
找	390	0.04709252%
早	388	0.04685102%
门派	388	0.04685102%
就算	386	0.04660952%
她们	385	0.04648877%
苏瑾	378	0.04564352%
落	376	0.04540202%
当	375	0.04528127%
