，	38833	8.059381%
的	25280	5.246598%
我	13067	2.711919%
了	12466	2.587187%
。	10492	2.177504%
是	7161	1.48619%
“	7120	1.477681%
”	7021	1.457135%
在	4526	0.9393238%
不	3952	0.8201961%
一	3803	0.7892727%
就	3474	0.7209922%
她	3368	0.698993%
也	3340	0.6931819%
他	3245	0.6734657%
？	3226	0.6695224%
！	3002	0.6230336%
这	2715	0.5634697%
那	2433	0.5049436%
有	2366	0.4910384%
你	2352	0.4881329%
和	2281	0.4733976%
都	2136	0.4433044%
人	2031	0.4215127%
说	1729	0.3588358%
可	1728	0.3586282%
个	1712	0.3553076%
把	1705	0.3538548%
上	1695	0.3517794%
：	1606	0.3333084%
让	1549	0.3214787%
而	1541	0.3198183%
来	1540	0.3196108%
却	1512	0.3137997%
、	1418	0.294291%
道	1413	0.2932533%
里	1280	0.2656505%
还	1251	0.2596319%
着	1239	0.2571414%
便	1210	0.2511228%
看	1210	0.2511228%
没有	1209	0.2509153%
出	1204	0.2498776%
一个	1151	0.238878%
大	1150	0.2386704%
要	1147	0.2380478%
到	1124	0.2332744%
已经	1123	0.2330669%
去	1115	0.2314065%
两	1109	0.2301613%
知道	1105	0.2293311%
又	1067	0.2214446%
得	1059	0.2197843%
江湖	1042	0.2162562%
对	990	0.2054641%
吧	986	0.2046339%
地	978	0.2029736%
过	976	0.2025585%
能	969	0.2011058%
会	964	0.2000681%
想	955	0.1982002%
不过	916	0.1901062%
并	901	0.1869931%
没	884	0.1834649%
呀	876	0.1818046%
呢	874	0.1813895%
∶	871	0.1807669%
好	858	0.1780689%
只	853	0.1770312%
多	853	0.1770312%
自己	848	0.1759935%
被	846	0.1755784%
只是	845	0.1753709%
之	811	0.1683145%
给	808	0.1676919%
无瑕	807	0.1674844%
中	804	0.1668618%
虽然	785	0.1629185%
萧潇	773	0.160428%
吗	772	0.1602205%
与	728	0.1510888%
大江盟	718	0.1490134%
慕容	706	0.1465229%
听	700	0.1452776%
玲珑	694	0.1440324%
从	687	0.1425796%
有些	684	0.141957%
真	670	0.1390515%
时候	641	0.1330328%
起来	633	0.1313725%
下	632	0.131165%
才	617	0.1280519%
什么	609	0.1263915%
似乎	607	0.1259765%
起	606	0.1257689%
很	606	0.1257689%
著	599	0.1243162%
脸上	594	0.1232785%
连	591	0.1226558%
几	591	0.1226558%
心中	591	0.1226558%
笑道	562	0.1166372%
……	533	0.1106186%
话	531	0.1102035%
还是	530	0.1099959%
该	519	0.107713%
小	514	0.1066753%
这个	492	0.1021094%
六娘	491	0.1019019%
像	489	0.1014868%
因为	489	0.1014868%
三	474	0.09837372%
做	473	0.09816618%
不是	472	0.09795864%
更	470	0.09754356%
解雨	467	0.09692094%
等	461	0.09567571%
出来	451	0.09360031%
正	443	0.09193999%
它	443	0.09193999%
目光	434	0.09007214%
秦楼	434	0.09007214%
那些	433	0.0898646%
鲁卫	430	0.08924198%
再	425	0.08820429%
十二	423	0.08778921%
他们	420	0.08716659%
宝大祥	419	0.08695905%
竟	413	0.08571381%
用	412	0.08550628%
师父	399	0.08280826%
玉珑	398	0.08260072%
魏柔	391	0.08114794%
进	390	0.0809404%
弟子	380	0.07886501%
苏州	380	0.07886501%
最	371	0.07699715%
太	370	0.07678961%
怎么	370	0.07678961%
之后	368	0.07637453%
为	367	0.07616699%
比	367	0.07616699%
见	367	0.07616699%
那个	366	0.07595945%
一声	363	0.07533684%
武功	361	0.07492176%
连环	357	0.0740916%
这样	354	0.07346898%
家	350	0.07263882%
年	348	0.07222375%
宝亭	339	0.07035589%
身上	337	0.06994081%
走	337	0.06994081%
真是	334	0.06931819%
这么	334	0.06931819%
门派	332	0.06890311%
问	332	0.06890311%
玉玲	331	0.06869557%
突然	331	0.06869557%
成	327	0.06786542%
向	326	0.06765787%
一眼	325	0.06745034%
春水剑派	321	0.06662018%
什麽	319	0.0662051%
恐怕	317	0.06579002%
；	316	0.06558248%
住	314	0.0651674%
少	311	0.06454478%
将	311	0.06454478%
谁	309	0.0641297%
苏瑾	309	0.0641297%
魔门	309	0.0641297%
些	308	0.06392217%
十	308	0.06392217%
或许	308	0.06392217%
看到	306	0.06350709%
显然	306	0.06350709%
世家	305	0.06329954%
脸	304	0.06309201%
死	301	0.06246939%
奶	299	0.06205431%
无暇	299	0.06205431%
顿时	298	0.06184677%
若是	298	0.06184677%
打	297	0.06163923%
武林	297	0.06163923%
武舞	294	0.06101661%
手	291	0.06039399%
这些	290	0.06018645%
二	288	0.05977137%
一下	288	0.05977137%
前	286	0.05935629%
姐妹	285	0.05914875%
四	281	0.0583186%
我们	281	0.0583186%
淫贼	279	0.05790352%
现在	279	0.05790352%
后	277	0.05748844%
倒是	276	0.0572809%
女人	275	0.05707336%
下来	275	0.05707336%
倒	273	0.05665828%
一丝	272	0.05645074%
事情	271	0.0562432%
坞	271	0.0562432%
叫	267	0.05541304%
啊	265	0.05499797%
汉子	263	0.05458289%
可以	263	0.05458289%
麽	261	0.05416781%
夫人	261	0.05416781%
身子	260	0.05396027%
如	259	0.05375273%
她们	259	0.05375273%
明白	258	0.05354519%
声音	257	0.05333765%
是不是	256	0.05313011%
隐湖	254	0.05271503%
一般	252	0.05229995%
齐小天	251	0.05209241%
可能	249	0.05167734%
大人	249	0.05167734%
一样	247	0.05126226%
杭州	246	0.05105472%
心	246	0.05105472%
过来	246	0.05105472%
