，	4097	9.602044%
的	1755	4.113153%
了	1137	2.664761%
我	964	2.259304%
。	824	1.93119%
“	692	1.621824%
”	675	1.581982%
是	628	1.471829%
不	382	0.8952845%
在	352	0.8249742%
一	347	0.8132558%
？	291	0.6820099%
她	289	0.6773226%
就	286	0.6702915%
他	280	0.6562295%
！	259	0.6070123%
：	258	0.6046686%
你	257	0.6023249%
也	239	0.5601388%
这	229	0.536702%
可	225	0.5273273%
来	219	0.5132652%
有	205	0.4804537%
都	176	0.4124871%
上	167	0.391394%
和	158	0.3703009%
人	157	0.3679573%
个	156	0.3656136%
着	149	0.3492078%
那	146	0.3421768%
道	145	0.3398331%
地	144	0.3374895%
说	144	0.3374895%
得	134	0.3140527%
到	134	0.3140527%
解雨	129	0.3023343%
却	127	0.2976469%
把	125	0.2929596%
要	121	0.2835849%
让	120	0.2812412%
又	120	0.2812412%
大	118	0.2765539%
知道	112	0.2624918%
出	112	0.2624918%
去	111	0.2601481%
魏柔	111	0.2601481%
还	110	0.2578045%
而	108	0.2531171%
想	105	0.2460861%
没有	103	0.2413987%
什么	100	0.2343677%
自己	99	0.232024%
才	99	0.232024%
没	99	0.232024%
宗设	99	0.232024%
一个	98	0.2296803%
……	98	0.2296803%
已经	97	0.2273366%
被	96	0.224993%
两	91	0.2132746%
里	90	0.2109309%
好	89	0.2085872%
只	82	0.1921815%
起来	81	0.1898378%
能	81	0.1898378%
对	77	0.1804631%
会	76	0.1781194%
、	74	0.1734321%
看	73	0.1710884%
从	72	0.1687447%
之	72	0.1687447%
只是	70	0.1640574%
吧	69	0.1617137%
下	69	0.1617137%
过	68	0.15937%
便	66	0.1546827%
虽然	65	0.152339%
起	63	0.1476516%
呢	62	0.145308%
不是	61	0.1429643%
听	61	0.1429643%
真	61	0.1429643%
并	60	0.1406206%
再	60	0.1406206%
中	59	0.1382769%
给	57	0.1335896%
多	57	0.1335896%
无瑕	57	0.1335896%
心中	56	0.1312459%
时候	56	0.1312459%
江湖	53	0.1242149%
鲁卫	53	0.1242149%
宋素卿	52	0.1218712%
几	51	0.1195275%
更	50	0.1171838%
与	50	0.1171838%
他们	50	0.1171838%
打	49	0.1148402%
等	49	0.1148402%
见	49	0.1148402%
马车	49	0.1148402%
不过	48	0.1124965%
自然	47	0.1101528%
这么	47	0.1101528%
用	47	0.1101528%
最	47	0.1101528%
胡一飞	46	0.1078091%
竟	45	0.1054655%
怎么	45	0.1054655%
这个	44	0.1031218%
做	43	0.1007781%
向	43	0.1007781%
话	43	0.1007781%
吗	42	0.09843443%
为	42	0.09843443%
已	42	0.09843443%
目光	42	0.09843443%
著	42	0.09843443%
周福荣	42	0.09843443%
出来	41	0.09609075%
因为	41	0.09609075%
比	40	0.09374707%
小	40	0.09374707%
它	38	0.08905972%
正	37	0.08671604%
素卿	37	0.08671604%
潇湘馆	37	0.08671604%
那么	36	0.08437236%
该	36	0.08437236%
隐湖	36	0.08437236%
死	35	0.08202869%
一声	35	0.08202869%
啊	35	0.08202869%
谁	35	0.08202869%
顿时	35	0.08202869%
倭寇	35	0.08202869%
连	35	0.08202869%
太	34	0.07968501%
三	34	0.07968501%
白澜	34	0.07968501%
成	34	0.07968501%
天	33	0.07734133%
时间	33	0.07734133%
可以	33	0.07734133%
船	33	0.07734133%
姐姐	32	0.07499766%
下来	32	0.07499766%
很	32	0.07499766%
─	32	0.07499766%
怕	31	0.07265398%
宫难	31	0.07265398%
几乎	31	0.07265398%
敌人	31	0.07265398%
进	30	0.0703103%
将	30	0.0703103%
相公	30	0.0703103%
少	29	0.06796663%
快	29	0.06796663%
我们	29	0.06796663%
身子	29	0.06796663%
脸上	27	0.06327927%
后	27	0.06327927%
点	27	0.06327927%
吃	27	0.06327927%
脸	27	0.06327927%
笑道	27	0.06327927%
突然	27	0.06327927%
这儿	27	0.06327927%
辎兵	27	0.06327927%
心	26	0.06093559%
住	26	0.06093559%
身份	26	0.06093559%
六娘	26	0.06093559%
现在	26	0.06093559%
还是	26	0.06093559%
眼下	26	0.06093559%
们	26	0.06093559%
走	25	0.05859192%
若是	25	0.05859192%
还有	25	0.05859192%
李思	25	0.05859192%
就算	25	0.05859192%
早	25	0.05859192%
无	25	0.05859192%
别	25	0.05859192%
护儿	25	0.05859192%
大人	24	0.05624824%
得到	24	0.05624824%
事情	24	0.05624824%
唐天威	24	0.05624824%
带	24	0.05624824%
身上	24	0.05624824%
一下	24	0.05624824%
郤	24	0.05624824%
唐门	23	0.05390457%
那个	23	0.05390457%
回	23	0.05390457%
老子	23	0.05390457%
像	23	0.05390457%
心里	23	0.05390457%
变	23	0.05390457%
心头	23	0.05390457%
；	23	0.05390457%
自	23	0.05390457%
关威	23	0.05390457%
车阵	23	0.05390457%
你们	22	0.05156089%
呀	22	0.05156089%
如此	22	0.05156089%
手	22	0.05156089%
当	22	0.05156089%
宋	22	0.05156089%
大家	22	0.05156089%
秦楼	22	0.05156089%
声音	22	0.05156089%
那些	21	0.04921721%
先生	21	0.04921721%
如	21	0.04921721%
以	21	0.04921721%
刚	21	0.04921721%
过来	21	0.04921721%
可能	21	0.04921721%
想到	21	0.04921721%
告诉	21	0.04921721%
机会	21	0.04921721%
次	21	0.04921721%
发现	21	0.04921721%
公子	21	0.04921721%
似乎	21	0.04921721%
山坡	21	0.04921721%
竟是	20	0.04687354%
不由	20	0.04687354%
相当	20	0.04687354%
果然	20	0.04687354%
找	20	0.04687354%
一阵	20	0.04687354%
明白	20	0.04687354%
落	20	0.04687354%
杀	20	0.04687354%
但	20	0.04687354%
二	20	0.04687354%
春风	20	0.04687354%
开	19	0.04452986%
师傅	19	0.04452986%
倒	19	0.04452986%
同盟会	19	0.04452986%
或许	19	0.04452986%
模样	19	0.04452986%
武功	19	0.04452986%
一眼	19	0.04452986%
送	19	0.04452986%
拿	19	0.04452986%
转	19	0.04452986%
齐萝	19	0.04452986%
粮食	19	0.04452986%
倭铳	19	0.04452986%
哪	18	0.04218618%
有些	18	0.04218618%
如何	18	0.04218618%
女人	18	0.04218618%
问	18	0.04218618%
一般	18	0.04218618%
原来	18	0.04218618%
恐怕	18	0.04218618%
四	18	0.04218618%
前	18	0.04218618%
替	18	0.04218618%
姑娘	18	0.04218618%
立刻	18	0.04218618%
慕容	18	0.04218618%
生	18	0.04218618%
