，	3779	8.815022%
的	1881	4.387684%
了	1130	2.635876%
我	1102	2.570562%
。	833	1.943084%
“	717	1.672498%
”	701	1.635176%
是	591	1.378586%
在	382	0.891066%
他	378	0.8817355%
不	349	0.8140891%
！	331	0.7721017%
就	293	0.6834616%
也	287	0.6694658%
一	283	0.6601353%
：	276	0.6438069%
你	266	0.6204805%
她	257	0.5994868%
都	238	0.5551668%
？	234	0.5458363%
着	233	0.5435036%
这	216	0.5038489%
有	208	0.4851878%
可	201	0.4688593%
和	199	0.4641941%
道	181	0.4222067%
来	169	0.3942151%
人	167	0.3895498%
却	163	0.3802193%
说	156	0.3638908%
把	153	0.3568929%
、	142	0.3312339%
而	140	0.3265687%
个	139	0.3242361%
那	131	0.305575%
两	128	0.2985771%
上	127	0.2962445%
地	125	0.2915792%
让	123	0.2869139%
又	117	0.2729181%
里	112	0.261255%
没	111	0.2589223%
已经	110	0.2565897%
到	109	0.2542571%
想	106	0.2472592%
去	104	0.2425939%
大	103	0.2402613%
知道	99	0.2309307%
解雨	96	0.2239328%
自己	92	0.2146023%
……	92	0.2146023%
宝亭	92	0.2146023%
起来	90	0.209937%
之	90	0.209937%
要	90	0.209937%
纔	90	0.209937%
呢	89	0.2076044%
出	87	0.2029391%
还	86	0.2006065%
妳	84	0.1959412%
能	83	0.1936086%
对	82	0.191276%
好	82	0.191276%
多	80	0.1866107%
便	80	0.1866107%
被	80	0.1866107%
宗设	80	0.1866107%
只	79	0.1842781%
过	78	0.1819454%
只是	78	0.1819454%
什么	78	0.1819454%
一个	77	0.1796128%
没有	76	0.1772801%
吧	73	0.1702822%
虽然	72	0.1679496%
看	71	0.165617%
与	71	0.165617%
得	70	0.1632843%
唐五经	70	0.1632843%
唐门	68	0.1586191%
吗	67	0.1562864%
中	67	0.1562864%
松江	66	0.1539538%
该	65	0.1516212%
听	63	0.1469559%
给	60	0.139958%
从	60	0.139958%
会	59	0.1376254%
笑道	59	0.1376254%
六娘	58	0.1352927%
下	57	0.1329601%
做	57	0.1329601%
秦楼	55	0.1282948%
再	55	0.1282948%
心中	55	0.1282948%
不是	55	0.1282948%
怎么	55	0.1282948%
起	54	0.1259622%
宋素卿	53	0.1236296%
不过	52	0.1212969%
别	52	0.1212969%
沉熠	51	0.1189643%
三	50	0.1166317%
后	50	0.1166317%
几	47	0.1096338%
并	46	0.1073011%
更	46	0.1073011%
真	45	0.1049685%
二	45	0.1049685%
沉希仪	45	0.1049685%
连	44	0.1026359%
见	44	0.1026359%
似乎	44	0.1026359%
还是	43	0.1003032%
等	43	0.1003032%
出来	43	0.1003032%
正	43	0.1003032%
这么	43	0.1003032%
少	42	0.09797061%
他们	41	0.09563798%
时候	40	0.09330534%
因为	40	0.09330534%
顿时	40	0.09330534%
太	39	0.09097271%
很	39	0.09097271%
大人	39	0.09097271%
最	38	0.08864007%
；	38	0.08864007%
之后	38	0.08864007%
小	38	0.08864007%
我们	38	0.08864007%
可能	37	0.08630744%
唐	37	0.08630744%
一下	37	0.08630744%
将	37	0.08630744%
沉煌	37	0.08630744%
心	36	0.08397481%
苏州	36	0.08397481%
一声	36	0.08397481%
宝大祥	36	0.08397481%
比	35	0.08164217%
话	35	0.08164217%
住	35	0.08164217%
竟	34	0.07930954%
有些	34	0.07930954%
沉家	34	0.07930954%
女	33	0.07697691%
像	32	0.07464428%
找	32	0.07464428%
下来	32	0.07464428%
向	32	0.07464428%
用	32	0.07464428%
进	31	0.07231164%
