，	31702	8.024096%
的	20488	5.185719%
我	11241	2.845211%
了	10341	2.617411%
。	8938	2.262298%
“	6054	1.532328%
”	5978	1.513092%
是	5832	1.476138%
在	3733	0.94486%
不	3302	0.8357695%
一	3278	0.8296949%
她	2923	0.7398408%
？	2778	0.7031398%
也	2684	0.6793475%
就	2664	0.6742853%
！	2413	0.6107547%
他	2404	0.6084766%
这	2191	0.5545642%
那	2075	0.5252035%
你	1956	0.4950833%
有	1901	0.4811623%
和	1900	0.4809092%
都	1664	0.4211752%
人	1614	0.4085197%
把	1434	0.3629599%
个	1424	0.3604288%
说	1404	0.3553666%
上	1380	0.3492919%
可	1315	0.3328398%
却	1250	0.3163876%
来	1248	0.3158814%
：	1236	0.3128441%
让	1231	0.3115785%
道	1211	0.3065163%
而	1178	0.2981637%
、	1134	0.2870269%
便	1110	0.2809522%
看	1080	0.2733589%
里	1070	0.2708278%
还	1022	0.2586785%
出	992	0.2510852%
知道	957	0.2422264%
去	951	0.2407077%
两	946	0.2394421%
一个	942	0.2384297%
没有	939	0.2376704%
要	937	0.2371642%
着	918	0.2323551%
到	908	0.229824%
得	883	0.2234962%
已经	882	0.2232431%
又	875	0.2214713%
∶	871	0.2204589%
大	850	0.2151436%
过	826	0.2090689%
想	804	0.2035005%
会	804	0.2035005%
吧	792	0.2004632%
江湖	779	0.1971728%
对	778	0.1969196%
能	763	0.193123%
不过	759	0.1921106%
无瑕	754	0.190845%
并	753	0.1905919%
没	750	0.1898326%
呀	745	0.188567%
地	734	0.1857828%
只	723	0.1829986%
好	716	0.1812268%
呢	704	0.1781895%
萧潇	700	0.1771771%
被	691	0.1748991%
给	682	0.1726211%
吗	678	0.1716086%
只是	678	0.1716086%
多	672	0.17009%
自己	644	0.1630029%
玲珑	642	0.1624967%
大江盟	636	0.160978%
之	634	0.1604718%
中	632	0.1599656%
才	610	0.1543972%
虽然	601	0.1521192%
著	598	0.1513598%
听	595	0.1506005%
有些	593	0.1500943%
从	586	0.1483225%
真	581	0.147057%
慕容	546	0.1381981%
脸上	531	0.1344015%
下	521	0.1318704%
起	519	0.1313641%
似乎	510	0.1290862%
时候	491	0.1242771%
起来	491	0.1242771%
心中	489	0.1237708%
很	483	0.1222522%
连	475	0.1202273%
笑道	461	0.1166838%
几	457	0.1156713%
与	453	0.1146589%
小	435	0.1101029%
什么	430	0.1088373%
还是	425	0.1075718%
六娘	420	0.1063062%
十二	413	0.1045345%
话	412	0.1042814%
宝大祥	408	0.1032689%
……	403	0.1020034%
不是	402	0.1017503%
解雨	386	0.09770049%
像	379	0.09592872%
三	377	0.09542251%
目光	377	0.09542251%
它	376	0.0951694%
做	372	0.09415695%
秦楼	372	0.09415695%
这个	370	0.09365074%
那些	369	0.09339762%
该	364	0.09213207%
因为	363	0.09187897%
正	358	0.09061341%
等	355	0.08985408%
鲁卫	354	0.08960097%
出来	351	0.08884164%
玉珑	346	0.08757609%
师父	346	0.08757609%
进	346	0.08757609%
更	345	0.08732298%
竟	343	0.08681676%
再	340	0.08605743%
用	338	0.08555121%
宝亭	335	0.08479188%
他们	324	0.08200767%
苏州	324	0.08200767%
什麽	319	0.08074212%
魏柔	317	0.0802359%
一声	315	0.07972968%
见	308	0.07795791%
问	300	0.07593302%
连环	300	0.07593302%
奶	299	0.07567992%
无暇	299	0.07567992%
太	297	0.0751737%
玉玲	295	0.07466748%
弟子	294	0.07441436%
走	294	0.07441436%
那个	292	0.07390814%
为	292	0.07390814%
一眼	291	0.07365504%
最	289	0.07314882%
突然	289	0.07314882%
比	282	0.07137705%
