，	66788	8.506227%
的	37814	4.816051%
我	20516	2.612951%
了	20195	2.572067%
。	16252	2.069881%
“	11826	1.506178%
”	11567	1.473192%
是	11213	1.428106%
在	7193	0.916112%
不	6495	0.8272136%
一	6228	0.7932081%
就	5563	0.7085126%
她	5476	0.6974322%
他	5367	0.6835497%
！	5363	0.6830403%
？	5239	0.6672474%
也	5125	0.6527282%
你	4339	0.552622%
这	4260	0.5425604%
有	3721	0.4739125%
那	3699	0.4711106%
都	3518	0.4480581%
和	3452	0.4396523%
：	3286	0.4185102%
人	3164	0.4029721%
可	3144	0.4004249%
上	2844	0.3622164%
说	2825	0.3597965%
却	2761	0.3516454%
来	2700	0.3438763%
着	2672	0.3403102%
个	2665	0.3394187%
把	2639	0.3361073%
而	2552	0.3250268%
道	2432	0.3097434%
让	2373	0.3022291%
、	2138	0.2722991%
里	2056	0.2618555%
地	2011	0.2561242%
要	1941	0.2472089%
两	1940	0.2470815%
去	1934	0.2463173%
大	1928	0.2455532%
还	1920	0.2445343%
到	1912	0.2435154%
出	1911	0.243388%
又	1870	0.2381662%
得	1821	0.2319255%
知道	1785	0.2273405%
没有	1779	0.2265763%
看	1746	0.2223734%
一个	1722	0.2193167%
便	1698	0.21626%
已经	1655	0.2107835%
没	1654	0.2106561%
想	1641	0.2090004%
能	1551	0.1975378%
过	1539	0.1960095%
对	1525	0.1942264%
自己	1488	0.1895141%
被	1471	0.1873489%
会	1461	0.1860753%
吧	1458	0.1856932%
之	1439	0.1832733%
只	1410	0.1795799%
只是	1395	0.1776694%
好	1388	0.1767779%
江湖	1367	0.1741033%
呢	1355	0.172575%
多	1339	0.1705372%
中	1294	0.1648059%
才	1289	0.1641691%
不过	1288	0.1640417%
与	1258	0.1602209%
虽然	1250	0.159202%
给	1250	0.159202%
起来	1246	0.1586926%
并	1228	0.1564001%
什么	1190	0.1515603%
……	1182	0.1505414%
听	1180	0.1502867%
从	1152	0.1467206%
吗	1119	0.1425176%
下	1111	0.1414987%
呀	1061	0.1351307%
起	1043	0.1328381%
解雨	1041	0.1325834%
魏柔	1018	0.1296541%
无瑕	1014	0.1291447%
几	1008	0.1283805%
真	998	0.1271069%
心中	979	0.124687%
∶	912	0.1161538%
时候	907	0.115517%
萧潇	886	0.1128424%
连	884	0.1125877%
似乎	882	0.1123329%
有些	859	0.1094036%
