，	93260	8.699765%
的	50769	4.735989%
了	27508	2.566086%
我	27453	2.560955%
。	22369	2.086694%
是	15438	1.440135%
“	15122	1.410657%
”	14713	1.372503%
不	9086	0.8475881%
在	9054	0.8446029%
一	8283	0.7726802%
他	8060	0.7518776%
就	7612	0.7100859%
！	7600	0.7089665%
她	6998	0.6528088%
也	6978	0.6509432%
？	6930	0.6464655%
你	6579	0.6137224%
：	5927	0.5529006%
这	5620	0.5242621%
有	5130	0.4785524%
和	5006	0.466985%
都	4897	0.4568169%
着	4753	0.4433839%
那	4562	0.4255665%
可	4514	0.4210888%
人	4309	0.4019653%
说	3942	0.3677297%
上	3908	0.364558%
却	3773	0.3519645%
个	3737	0.3486063%
来	3616	0.3373188%
而	3537	0.3299493%
把	3378	0.3151169%
道	3353	0.3127848%
让	3136	0.292542%
地	2983	0.2782694%
、	2918	0.2722058%
两	2703	0.2521495%
还	2663	0.2484181%
到	2655	0.2476718%
要	2649	0.2471121%
里	2617	0.244127%
去	2613	0.2437539%
又	2602	0.2427277%
出	2590	0.2416083%
得	2589	0.241515%
大	2588	0.2414217%
知道	2383	0.2222983%
才	2365	0.2206192%
没有	2363	0.2204326%
没	2351	0.2193132%
一个	2296	0.2141825%
能	2268	0.2115705%
对	2211	0.2062533%
已经	2209	0.2060667%
看	2190	0.2042943%
想	2186	0.2039211%
什么	2058	0.1919807%
自己	2037	0.1900217%
会	2030	0.1893687%
之	2026	0.1889955%
便	2025	0.1889022%
过	2023	0.1887157%
江湖	2015	0.1879694%
被	1952	0.1820924%
……	1918	0.1789207%
吧	1861	0.1736035%
好	1850	0.1725774%
只是	1802	0.1680997%
只	1790	0.1669803%
多	1789	0.166887%
中	1775	0.165581%
不过	1744	0.1626891%
虽然	1733	0.161663%
起来	1722	0.1606369%
给	1697	0.1583048%
并	1588	0.1481367%
与	1583	0.1476703%
听	1578	0.1472038%
呢	1556	0.1451516%
下	1517	0.1415134%
从	1505	0.140394%
几	1409	0.1314387%
‘	1386	0.1292931%
魏柔	1375	0.128267%
’	1373	0.1280804%
吗	1364	0.1272408%
起	1358	0.1266811%
怎么	1319	0.123043%
真	1299	0.1211773%
大江盟	1235	0.1152071%
解雨	1228	0.1145541%
很	1225	0.1142742%
心中	1173	0.1094234%
不是	1172	0.1093301%
时候	1148	0.1070912%
连	1145	0.1068114%
更	1145	0.1068114%
呀	1122	0.1046658%
还是	1110	0.1035464%
似乎	1107	0.1032666%
无瑕	1094	0.1020539%
等	1083	0.1010277%
再	1082	0.1009344%
见	1081	0.1008411%
话	1079	0.1006546%
有些	1075	0.1002814%
该	1062	0.09906874%
因为	1060	0.09888217%
萧潇	1053	0.09822917%
三	1052	0.09813588%
慕容	1052	0.09813588%
这么	1048	0.09776274%
小	1038	0.09682989%
他们	1012	0.09440448%
这个	986	0.09197907%
笑道	982	0.09160593%
像	973	0.09076636%
做	973	0.09076636%
脸上	965	0.09002008%
出来	941	0.08778124%
啊	905	0.08442298%
竟	902	0.08414312%
进	898	0.08376998%
已	897	0.0836767%
最	880	0.08209085%
目光	875	0.08162443%
六娘	858	0.08003858%
用	837	0.0780796%
太	832	0.07761317%
