，	89723	8.626399%
的	49075	4.718306%
了	26709	2.567931%
我	26602	2.557644%
。	21592	2.075958%
“	15612	1.501012%
”	15220	1.463324%
是	14997	1.441883%
在	9208	0.8853012%
不	8821	0.8480932%
一	8161	0.7846376%
他	7717	0.7419493%
！	7426	0.7139712%
就	7374	0.7089717%
她	6776	0.6514771%
？	6772	0.6510925%
也	6755	0.6494581%
你	5987	0.5756189%
这	5633	0.5415836%
有	4973	0.478128%
和	4845	0.4658215%
都	4725	0.4542841%
：	4667	0.4487077%
那	4586	0.44092%
可	4356	0.4188067%
人	4172	0.401116%
说	3837	0.3689075%
上	3804	0.3657348%
却	3689	0.3546781%
个	3635	0.3494863%
着	3617	0.3477557%
来	3544	0.3407371%
而	3376	0.3245848%
把	3325	0.3196814%
道	3160	0.3038175%
让	3014	0.2897804%
地	2876	0.2765124%
、	2807	0.2698784%
两	2662	0.2559374%
要	2627	0.2525724%
大	2611	0.2510341%
还	2583	0.248342%
里	2566	0.2467075%
出	2565	0.2466114%
到	2561	0.2462268%
去	2553	0.2454576%
又	2527	0.2429579%
得	2509	0.2412273%
知道	2328	0.2238251%
没	2315	0.2225752%
没有	2274	0.2186332%
一个	2235	0.2148836%
想	2156	0.2072882%
能	2145	0.2062306%
看	2142	0.2059421%
已经	2137	0.2054614%
对	2090	0.2009426%
过	2030	0.1951739%
便	1987	0.1910397%
自己	1949	0.1873862%
会	1918	0.1844057%
之	1914	0.1840211%
被	1887	0.1814252%
江湖	1882	0.1809445%
才	1874	0.1801753%
好	1824	0.1753681%
吧	1808	0.1738298%
只是	1765	0.1696955%
只	1760	0.1692148%
多	1725	0.1658498%
中	1696	0.1630616%
虽然	1678	0.161331%
……	1677	0.1612348%
起来	1671	0.1606579%
不过	1670	0.1605618%
给	1654	0.1590235%
什么	1646	0.1582543%
并	1536	0.1476784%
听	1533	0.14739%
与	1529	0.1470054%
呢	1525	0.1466208%
下	1467	0.1410444%
从	1466	0.1409483%
起	1367	0.1314299%
几	1367	0.1314299%
吗	1334	0.1282571%
魏柔	1306	0.1255651%
真	1273	0.1223923%
解雨	1219	0.1172005%
大江盟	1211	0.1164313%
很	1155	0.1110472%
心中	1141	0.1097012%
不是	1131	0.1087398%
呀	1124	0.1080667%
连	1113	0.1070092%
时候	1106	0.1063361%
无瑕	1106	0.1063361%
更	1087	0.1045094%
似乎	1086	0.1044132%
小	1084	0.1042209%
话	1063	0.1022019%
萧潇	1056	0.1015289%
还是	1053	0.1012405%
见	1051	0.1010482%
等	1047	0.1006636%
再	1045	0.1004713%
三	1038	0.09979829%
有些	1037	0.09970214%
该	1035	0.09950986%
怎么	1021	0.09816383%
慕容	998	0.0959525%
笑道	981	0.09431803%
∶	976	0.09383731%
因为	976	0.09383731%
他们	967	0.09297201%
做	961	0.09239514%
这个	949	0.0912414%
脸上	947	0.09104911%
像	946	0.09095297%
出来	912	0.08768404%
进	901	0.08662646%
正	894	0.08595344%
竟	889	0.08547272%
啊	863	0.08297295%
这么	854	0.08210765%
目光	847	0.08143464%
已	845	0.08124235%
最	838	0.08056933%
用	826	0.0794156%
家	818	0.07864644%
一声	814	0.07826186%
为	809	0.07778113%
它	808	0.07768499%
顿时	807	0.07758884%
太	807	0.07758884%
六娘	805	0.07739656%
玲珑	794	0.07633896%
比	771	0.07412763%
走	767	0.07374305%
向	765	0.07355076%
自然	752	0.07230088%
成	741	0.07124329%
将	738	0.07095485%
住	717	0.06893581%
死	710	0.0682628%
