，	3942	9.169361%
的	1812	4.214836%
了	1067	2.481915%
我	966	2.246982%
。	963	2.240004%
“	625	1.453793%
是	622	1.446814%
”	590	1.37238%
他	443	1.030448%
不	404	0.9397316%
在	377	0.8769277%
就	328	0.7629504%
！	315	0.7327115%
一	299	0.6954944%
也	288	0.6699076%
？	267	0.6210602%
有	247	0.5745389%
你	246	0.5722128%
这	221	0.5140611%
她	208	0.4838222%
和	207	0.4814961%
都	198	0.4605615%
却	196	0.4559094%
说	196	0.4559094%
可	189	0.4396269%
人	173	0.4024098%
来	173	0.4024098%
个	163	0.3791491%
那	161	0.374497%
上	160	0.3721709%
：	139	0.3233235%
没	136	0.3163453%
蒋迟	135	0.3140192%
宁馨	132	0.307041%
大	131	0.3047149%
要	124	0.2884324%
去	122	0.2837803%
而	122	0.2837803%
得	122	0.2837803%
才	121	0.2814543%
道	120	0.2791282%
皇上	119	0.2768021%
把	113	0.2628457%
能	113	0.2628457%
地	109	0.2535414%
两	106	0.2465632%
出	104	0.2419111%
让	103	0.239585%
对	102	0.237259%
还	101	0.2349329%
又	100	0.2326068%
到	98	0.2279547%
过	97	0.2256286%
与	95	0.2209765%
一个	95	0.2209765%
着	94	0.2186504%
、	89	0.2070201%
会	86	0.2000419%
看	85	0.1977158%
知道	85	0.1977158%
之	85	0.1977158%
……	84	0.1953897%
好	81	0.1884115%
想	80	0.1860855%
自己	78	0.1814333%
不过	76	0.1767812%
里	73	0.169803%
吧	73	0.169803%
没有	72	0.1674769%
起来	72	0.1674769%
虽然	72	0.1674769%
被	72	0.1674769%
大人	72	0.1674769%
京城	71	0.1651509%
下	69	0.1604987%
啊	65	0.1511944%
已经	65	0.1511944%
∶	64	0.1488684%
多	63	0.1465423%
只是	63	0.1465423%
起	62	0.1442162%
见	62	0.1442162%
给	58	0.134912%
便	57	0.1325859%
听	56	0.1302598%
真	55	0.1279338%
很	55	0.1279338%
几	54	0.1256077%
只	54	0.1256077%
什么	53	0.1232816%
哪	53	0.1232816%
胡同	52	0.1209555%
不是	52	0.1209555%
做	51	0.1186295%
小	51	0.1186295%
像	51	0.1186295%
等	51	0.1186295%
魏柔	49	0.1139773%
再	49	0.1139773%
江湖	49	0.1139773%
解雨	49	0.1139773%
刑部	48	0.1116513%
该	48	0.1116513%
中	47	0.1093252%
自然	46	0.1069991%
┅	44	0.102347%
妳	44	0.102347%
进	43	0.1000209%
吗	43	0.1000209%
已	42	0.09769487%
还是	42	0.09769487%
可以	41	0.0953688%
但	41	0.0953688%
先生	41	0.0953688%
从	40	0.09304273%
话	40	0.09304273%
身份	40	0.09304273%
三	40	0.09304273%
相公	39	0.09071666%
心中	39	0.09071666%
李佟	39	0.09071666%
年	39	0.09071666%
这么	39	0.09071666%
最	39	0.09071666%
连	39	0.09071666%
家	38	0.0883906%
为	38	0.0883906%
出来	38	0.0883906%
著	37	0.08606452%
太	37	0.08606452%
风	37	0.08606452%
用	37	0.08606452%
似乎	36	0.08373845%
走	36	0.08373845%
宋廷之	36	0.08373845%
怎么	36	0.08373845%
死	36	0.08373845%
眼下	35	0.08141239%
正	35	0.08141239%
这个	35	0.08141239%
因为	35	0.08141239%
更	35	0.08141239%
问	34	0.07908632%
并	34	0.07908632%
可能	34	0.07908632%
大概	34	0.07908632%
唐门	34	0.07908632%
┅┅	33	0.07676025%
谁	33	0.07676025%
虾	33	0.07676025%
老朽	33	0.07676025%
回	32	0.07443418%
如何	32	0.07443418%
事情	32	0.07443418%
成	31	0.07210811%
别	31	0.07210811%
倒是	31	0.07210811%
下来	31	0.07210811%
；	31	0.07210811%
这样	31	0.07210811%
您	30	0.06978205%
为了	30	0.06978205%
比	30	0.06978205%
怕	30	0.06978205%
可是	30	0.06978205%
女	29	0.06745598%
一眼	29	0.06745598%
明白	29	0.06745598%
笑	29	0.06745598%
向	29	0.06745598%
目光	29	0.06745598%
宗设	29	0.06745598%
姐姐	29	0.06745598%
叫	28	0.06512991%
蒋逵	28	0.06512991%
丫头	28	0.06512991%
他们	28	0.06512991%
晚辈	28	0.06512991%
倒	27	0.06280384%
天	27	0.06280384%
如	27	0.06280384%
顿时	27	0.06280384%
就算	27	0.06280384%
脸上	27	0.06280384%
打	27	0.06280384%
时候	26	0.06047777%
想起	26	0.06047777%
心里	26	0.06047777%
一下	26	0.06047777%
甚至	26	0.06047777%
觉得	26	0.06047777%
唐三藏	26	0.06047777%
那么	25	0.05815171%
替	25	0.05815171%
其实	25	0.05815171%
一声	25	0.05815171%
口	25	0.05815171%
还有	25	0.05815171%
则	24	0.05582564%
恐怕	24	0.05582564%
郭	24	0.05582564%
廖喜	24	0.05582564%
心	24	0.05582564%
先	24	0.05582564%
四	24	0.05582564%
粉子	24	0.05582564%
少女	24	0.05582564%
这些	24	0.05582564%
如此	24	0.05582564%
将	24	0.05582564%
不由	23	0.05349957%
很快	23	0.05349957%
顺天府	23	0.05349957%
找	23	0.05349957%
笑道	23	0.05349957%
若是	23	0.05349957%
丁聪	23	0.05349957%
刀	23	0.05349957%
银子	23	0.05349957%
动少	23	0.05349957%
相当	22	0.0511735%
见到	22	0.0511735%
唐	22	0.0511735%
现在	22	0.0511735%
后	22	0.0511735%
就是	22	0.0511735%
想来	22	0.0511735%
或许	22	0.0511735%
点	22	0.0511735%
呢	22	0.0511735%
货物	22	0.0511735%
那些	22	0.0511735%
郡主	22	0.0511735%
送	21	0.04884743%
十	21	0.04884743%
京	21	0.04884743%
大哥	21	0.04884743%
突然	20	0.04652137%
有些	20	0.04652137%
东山	20	0.04652137%
真是	20	0.04652137%
告诉	20	0.04652137%
关系	20	0.04652137%
过来	20	0.04652137%
算	20	0.04652137%
师傅	20	0.04652137%
开	19	0.0441953%
那个	19	0.0441953%
虽	19	0.0441953%
想到	19	0.0441953%
一番	19	0.0441953%
放	19	0.0441953%
再说	19	0.0441953%
人家	19	0.0441953%
所	19	0.0441953%
这种	19	0.0441953%
俺	19	0.0441953%
毕竟	18	0.04186923%
极	18	0.04186923%
别情	18	0.04186923%
事儿	18	0.04186923%
早	18	0.04186923%
一样	18	0.04186923%
郭槐	18	0.04186923%
敢	18	0.04186923%
月	18	0.04186923%
老板	18	0.04186923%
果然	18	0.04186923%
小凤仙	18	0.04186923%
师兄	18	0.04186923%
邵元节	18	0.04186923%
脸	17	0.03954316%
少	17	0.03954316%
似的	17	0.03954316%
一丝	17	0.03954316%
几乎	17	0.03954316%
眼	17	0.03954316%
原来	17	0.03954316%
之后	17	0.03954316%
总	17	0.03954316%
无	17	0.03954316%
兰家	17	0.03954316%
当	17	0.03954316%
杀	17	0.03954316%
女人	16	0.03721709%
她们	16	0.03721709%
只有	16	0.03721709%
老	16	0.03721709%
赵鉴	16	0.03721709%
冲	16	0.03721709%
本	16	0.03721709%
前	16	0.03721709%
心头	16	0.03721709%
一切	16	0.03721709%
竹园	16	0.03721709%
件	16	0.03721709%
难	16	0.03721709%
变	16	0.03721709%
需要	16	0.03721709%
带	16	0.03721709%
心思	16	0.03721709%
手	16	0.03721709%
三哥	16	0.03721709%
怀里	16	0.03721709%
快	15	0.03489102%
竟	15	0.03489102%
看见	15	0.03489102%
微微	15	0.03489102%
人物	15	0.03489102%
卖	15	0.03489102%
不禁	15	0.03489102%
离开	15	0.03489102%
咱	15	0.03489102%
事	15	0.03489102%
殷家	15	0.03489102%
嘴	15	0.03489102%
方献夫	15	0.03489102%
眼前	15	0.03489102%
大家	15	0.03489102%
众人	15	0.03489102%
时间	15	0.03489102%
一旦	15	0.03489102%
无法	15	0.03489102%
兵马司	15	0.03489102%
兰月儿	15	0.03489102%
气	15	0.03489102%
开始	14	0.03256496%
王动	14	0.03256496%
义父	14	0.03256496%
住	14	0.03256496%
哪儿	14	0.03256496%
熟悉	14	0.03256496%
本事	14	0.03256496%
朝	14	0.03256496%
张	14	0.03256496%
问道	14	0.03256496%
竟然	14	0.03256496%
只好	14	0.03256496%
蒋	14	0.03256496%
兄弟	14	0.03256496%
——	14	0.03256496%
还要	14	0.03256496%
本来	14	0.03256496%
有人	14	0.03256496%
兰	14	0.03256496%
声音	14	0.03256496%
身上	14	0.03256496%
通达	14	0.03256496%
留	14	0.03256496%
沈希仪	14	0.03256496%
车	14	0.03256496%
二	14	0.03256496%
日后	14	0.03256496%
剑	14	0.03256496%
江南	14	0.03256496%
老人	14	0.03256496%
雨	13	0.03023889%
白	13	0.03023889%
望	13	0.03023889%
一时	13	0.03023889%
听说	13	0.03023889%
蒋家	13	0.03023889%
本官	13	0.03023889%
暗自	13	0.03023889%
可惜	13	0.03023889%
它	13	0.03023889%
何况	13	0.03023889%
正是	13	0.03023889%
陪	13	0.03023889%
一阵	13	0.03023889%
女子	13	0.03023889%
子愚	13	0.03023889%
转	13	0.03023889%
蒋烟	13	0.03023889%
一笑	13	0.03023889%
书	13	0.03023889%
一起	13	0.03023889%
以	13	0.03023889%
顿	13	0.03023889%
拿	13	0.03023889%
眼中	13	0.03023889%
雨儿	13	0.03023889%
章	12	0.02791282%
叹	12	0.02791282%
同样	12	0.02791282%
隐约	12	0.02791282%
跟	12	0.02791282%
一直	12	0.02791282%
管家	12	0.02791282%
容易	12	0.02791282%
一动	12	0.02791282%
奇怪	12	0.02791282%
得到	12	0.02791282%
出现	12	0.02791282%
于	12	0.02791282%
岁	12	0.02791282%
变化	12	0.02791282%
宋	12	0.02791282%
当初	12	0.02791282%
宝大祥	12	0.02791282%
既然	12	0.02791282%
解释	12	0.02791282%
派	12	0.02791282%
许多	12	0.02791282%
丫	12	0.02791282%
究竟	12	0.02791282%
少年	12	0.02791282%
颇	12	0.02791282%
大江盟	12	0.02791282%
夥计	12	0.02791282%
别人	12	0.02791282%
王	12	0.02791282%
李	12	0.02791282%
这里	12	0.02791282%
楼	12	0.02791282%
西城	12	0.02791282%
是不是	12	0.02791282%
五	12	0.02791282%
公子	12	0.02791282%
乞丐	12	0.02791282%
老师	12	0.02791282%
屋子	11	0.02558675%
过去	11	0.02558675%
汉子	11	0.02558675%
客人	11	0.02558675%
一点	11	0.02558675%
条	11	0.02558675%
买	11	0.02558675%
哩	11	0.02558675%
面前	11	0.02558675%
了解	11	0.02558675%
头	11	0.02558675%
不得	11	0.02558675%
当然	11	0.02558675%
其中	11	0.02558675%
行	11	0.02558675%
听到	11	0.02558675%
发生	11	0.02558675%
消息	11	0.02558675%
朝中	11	0.02558675%
呀	11	0.02558675%
间	11	0.02558675%
高君侯	11	0.02558675%
错	11	0.02558675%
若	11	0.02558675%
最后	11	0.02558675%
否则	11	0.02558675%
吃	11	0.02558675%
陆眉公	11	0.02558675%
什麽	11	0.02558675%
麽	11	0.02558675%
武功	11	0.02558675%
门派	11	0.02558675%
如果	11	0.02558675%
情况	11	0.02558675%
敝号	11	0.02558675%
凶徒	11	0.02558675%
睡	10	0.02326068%
姐妹	10	0.02326068%
老爷	10	0.02326068%
双	10	0.02326068%
门	10	0.02326068%
显然	10	0.02326068%
剩下	10	0.02326068%
远	10	0.02326068%
知	10	0.02326068%
弄	10	0.02326068%
不敢	10	0.02326068%
一品楼	10	0.02326068%
看到	10	0.02326068%
仔细	10	0.02326068%
名字	10	0.02326068%
顶	10	0.02326068%
高手	10	0.02326068%
此	10	0.02326068%
翠云阁	10	0.02326068%
说话	10	0.02326068%
这儿	10	0.02326068%
立刻	10	0.02326068%
