，	78143	8.55091%
的	43504	4.760488%
我	23539	2.575789%
了	23519	2.5736%
。	19075	2.087309%
“	13874	1.518182%
”	13503	1.477585%
是	13029	1.425717%
在	8268	0.9047377%
不	7636	0.8355802%
一	7123	0.7794445%
就	6523	0.7137886%
他	6517	0.713132%
！	6374	0.6974841%
她	6136	0.6714406%
也	6004	0.6569963%
？	5999	0.6564491%
你	5225	0.5717531%
这	4933	0.5398006%
有	4385	0.4798349%
那	4143	0.4533537%
都	4141	0.4531348%
和	4118	0.450618%
：	3965	0.4338758%
可	3782	0.4138508%
人	3624	0.3965614%
说	3375	0.3693142%
上	3340	0.3654843%
却	3247	0.3553076%
来	3146	0.3442555%
个	3136	0.3431613%
着	3131	0.3426141%
把	2990	0.327185%
而	2984	0.3265285%
道	2791	0.3054092%
让	2690	0.2943571%
、	2537	0.2776149%
地	2414	0.2641554%
里	2329	0.2548541%
两	2290	0.2505865%
要	2290	0.2505865%
大	2288	0.2503677%
去	2284	0.24993%
还	2276	0.2490546%
到	2223	0.243255%
出	2218	0.2427078%
又	2183	0.2388779%
得	2169	0.2373459%
知道	2042	0.2234488%
没有	2022	0.2212602%
没	2017	0.2207131%
一个	1978	0.2164455%
看	1961	0.2145852%
能	1883	0.20605%
已经	1879	0.2056123%
想	1878	0.2055028%
便	1820	0.1991561%
对	1820	0.1991561%
过	1794	0.196311%
自己	1702	0.1862438%
被	1701	0.1861344%
会	1697	0.1856966%
之	1684	0.1842741%
吧	1673	0.1830704%
江湖	1623	0.1775991%
好	1604	0.17552%
才	1596	0.1746446%
只	1581	0.1730032%
只是	1566	0.1713618%
多	1536	0.168079%
中	1493	0.1633737%
不过	1478	0.1617323%
起来	1466	0.1604192%
给	1464	0.1602003%
虽然	1455	0.1592155%
与	1433	0.1568081%
呢	1428	0.1562609%
……	1414	0.154729%
什么	1389	0.1519933%
并	1370	0.1499142%
听	1354	0.1481634%
从	1298	0.1420355%
下	1277	0.1397375%
吗	1234	0.1350322%
起	1212	0.1326248%
解雨	1202	0.1315306%
几	1190	0.1302174%
魏柔	1135	0.124199%
真	1124	0.1229953%
呀	1095	0.1198219%
无瑕	1082	0.1183994%
心中	1067	0.116758%
时候	1011	0.1106301%
连	1006	0.110083%
很	993	0.1086604%
不是	993	0.1086604%
小	981	0.1073473%
似乎	980	0.1072379%
∶	976	0.1068002%
萧潇	959	0.1049399%
大江盟	954	0.1043928%
话	951	0.1040645%
更	945	0.103408%
该	937	0.1025326%
见	925	0.1012194%
等	923	0.1010006%
有些	921	0.1007817%
三	914	0.1000158%
慕容	911	0.09968748%
再	907	0.09924977%
笑道	907	0.09924977%
还是	902	0.09870264%
怎么	885	0.09684239%
脸上	877	0.09596698%
做	868	0.09498214%
因为	859	0.09399731%
像	839	0.09180877%
竟	832	0.09104279%
正	819	0.08962025%
这个	818	0.08951082%
进	813	0.08896369%
他们	809	0.08852598%
出来	805	0.08808827%
目光	780	0.08535261%
玲珑	778	0.08513376%
这么	761	0.08327352%
六娘	754	0.08250753%
已	753	0.0823981%
它	736	0.08053786%
用	735	0.08042843%
太	720	0.07878703%
家	719	0.0786776%
为	718	0.07856818%
一声	716	0.07834932%
最	715	0.0782399%
顿时	708	0.07747392%
著	696	0.0761608%
比	689	0.07539481%
啊	681	0.0745194%
向	680	0.07440997%
走	662	0.0724403%
将	654	0.07156488%
秦楼	639	0.06992349%
住	636	0.06959521%
成	628	0.0687198%
鲁卫	622	0.06806324%
宁馨	619	0.06773496%
死	617	0.06751611%
后	616	0.06740668%
年	607	0.06642184%
那些	599	0.06554643%
宝亭	599	0.06554643%
之后	594	0.0649993%
打	592	0.06478044%
突然	590	0.06456159%
身上	589	0.06445216%
；	588	0.06434274%
谁	585	0.06401446%
自然	584	0.06390504%
弟子	575	0.0629202%
下来	570	0.06237306%
唐门	569	0.06226364%
那个	567	0.06204478%
一眼	567	0.06204478%
少	562	0.06149765%
问	556	0.06084109%
真是	554	0.06062224%
这样	553	0.06051281%
大人	552	0.06040339%
苏州	549	0.06007511%
宝大祥	541	0.0591997%
别	533	0.05832429%
四	528	0.05777716%
可能	528	0.05777716%
倒是	525	0.05744888%
武功	525	0.05744888%
如	523	0.05723002%
一下	523	0.05723002%
倒	522	0.0571206%
前	521	0.05701117%
心	521	0.05701117%
事情	521	0.05701117%
可以	520	0.05690175%
明白	519	0.05679232%
二	518	0.05668289%
女	518	0.05668289%
天	517	0.05657347%
现在	515	0.05635461%
脸	514	0.05624519%
手	513	0.05613576%
叫	512	0.05602633%
回	506	0.05536977%
十	502	0.05493207%
一丝	500	0.05471322%
或许	499	0.05460379%
怕	494	0.05405666%
过来	492	0.0538378%
如此	490	0.05361895%
我们	486	0.05318125%
身子	485	0.05307182%
十二	484	0.05296239%
点	478	0.05230583%
若是	472	0.05164928%
那么	470	0.05143042%
隐湖	467	0.05110214%
恐怕	467	0.05110214%
姐姐	466	0.05099272%
显然	465	0.05088329%
师父	464	0.05077386%
