，	74502	8.542406%
的	41487	4.756903%
我	22535	2.583865%
了	22398	2.568157%
。	18122	2.07787%
“	13260	1.520393%
”	12904	1.479574%
是	12474	1.43027%
在	7930	0.9092546%
不	7287	0.8355281%
一	6800	0.7796887%
就	6239	0.7153643%
他	6110	0.7005732%
！	6054	0.6941522%
她	6002	0.6881899%
？	5805	0.6656018%
也	5718	0.6556264%
你	5011	0.5745617%
这	4751	0.5447501%
有	4182	0.4795085%
那	4027	0.4617362%
都	3945	0.4523341%
和	3868	0.4435053%
：	3736	0.4283701%
可	3564	0.4086486%
人	3473	0.3982145%
说	3216	0.3687469%
上	3167	0.3631285%
却	3084	0.3536117%
来	3017	0.3459295%
个	3014	0.3455855%
着	2958	0.3391646%
把	2886	0.330909%
而	2814	0.3226535%
道	2692	0.308665%
让	2582	0.2960524%
、	2393	0.2743816%
地	2255	0.2585585%
里	2241	0.2569533%
要	2185	0.2505323%
两	2183	0.250303%
去	2171	0.2489271%
还	2159	0.2475511%
大	2150	0.2465192%
到	2121	0.2431941%
出	2097	0.2404422%
又	2081	0.2386077%
得	2054	0.2355118%
知道	1961	0.2248484%
没有	1939	0.2223259%
没	1909	0.2188861%
看	1907	0.2186568%
一个	1903	0.2181982%
想	1805	0.2069615%
能	1791	0.2053562%
便	1789	0.2051269%
已经	1779	0.2039803%
对	1726	0.1979033%
过	1711	0.1961834%
吧	1620	0.1857494%
被	1619	0.1856347%
自己	1614	0.1850614%
会	1606	0.1841441%
之	1605	0.1840295%
好	1545	0.1771498%
只	1523	0.1746273%
江湖	1522	0.1745127%
只是	1509	0.1730221%
才	1508	0.1729074%
多	1482	0.1699263%
不过	1426	0.1635053%
与	1406	0.1612121%
呢	1402	0.1607535%
中	1395	0.1599508%
起来	1388	0.1591482%
给	1387	0.1590336%
虽然	1380	0.1582309%
……	1361	0.1560524%
并	1323	0.1516953%
什么	1322	0.1515806%
听	1294	0.1483702%
从	1246	0.1428665%
下	1223	0.1402293%
吗	1204	0.1380507%
起	1156	0.1325471%
解雨	1143	0.1310565%
几	1124	0.128878%
魏柔	1120	0.1284193%
呀	1089	0.1248648%
真	1089	0.1248648%
心中	1038	0.1190172%
无瑕	1033	0.1184439%
时候	977	0.1120229%
∶	976	0.1119083%
连	953	0.1092711%
不是	949	0.1088124%
似乎	944	0.1082391%
很	938	0.1075512%
小	932	0.1068632%
该	901	0.1033087%
有些	899	0.1030794%
话	894	0.1025061%
萧潇	892	0.1022768%
更	886	0.1015888%
等	884	0.1013595%
见	880	0.1009009%
大江盟	873	0.1000983%
笑道	873	0.1000983%
三	868	0.09952496%
还是	863	0.09895166%
再	863	0.09895166%
慕容	863	0.09895166%
脸上	850	0.09746108%
做	846	0.09700244%
怎么	841	0.09642914%
因为	816	0.09356264%
竟	811	0.09298934%
这个	795	0.09115478%
像	794	0.09104012%
进	787	0.0902375%
正	784	0.08989351%
出来	773	0.08863226%
玲珑	770	0.08828828%
目光	749	0.08588041%
他们	745	0.08542177%
这么	726	0.08324323%
用	719	0.08244061%
已	717	0.08221129%
六娘	710	0.08140866%
著	696	0.07980343%
太	690	0.07911547%
它	688	0.07888614%
为	684	0.07842751%
家	682	0.07819819%
一声	670	0.07682227%
最	669	0.0767076%
比	656	0.07521702%
顿时	651	0.07464372%
向	642	0.07361178%
