，  4251 5.456436%
鲁  85 0.109103%
回  84 0.1078195%
并  83 0.1065359%
发  83 0.1065359%
住  83 0.1065359%
成  82 0.1052523%
王  82 0.1052523%
杀  81 0.1039688%
珠  81 0.1039688%
吧  81 0.1039688%
因  79 0.1014017%
贼  78 0.1001181%
淫  77 0.09883452%
行  77 0.09883452%
定  77 0.09883452%
情  77 0.09883452%
儿  77 0.09883452%
现  77 0.09883452%
目  76 0.09755096%
问  75 0.09626739%
连  74 0.09498382%
轻  74 0.09498382%
打  73 0.09370026%
怎  73 0.09370026%
南  73 0.09370026%
被  72 0.0924167%
叫  72 0.0924167%
死  72 0.0924167%
用  72 0.0924167%
难  72 0.0924167%
法  71 0.09113313%
色  71 0.09113313%
地  70 0.08984957%
弟  70 0.08984957%
第  68 0.08728243%
放  68 0.08728243%
姑  68 0.08728243%
作  68 0.08728243%
太  68 0.08728243%
虽  67 0.08599887%
实  67 0.08599887%
满  67 0.08599887%
万  66 0.08471531%
此  66 0.08471531%
应  66 0.08471531%
号  66 0.08471531%
卫  66 0.08471531%
无  65 0.08343174%
快  65 0.08343174%
美  64 0.08214817%
最  64 0.08214817%
再  64 0.08214817%
候  64 0.08214817%
呀  64 0.08214817%
见  62 0.07958104%
林  62 0.07958104%
位  62 0.07958104%
本  62 0.07958104%
分  61 0.07829748%
倒  61 0.07829748%
比  61 0.07829748%
汉  60 0.07701392%
方  60 0.07701392%
绝  60 0.07701392%
呢  59 0.07573035%
百  59 0.07573035%
环  59 0.07573035%
同  58 0.07444678%
威  58 0.07444678%
白  58 0.07444678%
先  57 0.07316322%
隐  57 0.07316322%
更  57 0.07316322%
链  57 0.07316322%
似  56 0.07187966%
变  56 0.07187966%
边  55 0.07059608%
长  55 0.07059608%
望  55 0.07059608%
离  55 0.07059608%
竟  55 0.07059608%
敝  54 0.06931252%
果  54 0.06931252%
祥  54 0.06931252%
外  53 0.06802896%
拿  53 0.06802896%
招  53 0.06802896%
相  53 0.06802896%
苏  53 0.06802896%
等  52 0.06674539%
它  52 0.06674539%
怕  52 0.06674539%
常  52 0.06674539%
清  51 0.06546183%
张  51 0.06546183%
东  51 0.06546183%
己  50 0.06417826%
扬  50 0.06417826%
走  50 0.06417826%
算  49 0.06289469%
内  49 0.06289469%
李  49 0.06289469%
斋  49 0.06289469%
半  48 0.06161113%
重  48 0.06161113%
器  48 0.06161113%
钱  48 0.06161113%
霁  48 0.06161113%
韩  48 0.06161113%
；  47 0.06032757%
其  46 0.059044%
做  46 0.059044%
击  46 0.059044%
杨  45 0.05776044%
若  45 0.05776044%
练  44 0.05647687%
但  44 0.05647687%
所  44 0.05647687%
八  44 0.05647687%
喜  44 0.05647687%
向  43 0.05519331%
惊  43 0.05519331%
次  43 0.05519331%
觉  43 0.05519331%
加  43 0.05519331%
千  42 0.05390974%
服  42 0.05390974%
丝  42 0.05390974%
嘴  42 0.05390974%
该  42 0.05390974%
总  42 0.05390974%
堂  42 0.05390974%
五  42 0.05390974%
乎  42 0.05390974%
关  42 0.05390974%
铁  42 0.05390974%
双  41 0.05262617%
四  41 0.05262617%
神  41 0.05262617%
六  41 0.05262617%
早  41 0.05262617%
感  41 0.05262617%
山  41 0.05262617%
银  41 0.05262617%
况  41 0.05262617%
西  40 0.05134261%
种  40 0.05134261%
夫  40 0.05134261%
露  40 0.05134261%
宫  40 0.05134261%
何  40 0.05134261%
掌  40 0.05134261%
差  40 0.05134261%
贵  40 0.05134261%
转  40 0.05134261%
济  40 0.05134261%
坐  39 0.05005904%
处  39 0.05005904%
刀  39 0.05005904%
风  39 0.05005904%
客  38 0.04877548%
言  38 0.04877548%
流  38 0.04877548%
乌  38 0.04877548%
显  38 0.04877548%
杭  37 0.04749191%
字  37 0.04749191%
原  37 0.04749191%
找  36 0.04620835%
哪  36 0.04620835%
带  36 0.04620835%
顿  35 0.04492478%
寿  35 0.04492478%
细  35 0.04492478%
礼  34 0.04364122%
暗  34 0.04364122%
兵  34 0.04364122%
着  34 0.04364122%
刺  33 0.04235765%
谁  33 0.04235765%
异  33 0.04235765%
吃  33 0.04235765%
奇  33 0.04235765%
录  33 0.04235765%
传  33 0.04235765%
亲  33 0.04235765%
全  33 0.04235765%
跟  33 0.04235765%
音  33 0.04235765%
板  33 0.04235765%
柔  32 0.04107409%
模  32 0.04107409%
您  32 0.04107409%
思  32 0.04107409%
解  32 0.04107409%
买  32 0.04107409%
失  32 0.04107409%
息  32 0.04107409%
红  32 0.04107409%
院  31 0.03979052%
使  31 0.03979052%
接  31 0.03979052%
由  31 0.03979052%
怪  30 0.03850696%
价  30 0.03850696%
俩  30 0.03850696%
近  30 0.03850696%
侠  30 0.03850696%
非  30 0.03850696%
帮  30 0.03850696%
衣  30 0.03850696%
线  30 0.03850696%
路  30 0.03850696%
─  30 0.03850696%
消  30 0.03850696%
副  30 0.03850696%
记  30 0.03850696%
承  30 0.03850696%
旁  29 0.03722339%
排  29 0.03722339%
低  29 0.03722339%
府  29 0.03722339%
理  29 0.03722339%
唐  29 0.03722339%
深  29 0.03722339%
步  29 0.03722339%
亮  29 0.03722339%
饰  29 0.03722339%
乳  29 0.03722339%
表  29 0.03722339%
议  29 0.03722339%
坞  29 0.03722339%
般  28 0.03593983%
刻  28 0.03593983%
至  28 0.03593983%
岁  28 0.03593983%
教  28 0.03593983%
通  28 0.03593983%
许  28 0.03593983%
精  28 0.03593983%
马  28 0.03593983%
庄  28 0.03593983%
戴  28 0.03593983%
七  27 0.03465626%
木  27 0.03465626%
识  27 0.03465626%
夜  27 0.03465626%
始  27 0.03465626%
慕  27 0.03465626%
镯  27 0.03465626%
腰  26 0.0333727%
请  26 0.0333727%
敢  26 0.0333727%
收  26 0.0333727%
睛  26 0.0333727%
且  26 0.0333727%
缓  26 0.0333727%
随  25 0.03208913%
啊  25 0.03208913%
入  25 0.03208913%
指  25 0.03208913%
日  25 0.03208913%
物  25 0.03208913%
灵  25 0.03208913%
新  25 0.03208913%
颇  25 0.03208913%
恐  25 0.03208913%
讲  25 0.03208913%
摇  25 0.03208913%
柳  25 0.03208913%
爱  25 0.03208913%
突  25 0.03208913%
屋  25 0.03208913%
交  25 0.03208913%
虎  25 0.03208913%
强  25 0.03208913%
静  25 0.03208913%
铺  25 0.03208913%
替  24 0.03080557%
提  24 0.03080557%
错  24 0.03080557%
反  24 0.03080557%
今  24 0.03080557%
怀  24 0.03080557%
活  24 0.03080557%
试  24 0.03080557%
於  24 0.03080557%
每  24 0.03080557%
欢  24 0.03080557%
数  24 0.03080557%
极  24 0.03080557%
城  24 0.03080557%
钩  24 0.03080557%
咱  23 0.029522%
『  23 0.029522%
』  23 0.029522%
穿  23 0.029522%
送  23 0.029522%
合  23 0.029522%
莫  23 0.029522%
报  23 0.029522%
害  23 0.029522%
体  23 0.029522%
式  23 0.029522%
店  23 0.029522%
凶  23 0.029522%
仙  23 0.029522%
微  23 0.029522%
石  23 0.029522%
仅  23 0.029522%
味  23 0.029522%
机  23 0.029522%
组  23 0.029522%
叔  23 0.029522%
船  23 0.029522%
么  23 0.029522%
楼  22 0.02823843%
忙  22 0.02823843%
闪  22 0.02823843%
顶  22 0.02823843%
楚  22 0.02823843%
宋  22 0.02823843%
伤  22 0.02823843%
病  22 0.02823843%
必  22 0.02823843%
准  22 0.02823843%
园  22 0.02823843%
世  22 0.02823843%
品  22 0.02823843%
留  22 0.02823843%
攻  22 0.02823843%
珍  22 0.02823843%
疑  22 0.02823843%
柜  22 0.02823843%
易  22 0.02823843%
即  22 0.02823843%
未  21 0.02695487%
拜  21 0.02695487%
蛇  21 0.02695487%
跑  21 0.02695487%
条  21 0.02695487%
u  21 0.02695487%
信  21 0.02695487%
既  21 0.02695487%
男  21 0.02695487%
底  21 0.02695487%
文  21 0.02695487%
弄  21 0.02695487%
远  21 0.02695487%
房  21 0.02695487%
句  21 0.02695487%
豪  21 0.02695487%
足  21 0.02695487%
孙  21 0.02695487%
空  21 0.02695487%
往  21 0.02695487%
认  21 0.02695487%
立  21 0.02695487%
娇  21 0.02695487%
龙  21 0.02695487%
晓  21 0.02695487%
停  21 0.02695487%
利  21 0.02695487%
耳  21 0.02695487%
项  21 0.02695487%
待  21 0.02695487%
直  20 0.02567131%
平  20 0.02567131%
另  20 0.02567131%
左  20 0.02567131%
谢  20 0.02567131%
敌  20 0.02567131%
件  20 0.02567131%
份  20 0.02567131%
任  20 0.02567131%
特  20 0.02567131%
拉  20 0.02567131%
背  20 0.02567131%
计  20 0.02567131%
阁  20 0.02567131%
具  20 0.02567131%
影  19 0.02438774%
肯  19 0.02438774%
量  19 0.02438774%
站  19 0.02438774%
眉  19 0.02438774%
安  19 0.02438774%
卖  19 0.02438774%
辈  19 0.02438774%
恭  19 0.02438774%
片  19 0.02438774%
班  19 0.02438774%
章  18 0.02310417%
切  18 0.02310417%
讶  18 0.02310417%
命  18 0.02310417%
藏  18 0.02310417%
愿  18 0.02310417%
破  18 0.02310417%
则  18 0.02310417%
结  18 0.02310417%
靠  18 0.02310417%
曾  18 0.02310417%
落  18 0.02310417%
兴  18 0.02310417%
依  18 0.02310417%
系  18 0.02310417%
血  18 0.02310417%
者  18 0.02310417%
串  18 0.02310417%
魏  18 0.02310417%
刃  18 0.02310417%
后  18 0.02310417%
配  17 0.02182061%
制  17 0.02182061%
姓  17 0.02182061%
九  17 0.02182061%
够  17 0.02182061%
告  17 0.02182061%
街  17 0.02182061%
参  17 0.02182061%
学  17 0.02182061%
换  17 0.02182061%
母  17 0.02182061%
断  17 0.02182061%
艳  17 0.02182061%
完  17 0.02182061%
语  17 0.02182061%
与  17 0.02182061%
顾  17 0.02182061%
管  17 0.02182061%
遇  17 0.02182061%
故  17 0.02182061%
持  17 0.02182061%
脑  17 0.02182061%
巧  17 0.02182061%
金  17 0.02182061%
晚  17 0.02182061%
爷  17 0.02182061%
冲  17 0.02182061%
短  17 0.02182061%
帐  17 0.02182061%
火  17 0.02182061%
叹  17 0.02182061%
俺  17 0.02182061%
萝  17 0.02182061%
扇  16 0.02053704%
围  16 0.02053704%
榜  16 0.02053704%
朝  16 0.02053704%
雨  16 0.02053704%
碰  16 0.02053704%
筵  16 0.02053704%
粗  16 0.02053704%
付  16 0.02053704%
妙  16 0.02053704%
牌  16 0.02053704%
慢  16 0.02053704%
云  16 0.02053704%
吸  16 0.02053704%
引  16 0.02053704%
将  16 0.02053704%
苦  16 0.02053704%
场  16 0.02053704%
需  16 0.02053704%
欲  16 0.02053704%
阵  16 0.02053704%
鹰  16 0.02053704%
究  16 0.02053704%
观  16 0.02053704%
座  16 0.02053704%
紧  16 0.02053704%
质  16 0.02053704%
某  16 0.02053704%
刚  15 0.01925348%
眸  15 0.01925348%
恶  15 0.01925348%
惑  15 0.01925348%
右  15 0.01925348%
举  15 0.01925348%
筑  15 0.01925348%
挥  15 0.01925348%
乱  15 0.01925348%
贺  15 0.01925348%
飞  15 0.01925348%
各  15 0.01925348%
干  15 0.01925348%
捕  15 0.01925348%
决  15 0.01925348%
尺  15 0.01925348%
波  15 0.01925348%
私  15 0.01925348%
香  15 0.01925348%
化  15 0.01925348%
致  15 0.01925348%
偷  15 0.01925348%
受  15 0.01925348%
赞  15 0.01925348%
愣  15 0.01925348%
挑  15 0.01925348%
工  15 0.01925348%
呼  15 0.01925348%
青  15 0.01925348%
充  15 0.01925348%
端  15 0.01925348%
孩  15 0.01925348%
皮  15 0.01925348%
纹  15 0.01925348%
布  14 0.01796991%
岂  14 0.01796991%
蝉  14 0.01796991%
窗  14 0.01796991%
惜  14 0.01796991%
免  14 0.01796991%
悦  14 0.01796991%
富  14 0.01796991%
查  14 0.01796991%
尽  14 0.01796991%
料  14 0.01796991%
床  14 0.01796991%
画  14 0.01796991%
淡  14 0.01796991%
腻  14 0.01796991%
题  14 0.01796991%
股  14 0.01796991%
台  14 0.01796991%
摆  14 0.01796991%
首  14 0.01796991%
毛  14 0.01796991%
佛  14 0.01796991%
钻  14 0.01796991%
士  14 0.01796991%
征  14 0.01796991%
毫  14 0.01796991%
堪  14 0.01796991%
：  14 0.01796991%
坏  13 0.01668635%
官  13 0.01668635%
整  13 0.01668635%
据  13 0.01668635%
诉  13 0.01668635%
修  13 0.01668635%
含  13 0.01668635%
代  13 0.01668635%
秋  13 0.01668635%
期  13 0.01668635%
厉  13 0.01668635%
斩  13 0.01668635%
值  13 0.01668635%
笔  13 0.01668635%
照  13 0.01668635%
注  13 0.01668635%
呆  13 0.01668635%
爪  13 0.01668635%
视  13 0.01668635%
丫  13 0.01668635%
造  13 0.01668635%
急  13 0.01668635%
业  13 0.01668635%
殷  13 0.01668635%
令  13 0.01668635%
冷  13 0.01668635%
松  13 0.01668635%
响  13 0.01668635%
验  13 0.01668635%
锁  13 0.01668635%
踪  13 0.01668635%
称  12 0.01540278%
周  12 0.01540278%
椅  12 0.01540278%
丽  12 0.01540278%
郎  12 0.01540278%
度  12 0.01540278%
甚  12 0.01540278%
敬  12 0.01540278%
忘  12 0.01540278%
密  12 0.01540278%
乾  12 0.01540278%
套  12 0.01540278%
酒  12 0.01540278%
皱  12 0.01540278%
调  12 0.01540278%
根  12 0.01540278%
单  12 0.01540278%
脚  12 0.01540278%
盘  12 0.01540278%
嘛  12 0.01540278%
躺  12 0.01540278%
磨  12 0.01540278%
确  12 0.01540278%
媚  12 0.01540278%
速  12 0.01540278%
扭  12 0.01540278%
忍  12 0.01540278%
战  12 0.01540278%
锦  12 0.01540278%
递  12 0.01540278%
艺  12 0.01540278%
谦  12 0.01540278%
格  12 0.01540278%
软  12 0.01540278%
羞  12 0.01540278%
形  12 0.01540278%
盒  12 0.01540278%
祖  12 0.01540278%
毒  11 0.01411922%
射  11 0.01411922%
败  11 0.01411922%
产  11 0.01411922%
荣  11 0.01411922%
假  11 0.01411922%
鹿  11 0.01411922%
包  11 0.01411922%
除  11 0.01411922%
颜  11 0.01411922%
衙  11 0.01411922%
古  11 0.01411922%
适  11 0.01411922%
握  11 0.01411922%
啦  11 0.01411922%
资  11 0.01411922%
联  11 0.01411922%
群  11 0.01411922%
袋  11 0.01411922%
沈  11 0.01411922%
嫩  11 0.01411922%
洞  11 0.01411922%
按  11 0.01411922%
佩  11 0.01411922%
优  11 0.01411922%
折  11 0.01411922%
唇  11 0.01411922%
圆  11 0.01411922%
胸  11 0.01411922%
仇  11 0.01411922%
块  11 0.01411922%
叉  11 0.01411922%
阳  10 0.01283565%
缠  10 0.01283565%
叮  10 0.01283565%
迷  10 0.01283565%
擒  10 0.01283565%
秀  10 0.01283565%
劲  10 0.01283565%
鲜  10 0.01283565%
改  10 0.01283565%
顺  10 0.01283565%
独  10 0.01283565%
装  10 0.01283565%
达  10 0.01283565%
昨  10 0.01283565%
碧  10 0.01283565%
迢  10 0.01283565%
欣  10 0.01283565%
抓  10 0.01283565%
性  10 0.01283565%
鸡  10 0.01283565%
激  10 0.01283565%
肌  10 0.01283565%
摸  10 0.01283565%
抚  10 0.01283565%
稍  10 0.01283565%
耀  10 0.01283565%
芒  10 0.01283565%
求  10 0.01283565%
佳  10 0.01283565%
诚  10 0.01283565%
毕  10 0.01283565%
漂  10 0.01283565%
黑  10 0.01283565%
瘦  10 0.01283565%
舅  10 0.01283565%
墙  10 0.01283565%
憨  10 0.01283565%
雪  10 0.01283565%
纱  10 0.01283565%
沾  10 0.01283565%
担  10 0.01283565%
帖  10 0.01283565%
爹  10 0.01283565%
司  10 0.01283565%
追  10 0.01283565%
念  10 0.01283565%
咐  10 0.01283565%
索  10 0.01283565%
保  10 0.01283565%
谪  10 0.01283565%
标  9 0.01155209%
越  9 0.01155209%
奸  9 0.01155209%
番  9 0.01155209%
洛  9 0.01155209%
玩  9 0.01155209%
幸  9 0.01155209%
寺  9 0.01155209%
尚  9 0.01155209%
示  9 0.01155209%
运  9 0.01155209%
猜  9 0.01155209%
争  9 0.01155209%
论  9 0.01155209%
施  9 0.01155209%
卷  9 0.01155209%
栈  9 0.01155209%
骨  9 0.01155209%
范  9 0.01155209%
讨  9 0.01155209%
馀  9 0.01155209%
胖  9 0.01155209%
临  9 0.01155209%
节  9 0.01155209%
材  9 0.01155209%
闻  9 0.01155209%
势  9 0.01155209%
赚  9 0.01155209%
挺  9 0.01155209%
票  9 0.01155209%
趟  9 0.01155209%
醒  9 0.01155209%
胳  9 0.01155209%
膊  9 0.01155209%
夥  9 0.01155209%
退  9 0.01155209%
压  9 0.01155209%
怜  9 0.01155209%
泛  9 0.01155209%
颗  9 0.01155209%
否  9 0.01155209%
户  9 0.01155209%
备  9 0.01155209%
肉  9 0.01155209%
晃  9 0.01155209%
探  9 0.01155209%
娶  9 0.01155209%
及  9 0.01155209%
矮  9 0.01155209%
菜  9 0.01155209%
拱  9 0.01155209%
桌  8 0.01026852%
托  8 0.01026852%
阴  8 0.01026852%
剩  8 0.01026852%
鱼  8 0.01026852%
君  8 0.01026852%
困  8 0.01026852%
办  8 0.01026852%
律  8 0.01026852%
懂  8 0.01026852%
占  8 0.01026852%
英  8 0.01026852%
肚  8 0.01026852%
乡  8 0.01026852%
宅  8 0.01026852%
秘  8 0.01026852%
盯  8 0.01026852%
部  8 0.01026852%
权  8 0.01026852%
凤  8 0.01026852%
或  8 0.01026852%
境  8 0.01026852%
烦  8 0.01026852%
薄  8 0.01026852%
烟  8 0.01026852%
散  8 0.01026852%
仲  8 0.01026852%
厚  8 0.01026852%
束  8 0.01026852%
北  8 0.01026852%
养  8 0.01026852%
袭  8 0.01026852%
聪  8 0.01026852%
朵  8 0.01026852%
糊  8 0.01026852%
滑  8 0.01026852%
透  8 0.01026852%
抬  8 0.01026852%
欺  8 0.01026852%
友  8 0.01026852%
吐  8 0.01026852%
翼  8 0.01026852%
展  8 0.01026852%
华  8 0.01026852%
彷  8 0.01026852%
弱  8 0.01026852%
严  8 0.01026852%
属  8 0.01026852%
止  8 0.01026852%
檀  8 0.01026852%
段  8 0.01026852%
诺  8 0.01026852%
支  8 0.01026852%
居  8 0.01026852%
脖  8 0.01026852%
仔  8 0.01026852%
跳  8 0.01026852%
划  8 0.01026852%
吩  8 0.01026852%
妻  8 0.01026852%
哈  8 0.01026852%
恒  8 0.01026852%
虑  8 0.01026852%
负  7 0.008984957%
碎  7 0.008984957%
牙  7 0.008984957%
厌  7 0.008984957%
供  7 0.008984957%
热  7 0.008984957%
炼  7 0.008984957%
规  7 0.008984957%
俗  7 0.008984957%
舵  7 0.008984957%
取  7 0.008984957%
良  7 0.008984957%
奴  7 0.008984957%
黄  7 0.008984957%
树  7 0.008984957%
移  7 0.008984957%
态  7 0.008984957%
缘  7 0.008984957%
贩  7 0.008984957%
盐  7 0.008984957%
拍  7 0.008984957%
涩  7 0.008984957%
维  7 0.008984957%
痛  7 0.008984957%
肤  7 0.008984957%
垂  7 0.008984957%
景  7 0.008984957%
遍  7 0.008984957%
角  7 0.008984957%
唯  7 0.008984957%
舍  7 0.008984957%
傻  7 0.008984957%
粒  7 0.008984957%
吟  7 0.008984957%
裸  7 0.008984957%
踏  7 0.008984957%
编  7 0.008984957%
善  7 0.008984957%
逃  7 0.008984957%
义  7 0.008984957%
嗔  7 0.008984957%
横  7 0.008984957%
闲  7 0.008984957%
曲  7 0.008984957%
炉  7 0.008984957%
锤  7 0.008984957%
腾  7 0.008984957%
游  7 0.008984957%
恍  7 0.008984957%
缺  7 0.008984957%
盈  7 0.008984957%
虚  7 0.008984957%
亏  7 0.008984957%
歉  7 0.008984957%
禁  7 0.008984957%
猛  7 0.008984957%
伏  7 0.008984957%
惨  7 0.008984957%
侄  7 0.008984957%
局  7 0.008984957%
助  7 0.008984957%
缉  7 0.008984957%
冒  7 0.008984957%
趁  7 0.008984957%
柄  7 0.008984957%
豆  7 0.008984957%
浩  7 0.008984957%
馄  7 0.008984957%
饨  7 0.008984957%
脆  6 0.007701391%
寸  6 0.007701391%
饭  6 0.007701391%
星  6 0.007701391%
咬  6 0.007701391%
国  6 0.007701391%
遗  6 0.007701391%
共  6 0.007701391%
搭  6 0.007701391%
幽  6 0.007701391%
滥  6 0.007701391%
俊  6 0.007701391%
枯  6 0.007701391%
京  6 0.007701391%
哩  6 0.007701391%
犀  6 0.007701391%
喊  6 0.007701391%
投  6 0.007701391%
习  6 0.007701391%
矩  6 0.007701391%
茶  6 0.007701391%
遮  6 0.007701391%
贴  6 0.007701391%
案  6 0.007701391%
梦  6 0.007701391%
书  6 0.007701391%
茫  6 0.007701391%
躲  6 0.007701391%
惹  6 0.007701391%
枪  6 0.007701391%
堆  6 0.007701391%
货  6 0.007701391%
海  6 0.007701391%
列  6 0.007701391%
胡  6 0.007701391%
蒙  6 0.007701391%
龄  6 0.007701391%
挂  6 0.007701391%
封  6 0.007701391%
专  6 0.007701391%
痴  6 0.007701391%
悟  6 0.007701391%
谓  6 0.007701391%
镶  6 0.007701391%
愈  6 0.007701391%
滴  6 0.007701391%
塞  6 0.007701391%
翠  6 0.007701391%
喘  6 0.007701391%
震  6 0.007701391%
略  6 0.007701391%
混  6 0.007701391%
区  6 0.007701391%
闹  6 0.007701391%
哦  6 0.007701391%
朋  6 0.007701391%
趣  6 0.007701391%
费  6 0.007701391%
众  6 0.007701391%
晕  6 0.007701391%
拔  6 0.007701391%
购  6 0.007701391%
鬼  6 0.007701391%
灭  6 0.007701391%
勾  6 0.007701391%
舒  6 0.007701391%
瑾  6 0.007701391%
吴  6 0.007701391%
寒  6 0.007701391%
赏  6 0.007701391%
河  6 0.007701391%
冰  6 0.007701391%
杯  6 0.007701391%
恳  6 0.007701391%
拒  6 0.007701391%
寻  6 0.007701391%
乘  6 0.007701391%
订  6 0.007701391%
稀  6 0.007701391%
务  6 0.007701391%
掩  6 0.007701391%
纯  6 0.007701391%
犹  6 0.007701391%
豫  6 0.007701391%
委  6 0.007701391%
约  6 0.007701391%
类  6 0.007701391%
庭  6 0.007701391%
固  6 0.007701391%
恩  6 0.007701391%
漫  6 0.007701391%
温  6 0.007701391%
团  6 0.007701391%
遭  6 0.007701391%
逗  6 0.007701391%
凉  6 0.007701391%
挤  6 0.007701391%
腹  6 0.007701391%
累  6 0.007701391%
补  6 0.007701391%
霓  6 0.007701391%
笋  6 0.007701391%
汤  6 0.007701391%
凝  6 0.007701391%
裂  6 0.007701391%
哭  6 0.007701391%
铛  6 0.007701391%
审  6 0.007701391%
民  6 0.007701391%
锋  6 0.007701391%
斧  6 0.007701391%
…  6 0.007701391%
眨  5 0.006417826%
掐  5 0.006417826%
怒  5 0.006417826%
福  5 0.006417826%
谱  5 0.006417826%
绽  5 0.006417826%
初  5 0.006417826%
证  5 0.006417826%
溜  5 0.006417826%
犯  5 0.006417826%
迎  5 0.006417826%
育  5 0.006417826%
喝  5 0.006417826%
贤  5 0.006417826%
乃  5 0.006417826%
伙  5 0.006417826%
增  5 0.006417826%
愧  5 0.006417826%
搬  5 0.006417826%
乐  5 0.006417826%
驾  5 0.006417826%
眷  5 0.006417826%
辰  5 0.006417826%
抵  5 0.006417826%
写  5 0.006417826%
历  5 0.006417826%
凡  5 0.006417826%
药  5 0.006417826%
批  5 0.006417826%
盗  5 0.006417826%
浮  5 0.006417826%
兜  5 0.006417826%
泥  5 0.006417826%
圈  5 0.006417826%
纸  5 0.006417826%
领  5 0.006417826%
抱  5 0.006417826%
伸  5 0.006417826%
粉  5 0.006417826%
晶  5 0.006417826%
莹  5 0.006417826%
玄  5 0.006417826%
锐  5 0.006417826%
考  5 0.006417826%
超  5 0.006417826%
奋  5 0.006417826%
扳  5 0.006417826%
撰  5 0.006417826%
监  5 0.006417826%
忆  5 0.006417826%
瞪  5 0.006417826%
脱  5 0.006417826%
偏  5 0.006417826%
罢  5 0.006417826%
映  5 0.006417826%
狠  5 0.006417826%
羡  5 0.006417826%
察  5 0.006417826%
设  5 0.006417826%
剿  5 0.006417826%
盛  5 0.006417826%
扔  5 0.006417826%
钢  5 0.006417826%
丰  5 0.006417826%
鼻  5 0.006417826%
雕  5 0.006417826%
恢  5 0.006417826%
复  5 0.006417826%
绿  5 0.006417826%
匠  5 0.006417826%
冠  5 0.006417826%
壁  5 0.006417826%
省  5 0.006417826%
侧  5 0.006417826%
摘  5 0.006417826%
屈  5 0.006417826%
协  5 0.006417826%
咦  5 0.006417826%
吉  5 0.006417826%
