，  3525 5.026165%
魔  89 0.1269017%
舞  87 0.12405%
如  85 0.1211983%
被  84 0.1197724%
气  84 0.1197724%
间  84 0.1197724%
三  83 0.1183466%
问  83 0.1183466%
己  83 0.1183466%
白  82 0.1169207%
乎  81 0.1154948%
以  81 0.1154948%
少  81 0.1154948%
呢  80 0.114069%
似  80 0.114069%
望  80 0.114069%
口  79 0.1126431%
姐  79 0.1126431%
连  78 0.1112173%
色  78 0.1112173%
日  78 0.1112173%
目  77 0.1097914%
实  77 0.1097914%
儿  77 0.1097914%
发  76 0.1083655%
光  76 0.1083655%
走  76 0.1083655%
玉  76 0.1083655%
与  74 0.1055138%
吧  74 0.1055138%
轻  74 0.1055138%
名  73 0.1040879%
倒  73 0.1040879%
再  73 0.1040879%
用  72 0.1026621%
做  71 0.1012362%
们  71 0.1012362%
父  71 0.1012362%
边  71 0.1012362%
湖  69 0.0983845%
此  69 0.0983845%
吗  69 0.0983845%
当  69 0.0983845%
本  69 0.0983845%
明  68 0.09695864%
何  68 0.09695864%
清  67 0.09553277%
进  64 0.09125519%
法  64 0.09125519%
转  64 0.09125519%
怎  64 0.09125519%
官  63 0.08982933%
私  63 0.08982933%
王  63 0.08982933%
月  62 0.08840346%
恩  61 0.0869776%
于  61 0.0869776%
传  61 0.0869776%
快  60 0.08555174%
力  59 0.08412588%
等  58 0.08270001%
显  58 0.08270001%
行  58 0.08270001%
学  58 0.08270001%
思  58 0.08270001%
神  58 0.08270001%
现  57 0.08127415%
亲  56 0.07984829%
功  56 0.07984829%
住  56 0.07984829%
点  56 0.07984829%
马  55 0.07842243%
别  55 0.07842243%
算  55 0.07842243%
分  55 0.07842243%
怕  55 0.07842243%
主  55 0.07842243%
变  55 0.07842243%
关  55 0.07842243%
候  54 0.07699656%
同  54 0.07699656%
外  54 0.07699656%
苏  54 0.07699656%
其  54 0.07699656%
弟  54 0.07699656%
…  54 0.07699656%
放  53 0.0755707%
玲  53 0.0755707%
重  52 0.07414484%
难  52 0.07414484%
方  52 0.07414484%
太  52 0.07414484%
夫  52 0.07414484%
处  51 0.07271898%
相  51 0.07271898%
水  51 0.07271898%
若  51 0.07271898%
打  50 0.07129312%
万  50 0.07129312%
怀  50 0.07129312%
赃  50 0.07129312%
盟  50 0.07129312%
绝  49 0.06986725%
刻  49 0.06986725%
该  49 0.06986725%
顿  49 0.06986725%
案  49 0.06986725%
珑  49 0.06986725%
承  49 0.06986725%
半  48 0.06844139%
信  48 0.06844139%
满  47 0.06701553%
将  47 0.06701553%
娘  47 0.06701553%
所  47 0.06701553%
首  47 0.06701553%
淡  46 0.06558967%
许  46 0.06558967%
刀  45 0.0641638%
死  45 0.0641638%
感  45 0.0641638%
周  44 0.06273794%
惊  44 0.06273794%
位  44 0.06273794%
因  44 0.06273794%
奶  44 0.06273794%
堂  44 0.06273794%
像  43 0.06131208%
最  43 0.06131208%
音  43 0.06131208%
且  43 0.06131208%
张  42 0.05988622%
言  42 0.05988622%
切  41 0.05846035%
般  41 0.05846035%
定  41 0.05846035%
金  41 0.05846035%
觉  40 0.05703449%
容  40 0.05703449%
物  40 0.05703449%
露  40 0.05703449%
很  40 0.05703449%
希  40 0.05703449%
干  40 0.05703449%
离  39 0.05560863%
兄  39 0.05560863%
春  39 0.05560863%
证  39 0.05560863%
高  39 0.05560863%
花  39 0.05560863%
叫  38 0.05418277%
理  38 0.05418277%
应  38 0.05418277%
原  38 0.05418277%
向  38 0.05418277%
派  38 0.05418277%
加  37 0.05275691%
合  37 0.05275691%
带  37 0.05275691%
百  37 0.05275691%
喜  37 0.05275691%
风  37 0.05275691%
直  36 0.05133104%
总  36 0.05133104%
银  36 0.05133104%
衣  36 0.05133104%
更  36 0.05133104%
精  36 0.05133104%
宗  36 0.05133104%
夜  35 0.04990518%
疑  35 0.04990518%
书  35 0.04990518%
告  35 0.04990518%
反  34 0.04847932%
究  34 0.04847932%
安  34 0.04847932%
接  34 0.04847932%
作  34 0.04847932%
提  34 0.04847932%
由  34 0.04847932%
隐  34 0.04847932%
长  33 0.04705346%
楚  33 0.04705346%
流  33 0.04705346%
交  33 0.04705346%
丝  33 0.04705346%
恐  33 0.04705346%
渐  33 0.04705346%
哥  33 0.04705346%
利  33 0.04705346%
留  33 0.04705346%
句  33 0.04705346%
收  33 0.04705346%
至  32 0.04562759%
找  32 0.04562759%
暗  32 0.04562759%
悦  32 0.04562759%
件  32 0.04562759%
它  32 0.04562759%
据  32 0.04562759%
簪  32 0.04562759%
店  31 0.04420173%
双  31 0.04420173%
曾  31 0.04420173%
世  31 0.04420173%
买  31 0.04420173%
细  31 0.04420173%
饰  31 0.04420173%
立  31 0.04420173%
全  30 0.04277587%
四  30 0.04277587%
钱  30 0.04277587%
阵  30 0.04277587%
帐  30 0.04277587%
杀  30 0.04277587%
往  29 0.04135001%
种  29 0.04135001%
房  29 0.04135001%
异  29 0.04135001%
平  29 0.04135001%
模  29 0.04135001%
沉  29 0.04135001%
微  29 0.04135001%
五  29 0.04135001%
萧  29 0.04135001%
潇  29 0.04135001%
衙  28 0.03992414%
照  28 0.03992414%
贼  28 0.03992414%
突  28 0.03992414%
军  28 0.03992414%
结  28 0.03992414%
拿  28 0.03992414%
六  28 0.03992414%
八  28 0.03992414%
系  28 0.03992414%
招  28 0.03992414%
封  28 0.03992414%
丁  28 0.03992414%
语  28 0.03992414%
随  28 0.03992414%
珍  28 0.03992414%
黄  28 0.03992414%
剑  28 0.03992414%
未  27 0.03849828%
比  26 0.03707242%
急  26 0.03707242%
谁  26 0.03707242%
淫  26 0.03707242%
活  26 0.03707242%
吃  26 0.03707242%
份  26 0.03707242%
依  26 0.03707242%
度  26 0.03707242%
妹  26 0.03707242%
或  26 0.03707242%
七  26 0.03707242%
纔  26 0.03707242%
第  25 0.03564656%
远  25 0.03564656%
号  25 0.03564656%
掌  25 0.03564656%
送  25 0.03564656%
晚  25 0.03564656%
认  25 0.03564656%
红  25 0.03564656%
嘴  25 0.03564656%
落  25 0.03564656%
低  25 0.03564656%
拉  25 0.03564656%
易  25 0.03564656%
哪  25 0.03564656%
忙  25 0.03564656%
料  25 0.03564656%
爱  25 0.03564656%
记  25 0.03564656%
顺  25 0.03564656%
敢  25 0.03564656%
瑾  25 0.03564656%
甚  24 0.0342207%
通  24 0.0342207%
论  24 0.0342207%
强  24 0.0342207%
跟  24 0.0342207%
足  24 0.0342207%
失  24 0.0342207%
入  24 0.0342207%
股  24 0.0342207%
山  24 0.0342207%
番  24 0.0342207%
桂  24 0.0342207%
乘  24 0.0342207%
怪  24 0.0342207%
早  24 0.0342207%
齐  24 0.0342207%
元  24 0.0342207%
箭  23 0.03279483%
喊  23 0.03279483%
众  23 0.03279483%
奇  23 0.03279483%
深  23 0.03279483%
啊  23 0.03279483%
极  23 0.03279483%
先  23 0.03279483%
旁  23 0.03279483%
母  23 0.03279483%
柔  23 0.03279483%
密  22 0.03136897%
火  22 0.03136897%
柳  22 0.03136897%
则  22 0.03136897%
罪  22 0.03136897%
题  22 0.03136897%
断  22 0.03136897%
守  22 0.03136897%
妾  22 0.03136897%
九  22 0.03136897%
东  22 0.03136897%
激  22 0.03136897%
闻  22 0.03136897%
表  22 0.03136897%
诉  22 0.03136897%
既  22 0.03136897%
完  22 0.03136897%
德  22 0.03136897%
千  22 0.03136897%
教  22 0.03136897%
群  21 0.02994311%
消  21 0.02994311%
卖  21 0.02994311%
场  21 0.02994311%
香  21 0.02994311%
顾  21 0.02994311%
呼  21 0.02994311%
耳  21 0.02994311%
果  21 0.02994311%
姓  21 0.02994311%
品  21 0.02994311%
欢  21 0.02994311%
查  20 0.02851725%
乱  20 0.02851725%
历  20 0.02851725%
；  20 0.02851725%
毕  20 0.02851725%
热  20 0.02851725%
静  20 0.02851725%
必  20 0.02851725%
换  20 0.02851725%
佛  20 0.02851725%
存  20 0.02851725%
美  20 0.02851725%
破  20 0.02851725%
档  20 0.02851725%
哲  20 0.02851725%
岂  20 0.02851725%
差  20 0.02851725%
仙  20 0.02851725%
讼  20 0.02851725%
屋  19 0.02709138%
闪  19 0.02709138%
探  19 0.02709138%
次  19 0.02709138%
今  19 0.02709138%
冷  19 0.02709138%
搜  19 0.02709138%
受  19 0.02709138%
刚  19 0.02709138%
翻  19 0.02709138%
况  19 0.02709138%
审  19 0.02709138%
背  19 0.02709138%
越  19 0.02709138%
苦  19 0.02709138%
字  19 0.02709138%
『  19 0.02709138%
』  19 0.02709138%
旧  19 0.02709138%
识  19 0.02709138%
恭  19 0.02709138%
飞  19 0.02709138%
象  18 0.02566552%
血  18 0.02566552%
服  18 0.02566552%
念  18 0.02566552%
使  18 0.02566552%
礼  18 0.02566552%
整  18 0.02566552%
紧  18 0.02566552%
雕  18 0.02566552%
献  18 0.02566552%
仅  18 0.02566552%
缓  18 0.02566552%
片  18 0.02566552%
内  18 0.02566552%
忍  18 0.02566552%
颇  18 0.02566552%
写  18 0.02566552%
求  18 0.02566552%
路  18 0.02566552%
胸  18 0.02566552%
始  18 0.02566552%
梁  18 0.02566552%
痛  18 0.02566552%
称  18 0.02566552%
指  18 0.02566552%
愿  18 0.02566552%
请  18 0.02566552%
祖  18 0.02566552%
势  18 0.02566552%
盛  18 0.02566552%
压  18 0.02566552%
兵  17 0.02423966%
骂  17 0.02423966%
乃  17 0.02423966%
惜  17 0.02423966%
底  17 0.02423966%
影  17 0.02423966%
蓦  17 0.02423966%
近  17 0.02423966%
偷  17 0.02423966%
息  17 0.02423966%
霁  17 0.02423966%
摇  17 0.02423966%
副  17 0.02423966%
星  17 0.02423966%
萼  17 0.02423966%
量  17 0.02423966%
羞  17 0.02423966%
朝  17 0.02423966%
角  17 0.02423966%
簿  17 0.02423966%
代  17 0.02423966%
每  17 0.02423966%
新  17 0.02423966%
孙  17 0.02423966%
严  16 0.0228138%
捕  16 0.0228138%
士  16 0.0228138%
空  16 0.0228138%
顶  16 0.0228138%
常  16 0.0228138%
院  16 0.0228138%
业  16 0.0228138%
段  16 0.0228138%
退  16 0.0228138%
举  16 0.0228138%
杨  16 0.0228138%
贵  16 0.0228138%
斋  16 0.0228138%
忘  16 0.0228138%
赚  16 0.0228138%
体  16 0.0228138%
报  16 0.0228138%
管  16 0.0228138%
术  16 0.0228138%
替  16 0.0228138%
馀  16 0.0228138%
侠  16 0.0228138%
响  16 0.0228138%
乐  16 0.0228138%
章  15 0.02138793%
肯  15 0.02138793%
庭  15 0.02138793%
非  15 0.02138793%
欲  15 0.02138793%
仪  15 0.02138793%
厉  15 0.02138793%
孩  15 0.02138793%
环  15 0.02138793%
机  15 0.02138793%
良  15 0.02138793%
铁  15 0.02138793%
西  15 0.02138793%
故  15 0.02138793%
眉  15 0.02138793%
汉  15 0.02138793%
除  15 0.02138793%
京  15 0.02138793%
错  15 0.02138793%
速  15 0.02138793%
制  15 0.02138793%
战  15 0.02138793%
步  15 0.02138793%
约  15 0.02138793%
胖  15 0.02138793%
您  15 0.02138793%
化  15 0.02138793%
讶  15 0.02138793%
吕  15 0.02138793%
赶  14 0.01996207%
脚  14 0.01996207%
卫  14 0.01996207%
造  14 0.01996207%
待  14 0.01996207%
素  14 0.01996207%
抽  14 0.01996207%
客  14 0.01996207%
u  14 0.01996207%
福  14 0.01996207%
释  14 0.01996207%
恨  14 0.01996207%
肩  14 0.01996207%
抬  14 0.01996207%
聪  14 0.01996207%
吟  14 0.01996207%
费  14 0.01996207%
伤  14 0.01996207%
性  14 0.01996207%
贱  14 0.01996207%
嘛  14 0.01996207%
调  14 0.01996207%
任  14 0.01996207%
特  14 0.01996207%
注  14 0.01996207%
阴  14 0.01996207%
茂  14 0.01996207%
岁  14 0.01996207%
浴  14 0.01996207%
亮  13 0.01853621%
围  13 0.01853621%
观  13 0.01853621%
舵  13 0.01853621%
命  13 0.01853621%
脑  13 0.01853621%
刑  13 0.01853621%
忖  13 0.01853621%
准  13 0.01853621%
城  13 0.01853621%
挥  13 0.01853621%
衫  13 0.01853621%
按  13 0.01853621%
摸  13 0.01853621%
娇  13 0.01853621%
终  13 0.01853621%
松  13 0.01853621%
投  13 0.01853621%
否  13 0.01853621%
尽  13 0.01853621%
推  13 0.01853621%
办  13 0.01853621%
怔  13 0.01853621%
掉  13 0.01853621%
借  13 0.01853621%
数  13 0.01853621%
唐  13 0.01853621%
南  13 0.01853621%
谢  13 0.01853621%
珏  13 0.01853621%
糊  13 0.01853621%
跳  13 0.01853621%
牢  13 0.01853621%
迹  13 0.01853621%
罗  13 0.01853621%
阁  13 0.01853621%
青  13 0.01853621%
隔  13 0.01853621%
婢  13 0.01853621%
壁  13 0.01853621%
役  12 0.01711035%
墙  12 0.01711035%
盗  12 0.01711035%
犯  12 0.01711035%
凑  12 0.01711035%
瞒  12 0.01711035%
需  12 0.01711035%
救  12 0.01711035%
澹  12 0.01711035%
义  12 0.01711035%
喝  12 0.01711035%
莫  12 0.01711035%
巧  12 0.01711035%
即  12 0.01711035%
嘿  12 0.01711035%
站  12 0.01711035%
豫  12 0.01711035%
确  12 0.01711035%
跑  12 0.01711035%
廷  12 0.01711035%
复  12 0.01711035%
久  12 0.01711035%
徒  12 0.01711035%
怒  12 0.01711035%
支  12 0.01711035%
男  12 0.01711035%
坐  12 0.01711035%
臣  12 0.01711035%
各  12 0.01711035%
阳  12 0.01711035%
含  12 0.01711035%
形  12 0.01711035%
纸  12 0.01711035%
桃  12 0.01711035%
船  12 0.01711035%
巷  11 0.01568449%
弓  11 0.01568449%
迷  11 0.01568449%
者  11 0.01568449%
震  11 0.01568449%
抱  11 0.01568449%
致  11 0.01568449%
晌  11 0.01568449%
缘  11 0.01568449%
皱  11 0.01568449%
熟  11 0.01568449%
医  11 0.01568449%
免  11 0.01568449%
助  11 0.01568449%
条  11 0.01568449%
雾  11 0.01568449%
幸  11 0.01568449%
慰  11 0.01568449%
石  11 0.01568449%
傅  11 0.01568449%
状  11 0.01568449%
挑  11 0.01568449%
貌  11 0.01568449%
害  11 0.01568449%
丹  11 0.01568449%
仿  11 0.01568449%
玩  11 0.01568449%
猛  11 0.01568449%
藏  11 0.01568449%
奴  11 0.01568449%
乳  11 0.01568449%
楼  11 0.01568449%
画  11 0.01568449%
笔  11 0.01568449%
软  10 0.01425862%
帮  10 0.01425862%
弄  10 0.01425862%
睛  10 0.01425862%
计  10 0.01425862%
担  10 0.01425862%
灭  10 0.01425862%
坞  10 0.01425862%
伸  10 0.01425862%
泪  10 0.01425862%
慕  10 0.01425862%
鬼  10 0.01425862%
俏  10 0.01425862%
温  10 0.01425862%
醒  10 0.01425862%
养  10 0.01425862%
保  10 0.01425862%
妇  10 0.01425862%
尚  10 0.01425862%
碰  10 0.01425862%
备  10 0.01425862%
惑  10 0.01425862%
停  10 0.01425862%
引  10 0.01425862%
及  10 0.01425862%
丫  10 0.01425862%
够  10 0.01425862%
洛  10 0.01425862%
工  10 0.01425862%
答  10 0.01425862%
职  10 0.01425862%
库  10 0.01425862%
包  10 0.01425862%
慢  10 0.01425862%
恍  10 0.01425862%
式  10 0.01425862%
龙  10 0.01425862%
居  10 0.01425862%
唇  10 0.01425862%
决  10 0.01425862%
灯  10 0.01425862%
～  10 0.01425862%
供  10 0.01425862%
凤  10 0.01425862%
桌  10 0.01425862%
遇  10 0.01425862%
块  10 0.01425862%
牌  9 0.01283276%
爹  9 0.01283276%
柜  9 0.01283276%
灵  9 0.01283276%
讨  9 0.01283276%
巡  9 0.01283276%
拍  9 0.01283276%
井  9 0.01283276%
虑  9 0.01283276%
弱  9 0.01283276%
禁  9 0.01283276%
拖  9 0.01283276%
冲  9 0.01283276%
瞥  9 0.01283276%
鼓  9 0.01283276%
木  9 0.01283276%
察  9 0.01283276%
坏  9 0.01283276%
劝  9 0.01283276%
部  9 0.01283276%
散  9 0.01283276%
假  9 0.01283276%
令  9 0.01283276%
犹  9 0.01283276%
窃  9 0.01283276%
程  9 0.01283276%
踪  9 0.01283276%
视  9 0.01283276%
林  9 0.01283276%
避  9 0.01283276%
改  9 0.01283276%
握  9 0.01283276%
毛  9 0.01283276%
披  9 0.01283276%
午  9 0.01283276%
慨  9 0.01283276%
购  9 0.01283276%
硬  9 0.01283276%
抚  9 0.01283276%
哦  9 0.01283276%
岐  9 0.01283276%
妻  9 0.01283276%
叔  9 0.01283276%
佩  9 0.01283276%
骨  9 0.01283276%
单  9 0.01283276%
临  9 0.01283276%
俩  9 0.01283276%
舌  9 0.01283276%
练  9 0.01283276%
瘦  9 0.01283276%
乡  9 0.01283276%
递  9 0.01283276%
燕  9 0.01283276%
拦  8 0.0114069%
麻  8 0.0114069%
布  8 0.0114069%
著  8 0.0114069%
兴  8 0.0114069%
唧  8 0.0114069%
车  8 0.0114069%
姑  8 0.0114069%
丈  8 0.0114069%
咦  8 0.0114069%
勾  8 0.0114069%
贩  8 0.0114069%
辞  8 0.0114069%
－  8 0.0114069%
怨  8 0.0114069%
脱  8 0.0114069%
伏  8 0.0114069%
讲  8 0.0114069%
舅  8 0.0114069%
争  8 0.0114069%
取  8 0.0114069%
咐  8 0.0114069%
右  8 0.0114069%
检  8 0.0114069%
司  8 0.0114069%
垂  8 0.0114069%
咬  8 0.0114069%
另  8 0.0114069%
监  8 0.0114069%
圆  8 0.0114069%
继  8 0.0114069%
营  8 0.0114069%
脉  8 0.0114069%
悲  8 0.0114069%
睡  8 0.0114069%
央  8 0.0114069%
适  8 0.0114069%
险  8 0.0114069%
园  8 0.0114069%
骗  8 0.0114069%
追  8 0.0114069%
迎  8 0.0114069%
混  8 0.0114069%
诸  8 0.0114069%
敝  8 0.0114069%
牡  8 0.0114069%
荡  8 0.0114069%
浓  8 0.0114069%
味  8 0.0114069%
御  8 0.0114069%
浪  8 0.0114069%
俱  8 0.0114069%
座  8 0.0114069%
堪  8 0.0114069%
窗  8 0.0114069%
偏  8 0.0114069%
飘  8 0.0114069%
滑  8 0.0114069%
值  8 0.0114069%
云  8 0.0114069%
谱  8 0.0114069%
姚  8 0.0114069%
护  8 0.0114069%
队  7 0.009981036%
甲  7 0.009981036%
持  7 0.009981036%
鲜  7 0.009981036%
巨  7 0.009981036%
议  7 0.009981036%
初  7 0.009981036%
海  7 0.009981036%
负  7 0.009981036%
巴  7 0.009981036%
奔  7 0.009981036%
扑  7 0.009981036%
闹  7 0.009981036%
权  7 0.009981036%
襟  7 0.009981036%
毫  7 0.009981036%
广  7 0.009981036%
冤  7 0.009981036%
胳  7 0.009981036%
膊  7 0.009981036%
挂  7 0.009981036%
趣  7 0.009981036%
躲  7 0.009981036%
乌  7 0.009981036%
厚  7 0.009981036%
润  7 0.009981036%
忠  7 0.009981036%
辰  7 0.009981036%
盘  7 0.009981036%
陷  7 0.009981036%
产  7 0.009981036%
吩  7 0.009981036%
左  7 0.009981036%
悟  7 0.009981036%
节  7 0.009981036%
透  7 0.009981036%
扯  7 0.009981036%
怜  7 0.009981036%
纯  7 0.009981036%
黑  7 0.009981036%
楞  7 0.009981036%
毁  7 0.009981036%
呆  7 0.009981036%
仔  7 0.009981036%
狠  7 0.009981036%
额  7 0.009981036%
项  7 0.009981036%
区  7 0.009981036%
置  7 0.009981036%
狱  7 0.009981036%
漫  7 0.009981036%
洁  7 0.009981036%
赞  7 0.009981036%
押  7 0.009981036%
纵  7 0.009981036%
横  7 0.009981036%
灰  7 0.009981036%
鉴  7 0.009981036%
逃  7 0.009981036%
独  7 0.009981036%
叹  7 0.009981036%
剩  7 0.009981036%
诚  7 0.009981036%
俊  7 0.009981036%
端  7 0.009981036%
裹  7 0.009981036%
装  7 0.009981036%
划  7 0.009981036%
敌  7 0.009981036%
吸  7 0.009981036%
妙  7 0.009981036%
简  7 0.009981036%
施  7 0.009981036%
恶  7 0.009981036%
拜  7 0.009981036%
病  7 0.009981036%
恢  7 0.009981036%
镇  7 0.009981036%
忆  7 0.009981036%
善  7 0.009981036%
孕  7 0.009981036%
床  7 0.009981036%
遍  7 0.009981036%
猪  7 0.009981036%
巾  7 0.009981036%
搭  7 0.009981036%
冰  7 0.009981036%
君  7 0.009981036%
载  7 0.009981036%
尖  7 0.009981036%
鞭  6 0.008555174%
穿  6 0.008555174%
拳  6 0.008555174%
示  6 0.008555174%
运  6 0.008555174%
嚷  6 0.008555174%
晃  6 0.008555174%
愈  6 0.008555174%
唤  6 0.008555174%
朗  6 0.008555174%
匪  6 0.008555174%
读  6 0.008555174%
泣  6 0.008555174%
根  6 0.008555174%
辱  6 0.008555174%
腰  6 0.008555174%
瞬  6 0.008555174%
牵  6 0.008555174%
迟  6 0.008555174%
托  6 0.008555174%
价  6 0.008555174%
忧  6 0.008555174%
建  6 0.008555174%
琢  6 0.008555174%
陪  6 0.008555174%
资  6 0.008555174%
田  6 0.008555174%
友  6 0.008555174%
彷  6 0.008555174%
偎  6 0.008555174%
茫  6 0.008555174%
登  6 0.008555174%
源  6 0.008555174%
排  6 0.008555174%
摆  6 0.008555174%
滴  6 0.008555174%
欣  6 0.008555174%
板  6 0.008555174%
瞪  6 0.008555174%
翼  6 0.008555174%
归  6 0.008555174%
啦  6 0.008555174%
庄  6 0.008555174%
游  6 0.008555174%
销  6 0.008555174%
腹  6 0.008555174%
贤  6 0.008555174%
桩  6 0.008555174%
涂  6 0.008555174%
校  6 0.008555174%
录  6 0.008555174%
斩  6 0.008555174%
误  6 0.008555174%
领  6 0.008555174%
咽  6 0.008555174%
废  6 0.008555174%
艺  6 0.008555174%
席  6 0.008555174%
默  6 0.008555174%
界  6 0.008555174%
迅  6 0.008555174%
详  6 0.008555174%
侍  6 0.008555174%
郎  6 0.008555174%
吓  6 0.008555174%
函  6 0.008555174%
堆  6 0.008555174%
选  6 0.008555174%
匹  6 0.008555174%
充  6 0.008555174%
拱  6 0.008555174%
饶  6 0.008555174%
统  6 0.008555174%
萝  6 0.008555174%
富  6 0.008555174%
户  6 0.008555174%
配  6 0.008555174%
尊  6 0.008555174%
属  6 0.008555174%
宠  6 0.008555174%
纷  6 0.008555174%
恋  6 0.008555174%
孤  6 0.008555174%
陡  6 0.008555174%
瞋  6 0.008555174%
喘  6 0.008555174%
肚  6 0.008555174%
醋  6 0.008555174%
戏  6 0.008555174%
腿  6 0.008555174%
躯  6 0.008555174%
格  6 0.008555174%
修  6 0.008555174%
粒  6 0.008555174%
喃  6 0.008555174%
朵  6 0.008555174%
灼  6 0.008555174%
皇  6 0.008555174%
嫁  6 0.008555174%
财  6 0.008555174%
短  6 0.008555174%
技  6 0.008555174%
桶  6 0.008555174%
汤  6 0.008555174%
缠  6 0.008555174%
颜  6 0.008555174%
辛  6 0.008555174%
讪  6 0.008555174%
驳  6 0.008555174%
伪  6 0.008555174%
宸  6 0.008555174%
濠  6 0.008555174%
婚  6 0.008555174%
哈  6 0.008555174%
挤  5 0.007129312%
哭  5 0.007129312%
联  5 0.007129312%
图  5 0.007129312%
猜  5 0.007129312%
征  5 0.007129312%
参  5 0.007129312%
劲  5 0.007129312%
批  5 0.007129312%
河  5 0.007129312%
映  5 0.007129312%
胆  5 0.007129312%
努  5 0.007129312%
奸  5 0.007129312%
商  5 0.007129312%
靠  5 0.007129312%
嫩  5 0.007129312%
眸  5 0.007129312%
续  5 0.007129312%
栈  5 0.007129312%
丰  5 0.007129312%
伙  5 0.007129312%
夷  5 0.007129312%
导  5 0.007129312%
咱  5 0.007129312%
脖  5 0.007129312%
叮  5 0.007129312%
嘱  5 0.007129312%
兆  5 0.007129312%
娶  5 0.007129312%
薄  5 0.007129312%
牙  5 0.007129312%
艘  5 0.007129312%
妓  5 0.007129312%
务  5 0.007129312%
估  5 0.007129312%
线  5 0.007129312%
拨  5 0.007129312%
药  5 0.007129312%
趟  5 0.007129312%
婆  5 0.007129312%
止  5 0.007129312%
雪  5 0.007129312%
诱  5 0.007129312%
获  5 0.007129312%
愤  5 0.007129312%
尝  5 0.007129312%
涌  5 0.007129312%
略  5 0.007129312%
阗  5 0.007129312%
斤  5 0.007129312%
镶  5 0.007129312%
脆  5 0.007129312%
鲁  5 0.007129312%
挽  5 0.007129312%
腻  5 0.007129312%
拒  5 0.007129312%
媚  5 0.007129312%
眨  5 0.007129312%
夺  5 0.007129312%
蛋  5 0.007129312%
呻  5 0.007129312%
奈  5 0.007129312%
援  5 0.007129312%
集  5 0.007129312%
讥  5 0.007129312%
寞  5 0.007129312%
泛  5 0.007129312%
毒  5 0.007129312%
暴  5 0.007129312%
嫌  5 0.007129312%
类  5 0.007129312%
蒸  5 0.007129312%
虎  5 0.007129312%
谦  5 0.007129312%
煞  5 0.007129312%
采  5 0.007129312%
俗  5 0.007129312%
殊  5 0.007129312%
拢  5 0.007129312%
齿  5 0.007129312%
演  5 0.007129312%
史  5 0.007129312%
宜  5 0.007129312%
