，  3950 5.697472%
放  49 0.0706775%
顺  48 0.06923509%
兄  48 0.06923509%
许  48 0.06923509%
惊  48 0.06923509%
晚  47 0.0677927%
刀  47 0.0677927%
书  46 0.0663503%
易  46 0.0663503%
张  46 0.0663503%
四  46 0.0663503%
物  46 0.0663503%
关  46 0.0663503%
思  46 0.0663503%
虾  46 0.0663503%
变  45 0.0649079%
神  45 0.0649079%
若  45 0.0649079%
比  45 0.0649079%
廷  45 0.0649079%
车  45 0.0649079%
杀  45 0.0649079%
半  44 0.06346551%
楼  44 0.06346551%
定  44 0.06346551%
随  44 0.06346551%
早  43 0.06202311%
由  43 0.06202311%
顿  43 0.06202311%
反  43 0.06202311%
怪  43 0.06202311%
节  43 0.06202311%
合  43 0.06202311%
案  43 0.06202311%
吗  43 0.06202311%
交  43 0.06202311%
但  43 0.06202311%
绝  43 0.06202311%
山  42 0.06058071%
通  42 0.06058071%
向  42 0.06058071%
亲  41 0.05913831%
住  41 0.05913831%
疑  41 0.05913831%
微  41 0.05913831%
细  41 0.05913831%
水  41 0.05913831%
武  41 0.05913831%
後  41 0.05913831%
于  40 0.05769591%
满  40 0.05769591%
朝  40 0.05769591%
弟  40 0.05769591%
佟  39 0.05625352%
衣  39 0.05625352%
极  39 0.05625352%
万  39 0.05625352%
长  39 0.05625352%
功  39 0.05625352%
边  39 0.05625352%
西  39 0.05625352%
认  39 0.05625352%
派  39 0.05625352%
更  39 0.05625352%
转  39 0.05625352%
仙  39 0.05625352%
入  38 0.05481112%
离  38 0.05481112%
元  38 0.05481112%
找  38 0.05481112%
况  38 0.05481112%
藏  38 0.05481112%
丁  38 0.05481112%
银  38 0.05481112%
叫  37 0.05336872%
您  37 0.05336872%
冲  37 0.05336872%
并  37 0.05336872%
作  37 0.05336872%
接  37 0.05336872%
清  36 0.05192632%
则  36 0.05192632%
奇  36 0.05192632%
处  36 0.05192632%
甚  36 0.05192632%
云  36 0.05192632%
嘴  36 0.05192632%
宗  36 0.05192632%
二  35 0.05048392%
路  35 0.05048392%
房  35 0.05048392%
义  35 0.05048392%
热  35 0.05048392%
视  35 0.05048392%
感  35 0.05048392%
步  35 0.05048392%
客  35 0.05048392%
敢  35 0.05048392%
百  35 0.05048392%
全  35 0.05048392%
妹  34 0.04904153%
六  34 0.04904153%
总  34 0.04904153%
司  34 0.04904153%
辈  34 0.04904153%
概  34 0.04904153%
保  34 0.04904153%
场  33 0.04759913%
丝  33 0.04759913%
谁  33 0.04759913%
留  33 0.04759913%
非  33 0.04759913%
廖  33 0.04759913%
钱  33 0.04759913%
立  33 0.04759913%
兵  33 0.04759913%
朽  33 0.04759913%
怀  32 0.04615673%
粉  32 0.04615673%
远  32 0.04615673%
原  32 0.04615673%
位  32 0.04615673%
种  32 0.04615673%
烟  32 0.04615673%
院  31 0.04471433%
传  31 0.04471433%
品  31 0.04471433%
露  31 0.04471433%
必  31 0.04471433%
内  31 0.04471433%
；  31 0.04471433%
告  31 0.04471433%
系  31 0.04471433%
竹  31 0.04471433%
应  31 0.04471433%
受  31 0.04471433%
设  31 0.04471433%
候  30 0.04327194%
父  30 0.04327194%
恐  30 0.04327194%
提  30 0.04327194%
户  30 0.04327194%
足  30 0.04327194%
禁  30 0.04327194%
安  30 0.04327194%
陆  30 0.04327194%
将  30 0.04327194%
聪  30 0.04327194%
麽  30 0.04327194%
爷  29 0.04182954%
失  29 0.04182954%
突  29 0.04182954%
故  29 0.04182954%
流  29 0.04182954%
切  29 0.04182954%
军  29 0.04182954%
数  29 0.04182954%
价  29 0.04182954%
带  28 0.04038714%
偷  28 0.04038714%
落  28 0.04038714%
商  28 0.04038714%
替  28 0.04038714%
号  28 0.04038714%
或  28 0.04038714%
逵  28 0.04038714%
—  28 0.04038714%
灵  28 0.04038714%
计  28 0.04038714%
教  27 0.03894474%
显  27 0.03894474%
信  27 0.03894474%
利  27 0.03894474%
飞  27 0.03894474%
化  27 0.03894474%
助  27 0.03894474%
屋  26 0.03750234%
新  26 0.03750234%
机  26 0.03750234%
罪  26 0.03750234%
活  26 0.03750234%
侯  26 0.03750234%
待  26 0.03750234%
咱  26 0.03750234%
番  26 0.03750234%
度  26 0.03750234%
徒  26 0.03750234%
报  26 0.03750234%
命  26 0.03750234%
凶  26 0.03750234%
刺  26 0.03750234%
邵  26 0.03750234%
郡  26 0.03750234%
第  25 0.03605995%
体  25 0.03605995%
常  25 0.03605995%
依  25 0.03605995%
管  25 0.03605995%
查  25 0.03605995%
急  25 0.03605995%
槐  25 0.03605995%
千  25 0.03605995%
指  25 0.03605995%
南  25 0.03605995%
息  25 0.03605995%
战  25 0.03605995%
俺  25 0.03605995%
凤  25 0.03605995%
今  24 0.03461755%
加  24 0.03461755%
送  24 0.03461755%
越  24 0.03461755%
消  24 0.03461755%
强  24 0.03461755%
七  24 0.03461755%
识  24 0.03461755%
结  24 0.03461755%
八  24 0.03461755%
茶  24 0.03461755%
任  24 0.03461755%
秘  24 0.03461755%
红  24 0.03461755%
使  24 0.03461755%
呢  24 0.03461755%
货  24 0.03461755%
缓  24 0.03461755%
渐  24 0.03461755%
运  24 0.03461755%
爱  23 0.03317515%
求  23 0.03317515%
字  23 0.03317515%
金  23 0.03317515%
熟  23 0.03317515%
底  23 0.03317515%
权  23 0.03317515%
周  23 0.03317515%
收  23 0.03317515%
初  23 0.03317515%
达  23 0.03317515%
刻  23 0.03317515%
板  23 0.03317515%
够  23 0.03317515%
语  23 0.03317515%
修  23 0.03317515%
欢  22 0.03173275%
线  22 0.03173275%
约  22 0.03173275%
调  22 0.03173275%
希  22 0.03173275%
楚  22 0.03173275%
近  22 0.03173275%
火  22 0.03173275%
街  22 0.03173275%
既  22 0.03173275%
娘  22 0.03173275%
代  22 0.03173275%
众  22 0.03173275%
继  22 0.03173275%
紧  21 0.03029035%
叹  21 0.03029035%
苦  21 0.03029035%
脚  21 0.03029035%
卖  21 0.03029035%
干  21 0.03029035%
吃  21 0.03029035%
颇  21 0.03029035%
料  21 0.03029035%
嘿  21 0.03029035%
诉  21 0.03029035%
特  21 0.03029035%
招  21 0.03029035%
除  21 0.03029035%
耳  21 0.03029035%
傅  21 0.03029035%
眉  21 0.03029035%
每  20 0.02884796%
影  20 0.02884796%
精  20 0.02884796%
跟  20 0.02884796%
句  20 0.02884796%
尚  20 0.02884796%
持  20 0.02884796%
密  20 0.02884796%
殷  20 0.02884796%
音  20 0.02884796%
错  20 0.02884796%
尽  20 0.02884796%
完  20 0.02884796%
旦  20 0.02884796%
谢  20 0.02884796%
宫  20 0.02884796%
准  20 0.02884796%
另  19 0.02740556%
卫  19 0.02740556%
差  19 0.02740556%
毕  19 0.02740556%
世  19 0.02740556%
久  19 0.02740556%
民  19 0.02740556%
兴  19 0.02740556%
件  19 0.02740556%
性  19 0.02740556%
文  19 0.02740556%
否  19 0.02740556%
量  19 0.02740556%
寻  19 0.02740556%
工  19 0.02740556%
威  19 0.02740556%
血  19 0.02740556%
异  19 0.02740556%
脱  18 0.02596316%
惜  18 0.02596316%
平  18 0.02596316%
双  18 0.02596316%
买  18 0.02596316%
愚  18 0.02596316%
即  18 0.02596316%
姑  18 0.02596316%
珠  18 0.02596316%
u  18 0.02596316%
园  18 0.02596316%
照  18 0.02596316%
顶  18 0.02596316%
尊  18 0.02596316%
需  18 0.02596316%
暴  18 0.02596316%
学  18 0.02596316%
论  18 0.02596316%
且  18 0.02596316%
美  17 0.02452076%
锦  17 0.02452076%
阵  17 0.02452076%
严  17 0.02452076%
献  17 0.02452076%
断  17 0.02452076%
赵  17 0.02452076%
鉴  17 0.02452076%
令  17 0.02452076%
条  17 0.02452076%
模  17 0.02452076%
根  17 0.02452076%
旁  17 0.02452076%
松  17 0.02452076%
探  17 0.02452076%
酒  17 0.02452076%
猜  17 0.02452076%
付  17 0.02452076%
复  17 0.02452076%
海  17 0.02452076%
破  17 0.02452076%
倭  17 0.02452076%
拿  17 0.02452076%
确  17 0.02452076%
势  17 0.02452076%
国  17 0.02452076%
题  17 0.02452076%
忙  17 0.02452076%
皮  17 0.02452076%
雪  16 0.02307837%
记  16 0.02307837%
释  16 0.02307837%
空  16 0.02307837%
弄  16 0.02307837%
岁  16 0.02307837%
闻  16 0.02307837%
妾  16 0.02307837%
龙  16 0.02307837%
联  16 0.02307837%
顾  16 0.02307837%
者  16 0.02307837%
围  16 0.02307837%
赞  16 0.02307837%
究  16 0.02307837%
妓  16 0.02307837%
君  16 0.02307837%
仪  16 0.02307837%
证  16 0.02307837%
庄  16 0.02307837%
静  16 0.02307837%
整  16 0.02307837%
未  16 0.02307837%
乞  16 0.02307837%
毫  16 0.02307837%
始  15 0.02163597%
汉  15 0.02163597%
免  15 0.02163597%
及  15 0.02163597%
坐  15 0.02163597%
遇  15 0.02163597%
建  15 0.02163597%
推  15 0.02163597%
态  15 0.02163597%
黄  15 0.02163597%
九  15 0.02163597%
州  15 0.02163597%
狠  15 0.02163597%
俱  15 0.02163597%
单  15 0.02163597%
肯  15 0.02163597%
陪  15 0.02163597%
素  15 0.02163597%
夥  15 0.02163597%
士  15 0.02163597%
福  15 0.02163597%
决  15 0.02163597%
统  15 0.02163597%
承  15 0.02163597%
味  15 0.02163597%
仅  15 0.02163597%
章  14 0.02019357%
冷  14 0.02019357%
妻  14 0.02019357%
深  14 0.02019357%
悉  14 0.02019357%
次  14 0.02019357%
坚  14 0.02019357%
散  14 0.02019357%
服  14 0.02019357%
欲  14 0.02019357%
姓  14 0.02019357%
厚  14 0.02019357%
段  14 0.02019357%
它  14 0.02019357%
充  14 0.02019357%
贵  14 0.02019357%
适  14 0.02019357%
表  14 0.02019357%
苏  14 0.02019357%
答  14 0.02019357%
乱  14 0.02019357%
爹  14 0.02019357%
鲜  14 0.02019357%
青  14 0.02019357%
伤  14 0.02019357%
器  14 0.02019357%
盟  14 0.02019357%
瞒  14 0.02019357%
值  14 0.02019357%
制  14 0.02019357%
友  14 0.02019357%
敌  14 0.02019357%
男  14 0.02019357%
夜  13 0.01875117%
弱  13 0.01875117%
恶  13 0.01875117%
形  13 0.01875117%
象  13 0.01875117%
母  13 0.01875117%
备  13 0.01875117%
油  13 0.01875117%
闪  13 0.01875117%
式  13 0.01875117%
各  13 0.01875117%
装  13 0.01875117%
阁  13 0.01875117%
匆  13 0.01875117%
胸  13 0.01875117%
莫  13 0.01875117%
般  13 0.01875117%
偏  13 0.01875117%
担  13 0.01875117%
练  13 0.01875117%
妇  13 0.01875117%
群  13 0.01875117%
呼  13 0.01875117%
乐  13 0.01875117%
佳  13 0.01875117%
存  13 0.01875117%
局  13 0.01875117%
握  13 0.01875117%
击  13 0.01875117%
於  13 0.01875117%
术  13 0.01875117%
负  13 0.01875117%
闹  13 0.01875117%
丐  13 0.01875117%
娇  12 0.01730877%
举  12 0.01730877%
睡  12 0.01730877%
脆  12 0.01730877%
幕  12 0.01730877%
背  12 0.01730877%
升  12 0.01730877%
病  12 0.01730877%
贼  12 0.01730877%
私  12 0.01730877%
注  12 0.01730877%
抱  12 0.01730877%
刚  12 0.01730877%
补  12 0.01730877%
讪  12 0.01730877%
员  12 0.01730877%
郎  12 0.01730877%
逃  12 0.01730877%
请  12 0.01730877%
赚  12 0.01730877%
忧  12 0.01730877%
获  12 0.01730877%
吟  12 0.01730877%
角  12 0.01730877%
堂  12 0.01730877%
祥  12 0.01730877%
布  12 0.01730877%
换  12 0.01730877%
婿  12 0.01730877%
脑  12 0.01730877%
食  12 0.01730877%
首  12 0.01730877%
敬  12 0.01730877%
往  12 0.01730877%
岂  12 0.01730877%
臣  12 0.01730877%
虎  12 0.01730877%
靠  12 0.01730877%
烈  12 0.01730877%
拒  12 0.01730877%
响  12 0.01730877%
监  12 0.01730877%
维  12 0.01730877%
奶  12 0.01730877%
帝  12 0.01730877%
具  11 0.01586638%
压  11 0.01586638%
稳  11 0.01586638%
宅  11 0.01586638%
袋  11 0.01586638%
配  11 0.01586638%
哩  11 0.01586638%
业  11 0.01586638%
晓  11 0.01586638%
止  11 0.01586638%
扬  11 0.01586638%
藉  11 0.01586638%
讶  11 0.01586638%
迷  11 0.01586638%
资  11 0.01586638%
产  11 0.01586638%
井  11 0.01586638%
境  11 0.01586638%
超  11 0.01586638%
赫  11 0.01586638%
伯  11 0.01586638%
造  11 0.01586638%
药  11 0.01586638%
积  11 0.01586638%
据  11 0.01586638%
耀  11 0.01586638%
洛  11 0.01586638%
彼  11 0.01586638%
悄  11 0.01586638%
羞  11 0.01586638%
店  11 0.01586638%
佩  11 0.01586638%
呀  11 0.01586638%
眨  11 0.01586638%
石  11 0.01586638%
桂  11 0.01586638%
掌  11 0.01586638%
材  11 0.01586638%
护  11 0.01586638%
朋  11 0.01586638%
灭  11 0.01586638%
害  11 0.01586638%
归  11 0.01586638%
敝  11 0.01586638%
帮  11 0.01586638%
启  11 0.01586638%
停  10 0.01442398%
侧  10 0.01442398%
拜  10 0.01442398%
惯  10 0.01442398%
独  10 0.01442398%
略  10 0.01442398%
临  10 0.01442398%
剩  10 0.01442398%
缘  10 0.01442398%
礼  10 0.01442398%
观  10 0.01442398%
穿  10 0.01442398%
惑  10 0.01442398%
斋  10 0.01442398%
仔  10 0.01442398%
吐  10 0.01442398%
委  10 0.01442398%
插  10 0.01442398%
颜  10 0.01442398%
晌  10 0.01442398%
低  10 0.01442398%
鬼  10 0.01442398%
忍  10 0.01442398%
庐  10 0.01442398%
置  10 0.01442398%
翠  10 0.01442398%
冰  10 0.01442398%
旧  10 0.01442398%
支  10 0.01442398%
拥  10 0.01442398%
孙  10 0.01442398%
怔  10 0.01442398%
良  10 0.01442398%
肉  10 0.01442398%
投  10 0.01442398%
默  10 0.01442398%
引  10 0.01442398%
歹  10 0.01442398%
救  10 0.01442398%
养  10 0.01442398%
致  10 0.01442398%
嗣  10 0.01442398%
政  10 0.01442398%
嘛  10 0.01442398%
炼  10 0.01442398%
悟  10 0.01442398%
傻  10 0.01442398%
察  10 0.01442398%
程  10 0.01442398%
终  9 0.01298158%
丰  9 0.01298158%
诚  9 0.01298158%
俩  9 0.01298158%
丹  9 0.01298158%
格  9 0.01298158%
乾  9 0.01298158%
伞  9 0.01298158%
骤  9 0.01298158%
期  9 0.01298158%
厮  9 0.01298158%
参  9 0.01298158%
办  9 0.01298158%
籍  9 0.01298158%
慨  9 0.01298158%
暂  9 0.01298158%
念  9 0.01298158%
站  9 0.01298158%
古  9 0.01298158%
股  9 0.01298158%
排  9 0.01298158%
帽  9 0.01298158%
黑  9 0.01298158%
迹  9 0.01298158%
淫  9 0.01298158%
窗  9 0.01298158%
挥  9 0.01298158%
跑  9 0.01298158%
截  9 0.01298158%
恍  9 0.01298158%
玉  9 0.01298158%
含  9 0.01298158%
误  9 0.01298158%
奴  9 0.01298158%
林  9 0.01298158%
透  9 0.01298158%
搭  9 0.01298158%
趁  9 0.01298158%
激  9 0.01298158%
葛  9 0.01298158%
愿  9 0.01298158%
团  9 0.01298158%
汗  9 0.01298158%
抓  9 0.01298158%
避  9 0.01298158%
醒  9 0.01298158%
坊  9 0.01298158%
摇  9 0.01298158%
赔  9 0.01298158%
犯  9 0.01298158%
队  9 0.01298158%
速  9 0.01298158%
舞  9 0.01298158%
肾  9 0.01298158%
喘  9 0.01298158%
趣  9 0.01298158%
按  9 0.01298158%
额  9 0.01298158%
吓  9 0.01298158%
霜  9 0.01298158%
晁  9 0.01298158%
臂  8 0.01153918%
牡  8 0.01153918%
氏  8 0.01153918%
慎  8 0.01153918%
鬟  8 0.01153918%
斗  8 0.01153918%
扮  8 0.01153918%
潇  8 0.01153918%
忘  8 0.01153918%
睛  8 0.01153918%
蓦  8 0.01153918%
富  8 0.01153918%
档  8 0.01153918%
库  8 0.01153918%
镇  8 0.01153918%
副  8 0.01153918%
领  8 0.01153918%
罢  8 0.01153918%
浑  8 0.01153918%
衙  8 0.01153918%
犹  8 0.01153918%
帐  8 0.01153918%
翻  8 0.01153918%
固  8 0.01153918%
短  8 0.01153918%
续  8 0.01153918%
稍  8 0.01153918%
午  8 0.01153918%
闲  8 0.01153918%
铺  8 0.01153918%
喊  8 0.01153918%
孩  8 0.01153918%
嚷  8 0.01153918%
尝  8 0.01153918%
迎  8 0.01153918%
恢  8 0.01153918%
娶  8 0.01153918%
丧  8 0.01153918%
改  8 0.01153918%
伏  8 0.01153918%
铁  8 0.01153918%
谋  8 0.01153918%
牢  8 0.01153918%
触  8 0.01153918%
宜  8 0.01153918%
供  8 0.01153918%
效  8 0.01153918%
审  8 0.01153918%
仗  8 0.01153918%
逼  8 0.01153918%
华  8 0.01153918%
温  8 0.01153918%
貌  8 0.01153918%
狂  8 0.01153918%
惧  8 0.01153918%
协  8 0.01153918%
治  8 0.01153918%
－  8 0.01153918%
挺  8 0.01153918%
灼  8 0.01153918%
历  8 0.01153918%
嫌  8 0.01153918%
戚  8 0.01153918%
攻  8 0.01153918%
冒  8 0.01153918%
责  8 0.01153918%
费  8 0.01153918%
虚  8 0.01153918%
吸  8 0.01153918%
～  8 0.01153918%
喃  8 0.01153918%
掉  8 0.01153918%
扶  8 0.01153918%
跨  8 0.01153918%
演  7 0.01009678%
豪  7 0.01009678%
胭  7 0.01009678%
脂  7 0.01009678%
咐  7 0.01009678%
幼  7 0.01009678%
趟  7 0.01009678%
怜  7 0.01009678%
购  7 0.01009678%
益  7 0.01009678%
勉  7 0.01009678%
网  7 0.01009678%
延  7 0.01009678%
龄  7 0.01009678%
损  7 0.01009678%
智  7 0.01009678%
翼  7 0.01009678%
拦  7 0.01009678%
巧  7 0.01009678%
豫  7 0.01009678%
居  7 0.01009678%
乡  7 0.01009678%
假  7 0.01009678%
议  7 0.01009678%
鸣  7 0.01009678%
层  7 0.01009678%
取  7 0.01009678%
扑  7 0.01009678%
啦  7 0.01009678%
嗔  7 0.01009678%
嬉  7 0.01009678%
勾  7 0.01009678%
预  7 0.01009678%
属  7 0.01009678%
恭  7 0.01009678%
屈  7 0.01009678%
慕  7 0.01009678%
胆  7 0.01009678%
英  7 0.01009678%
哦  7 0.01009678%
亮  7 0.01009678%
忌  7 0.01009678%
伴  7 0.01009678%
勘  7 0.01009678%
集  7 0.01009678%
剿  7 0.01009678%
虑  7 0.01009678%
幸  7 0.01009678%
秋  7 0.01009678%
草  7 0.01009678%
摸  7 0.01009678%
赶  7 0.01009678%
宠  7 0.01009678%
宪  7 0.01009678%
聚  7 0.01009678%
鹰  7 0.01009678%
爪  7 0.01009678%
绽  7 0.01009678%
厉  7 0.01009678%
阳  7 0.01009678%
彩  7 0.01009678%
志  7 0.01009678%
谦  7 0.01009678%
恩  7 0.01009678%
跳  7 0.01009678%
乃  7 0.01009678%
搬  7 0.01009678%
衫  7 0.01009678%
婚  7 0.01009678%
嫁  7 0.01009678%
遂  7 0.01009678%
挑  7 0.01009678%
忠  7 0.01009678%
唯  7 0.01009678%
慢  7 0.01009678%
瞥  7 0.01009678%
劳  7 0.01009678%
包  7 0.01009678%
简  7 0.01009678%
界  7 0.01009678%
纷  7 0.01009678%
习  7 0.01009678%
匠  7 0.01009678%
昕  7 0.01009678%
媳  7 0.01009678%
躲  7 0.01009678%
尸  7 0.01009678%
叔  7 0.01009678%
区  7 0.01009678%
染  7 0.01009678%
脣  7 0.01009678%
凉  6 0.008654387%
赖  6 0.008654387%
厢  6 0.008654387%
读  6 0.008654387%
痛  6 0.008654387%
媚  6 0.008654387%
摆  6 0.008654387%
萧  6 0.008654387%
锐  6 0.008654387%
毛  6 0.008654387%
捕  6 0.008654387%
毁  6 0.008654387%
篱  6 0.008654387%
旋  6 0.008654387%
馀  6 0.008654387%
杭  6 0.008654387%
迁  6 0.008654387%
景  6 0.008654387%
齿  6 0.008654387%
香  6 0.008654387%
凡  6 0.008654387%
霁  6 0.008654387%
河  6 0.008654387%
遍  6 0.008654387%
训  6 0.008654387%
财  6 0.008654387%
薄  6 0.008654387%
介  6 0.008654387%
搂  6 0.008654387%
踪  6 0.008654387%
澜  6 0.008654387%
肚  6 0.008654387%
野  6 0.008654387%
俏  6 0.008654387%
馆  6 0.008654387%
谈  6 0.008654387%
饶  6 0.008654387%
吹  6 0.008654387%
尔  6 0.008654387%
座  6 0.008654387%
试  6 0.008654387%
冤  6 0.008654387%
敛  6 0.008654387%
朵  6 0.008654387%
怒  6 0.008654387%
移  6 0.008654387%
寇  6 0.008654387%
妙  6 0.008654387%
讨  6 0.008654387%
押  6 0.008654387%
职  6 0.008654387%
亦  6 0.008654387%
选  6 0.008654387%
菊  6 0.008654387%
狱  6 0.008654387%
途  6 0.008654387%
优  6 0.008654387%
陌  6 0.008654387%
盘  6 0.008654387%
淡  6 0.008654387%
贱  6 0.008654387%
垂  6 0.008654387%
败  6 0.008654387%
荡  6 0.008654387%
毒  6 0.008654387%
轰  6 0.008654387%
组  6 0.008654387%
诧  6 0.008654387%
划  6 0.008654387%
呵  6 0.008654387%
借  6 0.008654387%
策  6 0.008654387%
拨  6 0.008654387%
圣  6 0.008654387%
遭  6 0.008654387%
孤  6 0.008654387%
亡  6 0.008654387%
甜  6 0.008654387%
杂  6 0.008654387%
土  6 0.008654387%
坏  6 0.008654387%
左  6 0.008654387%
狐  6 0.008654387%
崛  6 0.008654387%
貂  6 0.008654387%
悦  6 0.008654387%
扎  6 0.008654387%
滋  6 0.008654387%
傲  6 0.008654387%
曾  6 0.008654387%
退  6 0.008654387%
范  6 0.008654387%
诩  6 0.008654387%
舍  6 0.008654387%
床  5 0.007211989%
懂  5 0.007211989%
写  5 0.007211989%
饭  5 0.007211989%
圆  5 0.007211989%
谨  5 0.007211989%
肩  5 0.007211989%
佛  5 0.007211989%
敏  5 0.007211989%
忽  5 0.007211989%
惹  5 0.007211989%
拉  5 0.007211989%
契  5 0.007211989%
示  5 0.007211989%
亏  5 0.007211989%
阻  5 0.007211989%
妈  5 0.007211989%
倏  5 0.007211989%
盛  5 0.007211989%
普  5 0.007211989%
辞  5 0.007211989%
基  5 0.007211989%
津  5 0.007211989%
务  5 0.007211989%
托  5 0.007211989%
雅  5 0.007211989%
喝  5 0.007211989%
唤  5 0.007211989%
隔  5 0.007211989%
室  5 0.007211989%
抚  5 0.007211989%
齐  5 0.007211989%
胖  5 0.007211989%
丽  5 0.007211989%
阴  5 0.007211989%
讲  5 0.007211989%
标  5 0.007211989%
柳  5 0.007211989%
唠  5 0.007211989%
玩  5 0.007211989%
汇  5 0.007211989%
妄  5 0.007211989%
灯  5 0.007211989%
