，  3845 5.742406%
前  104 0.1553212%
十  103 0.1538278%
镇  103 0.1538278%
马  102 0.1523343%
以  101 0.1508408%
生  99 0.1478539%
儿  98 0.1463604%
死  98 0.1463604%
打  96 0.1433735%
听  96 0.1433735%
武  95 0.14188%
边  95 0.14188%
当  94 0.1403865%
真  91 0.1359061%
己  91 0.1359061%
张  91 0.1359061%
正  90 0.1344126%
成  90 0.1344126%
她  89 0.1329191%
弟  88 0.1314257%
别  88 0.1314257%
高  87 0.1299322%
李  87 0.1299322%
竟  86 0.1284387%
杀  86 0.1284387%
发  85 0.1269452%
应  85 0.1269452%
很  85 0.1269452%
于  85 0.1269452%
口  84 0.1254518%
间  84 0.1254518%
弓  84 0.1254518%
从  83 0.1239583%
实  83 0.1239583%
再  81 0.1209714%
似  81 0.1209714%
倒  81 0.1209714%
样  78 0.1164909%
面  78 0.1164909%
—  78 0.1164909%
虽  76 0.113504%
快  76 0.113504%
王  76 0.113504%
回  75 0.1120105%
本  74 0.110517%
什  74 0.110517%
住  74 0.110517%
乎  73 0.1090236%
主  73 0.1090236%
练  72 0.1075301%
相  72 0.1075301%
点  72 0.1075301%
给  72 0.1075301%
此  71 0.1060366%
开  71 0.1060366%
倭  71 0.1060366%
年  70 0.1045431%
功  70 0.1045431%
最  70 0.1045431%
老  70 0.1045431%
三  69 0.1030497%
笑  69 0.1030497%
算  69 0.1030497%
官  69 0.1030497%
现  68 0.1015562%
气  68 0.1015562%
被  68 0.1015562%
方  68 0.1015562%
连  68 0.1015562%
反  67 0.1000627%
风  66 0.09856925%
半  66 0.09856925%
其  65 0.09707578%
少  65 0.09707578%
暗  65 0.09707578%
娘  64 0.09558231%
分  64 0.09558231%
用  64 0.09558231%
空  64 0.09558231%
何  63 0.09408883%
处  63 0.09408883%
法  63 0.09408883%
太  63 0.09408883%
客  63 0.09408883%
盟  62 0.09259536%
隐  61 0.09110188%
花  61 0.09110188%
、  61 0.09110188%
难  61 0.09110188%
脸  61 0.09110188%
行  61 0.09110188%
同  61 0.09110188%
目  61 0.09110188%
向  61 0.09110188%
落  60 0.08960841%
伤  60 0.08960841%
像  59 0.08811494%
入  59 0.08811494%
外  58 0.08662146%
司  58 0.08662146%
啊  58 0.08662146%
展  56 0.08363452%
进  56 0.08363452%
由  56 0.08363452%
将  56 0.08363452%
惊  55 0.08214104%
必  55 0.08214104%
箭  55 0.08214104%
杨  55 0.08214104%
白  54 0.08064757%
轻  54 0.08064757%
重  54 0.08064757%
萧  54 0.08064757%
放  53 0.0791541%
近  53 0.0791541%
并  53 0.0791541%
理  53 0.0791541%
名  53 0.0791541%
女  52 0.07766062%
绝  52 0.07766062%
望  52 0.07766062%
刻  52 0.07766062%
日  51 0.07616715%
六  51 0.07616715%
楼  51 0.07616715%
至  50 0.07467368%
势  50 0.07467368%
走  50 0.07467368%
贼  50 0.07467368%
清  49 0.07318021%
色  49 0.07318021%
若  49 0.07318021%
则  49 0.07318021%
关  48 0.07168673%
内  48 0.07168673%
辛  48 0.07168673%
疑  47 0.07019325%
州  47 0.07019325%
等  47 0.07019325%
二  47 0.07019325%
柔  47 0.07019325%
山  47 0.07019325%
路  46 0.06869978%
况  46 0.06869978%
结  46 0.06869978%
师  46 0.06869978%
转  45 0.06720631%
直  45 0.06720631%
作  45 0.06720631%
息  45 0.06720631%
派  45 0.06720631%
全  44 0.06571283%
言  44 0.06571283%
带  44 0.06571283%
垂  44 0.06571283%
问  43 0.06421936%
剑  43 0.06421936%
但  43 0.06421936%
变  43 0.06421936%
承  43 0.06421936%
该  42 0.06272589%
定  42 0.06272589%
所  42 0.06272589%
怕  42 0.06272589%
平  42 0.06272589%
东  42 0.06272589%
青  41 0.06123241%
传  41 0.06123241%
觉  41 0.06123241%
城  41 0.06123241%
命  41 0.06123241%
百  41 0.06123241%
华  41 0.06123241%
月  40 0.05973894%
许  40 0.05973894%
蒋  40 0.05973894%
解  40 0.05973894%
因  39 0.05824547%
七  39 0.05824547%
消  39 0.05824547%
府  39 0.05824547%
顿  39 0.05824547%
茶  39 0.05824547%
音  39 0.05824547%
突  39 0.05824547%
满  39 0.05824547%
血  39 0.05824547%
祖  38 0.05675199%
早  38 0.05675199%
更  38 0.05675199%
丝  38 0.05675199%
强  38 0.05675199%
怎  38 0.05675199%
先  37 0.05525852%
做  37 0.05525852%
五  37 0.05525852%
留  37 0.05525852%
离  37 0.05525852%
断  37 0.05525852%
神  37 0.05525852%
四  37 0.05525852%
叫  37 0.05525852%
刚  37 0.05525852%
告  36 0.05376505%
认  36 0.05376505%
原  36 0.05376505%
恩  36 0.05376505%
通  36 0.05376505%
晚  36 0.05376505%
飞  36 0.05376505%
异  35 0.05227157%
即  35 0.05227157%
与  35 0.05227157%
系  35 0.05227157%
思  35 0.05227157%
远  35 0.05227157%
步  35 0.05227157%
朝  35 0.05227157%
哪  35 0.05227157%
深  34 0.0507781%
吗  34 0.0507781%
常  34 0.0507781%
位  34 0.0507781%
南  34 0.0507781%
击  34 0.0507781%
足  34 0.0507781%
非  33 0.04928463%
量  33 0.04928463%
果  33 0.04928463%
利  33 0.04928463%
立  33 0.04928463%
数  33 0.04928463%
屋  33 0.04928463%
合  33 0.04928463%
战  33 0.04928463%
活  33 0.04928463%
切  32 0.04779115%
秦  32 0.04779115%
场  32 0.04779115%
干  32 0.04779115%
亲  32 0.04779115%
密  31 0.04629768%
甚  31 0.04629768%
吧  31 0.04629768%
极  31 0.04629768%
卫  31 0.04629768%
火  31 0.04629768%
比  31 0.04629768%
收  30 0.0448042%
仅  30 0.0448042%
八  30 0.0448042%
机  30 0.0448042%
准  30 0.0448042%
计  30 0.0448042%
脚  30 0.0448042%
易  30 0.0448042%
魏  30 0.0448042%
栈  30 0.0448042%
微  29 0.04331073%
显  29 0.04331073%
料  29 0.04331073%
世  29 0.04331073%
般  29 0.04331073%
余  29 0.04331073%
受  29 0.04331073%
兄  29 0.04331073%
敢  29 0.04331073%
信  29 0.04331073%
淮  28 0.04181726%
报  28 0.04181726%
齐  28 0.04181726%
今  28 0.04181726%
私  28 0.04181726%
军  28 0.04181726%
或  28 0.04181726%
者  28 0.04181726%
影  28 0.04181726%
魔  28 0.04181726%
吃  27 0.04032379%
交  27 0.04032379%
精  27 0.04032379%
诉  27 0.04032379%
字  27 0.04032379%
迟  27 0.04032379%
制  27 0.04032379%
冷  27 0.04032379%
加  27 0.04032379%
尽  27 0.04032379%
万  27 0.04032379%
姑  27 0.04032379%
化  27 0.04032379%
斩  27 0.04032379%
林  26 0.03883031%
指  26 0.03883031%
奇  26 0.03883031%
阵  26 0.03883031%
九  26 0.03883031%
底  26 0.03883031%
闪  26 0.03883031%
候  26 0.03883031%
爷  26 0.03883031%
急  26 0.03883031%
哥  26 0.03883031%
福  26 0.03883031%
置  25 0.03733684%
使  25 0.03733684%
除  25 0.03733684%
京  25 0.03733684%
偏  25 0.03733684%
水  25 0.03733684%
喜  25 0.03733684%
北  25 0.03733684%
究  25 0.03733684%
顺  25 0.03733684%
盐  25 0.03733684%
掌  25 0.03733684%
根  25 0.03733684%
失  25 0.03733684%
及  25 0.03733684%
越  25 0.03733684%
汉  25 0.03733684%
攻  25 0.03733684%
任  24 0.03584336%
种  24 0.03584336%
属  24 0.03584336%
沉  24 0.03584336%
局  24 0.03584336%
呢  24 0.03584336%
送  24 0.03584336%
紧  24 0.03584336%
衣  24 0.03584336%
性  24 0.03584336%
乱  24 0.03584336%
复  24 0.03584336%
桃  24 0.03584336%
且  23 0.03434989%
流  23 0.03434989%
替  23 0.03434989%
总  23 0.03434989%
令  23 0.03434989%
随  23 0.03434989%
忍  23 0.03434989%
接  23 0.03434989%
备  23 0.03434989%
苏  23 0.03434989%
防  23 0.03434989%
完  23 0.03434989%
找  23 0.03434989%
伙  23 0.03434989%
邱  23 0.03434989%
松  23 0.03434989%
郭  23 0.03434989%
句  22 0.03285642%
初  22 0.03285642%
线  22 0.03285642%
感  22 0.03285642%
概  22 0.03285642%
怪  22 0.03285642%
破  22 0.03285642%
范  22 0.03285642%
众  22 0.03285642%
识  22 0.03285642%
树  22 0.03285642%
第  21 0.03136294%
宝  21 0.03136294%
兵  21 0.03136294%
约  21 0.03136294%
夜  21 0.03136294%
肉  21 0.03136294%
夫  21 0.03136294%
苦  21 0.03136294%
招  21 0.03136294%
楚  21 0.03136294%
案  21 0.03136294%
耳  21 0.03136294%
缓  21 0.03136294%
父  21 0.03136294%
秘  21 0.03136294%
弄  21 0.03136294%
药  21 0.03136294%
形  21 0.03136294%
毒  21 0.03136294%
黑  21 0.03136294%
岂  20 0.02986947%
猜  20 0.02986947%
腰  20 0.02986947%
度  20 0.02986947%
题  20 0.02986947%
弱  20 0.02986947%
渐  20 0.02986947%
番  20 0.02986947%
冲  20 0.02986947%
罢  20 0.02986947%
未  20 0.02986947%
谢  20 0.02986947%
公  20 0.02986947%
谁  20 0.02986947%
院  20 0.02986947%
顾  20 0.02986947%
器  20 0.02986947%
乌  20 0.02986947%
响  20 0.02986947%
怀  19 0.028376%
待  19 0.028376%
故  19 0.028376%
确  19 0.028376%
房  19 0.028376%
护  19 0.028376%
久  19 0.028376%
团  19 0.028376%
希  19 0.028376%
压  19 0.028376%
昨  19 0.028376%
差  19 0.028376%
雨  19 0.028376%
服  18 0.02688252%
提  18 0.02688252%
语  18 0.02688252%
调  18 0.02688252%
部  18 0.02688252%
礼  18 0.02688252%
摇  18 0.02688252%
惜  18 0.02688252%
闻  18 0.02688252%
伏  18 0.02688252%
敌  18 0.02688252%
论  18 0.02688252%
它  18 0.02688252%
母  18 0.02688252%
皇  18 0.02688252%
嘴  18 0.02688252%
偷  18 0.02688252%
唐  18 0.02688252%
忙  18 0.02688252%
新  18 0.02688252%
举  18 0.02688252%
散  18 0.02688252%
银  18 0.02688252%
条  18 0.02688252%
胸  18 0.02688252%
辰  18 0.02688252%
毫  18 0.02688252%
w  18 0.02688252%
诚  17 0.02538905%
特  17 0.02538905%
颇  17 0.02538905%
插  17 0.02538905%
既  17 0.02538905%
段  17 0.02538905%
胆  17 0.02538905%
静  17 0.02538905%
吟  17 0.02538905%
石  17 0.02538905%
称  17 0.02538905%
视  17 0.02538905%
运  17 0.02538905%
保  17 0.02538905%
划  17 0.02538905%
迷  17 0.02538905%
险  17 0.02538905%
遂  17 0.02538905%
依  17 0.02538905%
街  17 0.02538905%
脑  17 0.02538905%
旁  17 0.02538905%
骨  17 0.02538905%
左  17 0.02538905%
田  17 0.02538905%
阳  17 0.02538905%
念  16 0.02389558%
莫  16 0.02389558%
肯  16 0.02389558%
双  16 0.02389558%
珠  16 0.02389558%
取  16 0.02389558%
聪  16 0.02389558%
尚  16 0.02389558%
书  16 0.02389558%
露  16 0.02389558%
醒  16 0.02389558%
寒  16 0.02389558%
匆  16 0.02389558%
怨  16 0.02389558%
查  16 0.02389558%
体  16 0.02389558%
叔  16 0.02389558%
决  16 0.02389558%
细  16 0.02389558%
逵  16 0.02389558%
副  16 0.02389558%
香  16 0.02389558%
佳  16 0.02389558%
表  16 0.02389558%
龙  16 0.02389558%
代  16 0.02389558%
周  16 0.02389558%
围  16 0.02389558%
整  16 0.02389558%
推  16 0.02389558%
墙  16 0.02389558%
坡  16 0.02389558%
否  15 0.0224021%
素  15 0.0224021%
观  15 0.0224021%
厚  15 0.0224021%
证  15 0.0224021%
股  15 0.0224021%
摸  15 0.0224021%
逃  15 0.0224021%
丁  15 0.0224021%
隋  15 0.0224021%
廷  15 0.0224021%
严  15 0.0224021%
恐  15 0.0224021%
毕  15 0.0224021%
达  15 0.0224021%
往  15 0.0224021%
错  15 0.0224021%
愿  15 0.0224021%
熟  15 0.0224021%
模  15 0.0224021%
罪  15 0.0224021%
堂  15 0.0224021%
拉  15 0.0224021%
低  15 0.0224021%
钱  15 0.0224021%
美  15 0.0224021%
旧  15 0.0224021%
物  15 0.0224021%
板  15 0.0224021%
寻  15 0.0224021%
终  15 0.0224021%
速  15 0.0224021%
威  15 0.0224021%
德  15 0.0224021%
扎  15 0.0224021%
另  15 0.0224021%
龟  15 0.0224021%
鹤  15 0.0224021%
酒  15 0.0224021%
跟  15 0.0224021%
骂  15 0.0224021%
管  15 0.0224021%
喝  15 0.0224021%
挥  15 0.0224021%
柱  15 0.0224021%
章  14 0.02090863%
欲  14 0.02090863%
铁  14 0.02090863%
幕  14 0.02090863%
试  14 0.02090863%
次  14 0.02090863%
激  14 0.02090863%
包  14 0.02090863%
背  14 0.02090863%
探  14 0.02090863%
兴  14 0.02090863%
赶  14 0.02090863%
退  14 0.02090863%
热  14 0.02090863%
害  14 0.02090863%
翻  14 0.02090863%
求  14 0.02090863%
权  14 0.02090863%
每  14 0.02090863%
联  14 0.02090863%
首  14 0.02090863%
味  14 0.02090863%
停  14 0.02090863%
脱  14 0.02090863%
俩  14 0.02090863%
象  14 0.02090863%
锦  14 0.02090863%
仇  14 0.02090863%
睛  14 0.02090863%
群  14 0.02090863%
猛  14 0.02090863%
付  14 0.02090863%
圆  14 0.02090863%
邦  14 0.02090863%
养  14 0.02090863%
勾  14 0.02090863%
窗  14 0.02090863%
右  14 0.02090863%
春  14 0.02090863%
a  14 0.02090863%
旋  13 0.01941516%
注  13 0.01941516%
守  13 0.01941516%
西  13 0.01941516%
请  13 0.01941516%
倏  13 0.01941516%
片  13 0.01941516%
坐  13 0.01941516%
集  13 0.01941516%
斗  13 0.01941516%
藉  13 0.01941516%
员  13 0.01941516%
照  13 0.01941516%
徐  13 0.01941516%
站  13 0.01941516%
份  13 0.01941516%
短  13 0.01941516%
施  13 0.01941516%
引  13 0.01941516%
沈  13 0.01941516%
块  13 0.01941516%
妙  13 0.01941516%
简  13 0.01941516%
危  13 0.01941516%
救  13 0.01941516%
镖  13 0.01941516%
狮  13 0.01941516%
倘  13 0.01941516%
俞  12 0.01792168%
止  12 0.01792168%
缘  12 0.01792168%
曾  12 0.01792168%
灵  12 0.01792168%
戒  12 0.01792168%
安  12 0.01792168%
刺  12 0.01792168%
忌  12 0.01792168%
争  12 0.01792168%
拿  12 0.01792168%
欢  12 0.01792168%
件  12 0.01792168%
良  12 0.01792168%
岳  12 0.01792168%
各  12 0.01792168%
慢  12 0.01792168%
丹  12 0.01792168%
补  12 0.01792168%
察  12 0.01792168%
损  12 0.01792168%
朵  12 0.01792168%
皮  12 0.01792168%
古  12 0.01792168%
单  12 0.01792168%
巴  12 0.01792168%
寇  12 0.01792168%
踪  12 0.01792168%
躲  12 0.01792168%
移  12 0.01792168%
陡  12 0.01792168%
占  12 0.01792168%
撤  12 0.01792168%
疼  12 0.01792168%
.  12 0.01792168%
淼  11 0.01642821%
徒  11 0.01642821%
始  11 0.01642821%
商  11 0.01642821%
赎  11 0.01642821%
犹  11 0.01642821%
束  11 0.01642821%
文  11 0.01642821%
阴  11 0.01642821%
捕  11 0.01642821%
叹  11 0.01642821%
免  11 0.01642821%
换  11 0.01642821%
颜  11 0.01642821%
丈  11 0.01642821%
愚  11 0.01642821%
恨  11 0.01642821%
侯  11 0.01642821%
折  11 0.01642821%
民  11 0.01642821%
教  11 0.01642821%
妹  11 0.01642821%
奋  11 0.01642821%
装  11 0.01642821%
船  11 0.01642821%
固  11 0.01642821%
式  11 0.01642821%
领  11 0.01642821%
益  11 0.01642821%
舞  11 0.01642821%
记  11 0.01642821%
瞒  11 0.01642821%
握  11 0.01642821%
排  11 0.01642821%
吸  11 0.01642821%
警  11 0.01642821%
仪  11 0.01642821%
雄  11 0.01642821%
妇  11 0.01642821%
馆  11 0.01642821%
咱  11 0.01642821%
禁  11 0.01642821%
旦  11 0.01642821%
扑  11 0.01642821%
痛  11 0.01642821%
靠  11 0.01642821%
眨  11 0.01642821%
挡  11 0.01642821%
圈  11 0.01642821%
o  11 0.01642821%
借  10 0.01493474%
富  10 0.01493474%
藏  10 0.01493474%
效  10 0.01493474%
历  10 0.01493474%
怔  10 0.01493474%
友  10 0.01493474%
布  10 0.01493474%
助  10 0.01493474%
持  10 0.01493474%
嘉  10 0.01493474%
锐  10 0.01493474%
途  10 0.01493474%
跳  10 0.01493474%
担  10 0.01493474%
判  10 0.01493474%
竹  10 0.01493474%
园  10 0.01493474%
狠  10 0.01493474%
国  10 0.01493474%
闹  10 0.01493474%
负  10 0.01493474%
惑  10 0.01493474%
号  10 0.01493474%
醉  10 0.01493474%
汇  10 0.01493474%
扬  10 0.01493474%
眉  10 0.01493474%
办  10 0.01493474%
脉  10 0.01493474%
务  10 0.01493474%
；  10 0.01493474%
宅  10 0.01493474%
角  10 0.01493474%
俺  10 0.01493474%
扣  10 0.01493474%
海  10 0.01493474%
浮  10 0.01493474%
嫁  10 0.01493474%
户  10 0.01493474%
亮  10 0.01493474%
鲜  10 0.01493474%
灯  10 0.01493474%
袭  10 0.01493474%
悄  10 0.01493474%
巨  10 0.01493474%
腹  10 0.01493474%
狂  10 0.01493474%
哈  10 0.01493474%
弦  10 0.01493474%
壁  10 0.01493474%
顶  10 0.01493474%
县  10 0.01493474%
草  10 0.01493474%
怒  10 0.01493474%
射  10 0.01493474%
链  10 0.01493474%
劈  10 0.01493474%
狗  10 0.01493474%
乃  9 0.01344126%
尝  9 0.01344126%
拜  9 0.01344126%
规  9 0.01344126%
透  9 0.01344126%
跑  9 0.01344126%
据  9 0.01344126%
督  9 0.01344126%
谋  9 0.01344126%
抗  9 0.01344126%
男  9 0.01344126%
摆  9 0.01344126%
靖  9 0.01344126%
继  9 0.01344126%
伸  9 0.01344126%
价  9 0.01344126%
车  9 0.01344126%
巧  9 0.01344126%
金  9 0.01344126%
御  9 0.01344126%
封  9 0.01344126%
执  9 0.01344126%
鬼  9 0.01344126%
需  9 0.01344126%
肚  9 0.01344126%
批  9 0.01344126%
营  9 0.01344126%
统  9 0.01344126%
控  9 0.01344126%
标  9 0.01344126%
仍  9 0.01344126%
藤  9 0.01344126%
支  9 0.01344126%
迅  9 0.01344126%
够  9 0.01344126%
致  9 0.01344126%
佑  9 0.01344126%
蛇  9 0.01344126%
悟  9 0.01344126%
郑  9 0.01344126%
灭  9 0.01344126%
幸  9 0.01344126%
责  9 0.01344126%
追  9 0.01344126%
烧  9 0.01344126%
穿  9 0.01344126%
耗  9 0.01344126%
漕  9 0.01344126%
恍  8 0.01194779%
估  8 0.01194779%
杂  8 0.01194779%
舍  8 0.01194779%
鉴  8 0.01194779%
委  8 0.01194779%
缺  8 0.01194779%
截  8 0.01194779%
抓  8 0.01194779%
戏  8 0.01194779%
迹  8 0.01194779%
败  8 0.01194779%
温  8 0.01194779%
参  8 0.01194779%
惧  8 0.01194779%
津  8 0.01194779%
按  8 0.01194779%
潜  8 0.01194779%
品  8 0.01194779%
骤  8 0.01194779%
丧  8 0.01194779%
智  8 0.01194779%
埋  8 0.01194779%
嘿  8 0.01194779%
索  8 0.01194779%
劳  8 0.01194779%
示  8 0.01194779%
宜  8 0.01194779%
掉  8 0.01194779%
覆  8 0.01194779%
貌  8 0.01194779%
悉  8 0.01194779%
阪  8 0.01194779%
祸  8 0.01194779%
惕  8 0.01194779%
挑  8 0.01194779%
赚  8 0.01194779%
存  8 0.01194779%
佛  8 0.01194779%
辈  8 0.01194779%
剩  8 0.01194779%
肥  8 0.01194779%
淡  8 0.01194779%
婿  8 0.01194779%
肋  8 0.01194779%
午  8 0.01194779%
端  8 0.01194779%
图  8 0.01194779%
傅  8 0.01194779%
厮  8 0.01194779%
杭  8 0.01194779%
爱  8 0.01194779%
芒  8 0.01194779%
筋  8 0.01194779%
玩  8 0.01194779%
震  8 0.01194779%
孩  8 0.01194779%
假  8 0.01194779%
滚  8 0.01194779%
堵  8 0.01194779%
俱  8 0.01194779%
溜  8 0.01194779%
拍  8 0.01194779%
释  8 0.01194779%
诡  8 0.01194779%
士  8 0.01194779%
妈  8 0.01194779%
广  8 0.01194779%
肩  8 0.01194779%
层  8 0.01194779%
匹  8 0.01194779%
电  8 0.01194779%
浑  8 0.01194779%
翎  8 0.01194779%
木  8 0.01194779%
纷  8 0.01194779%
歇  8 0.01194779%
"  8 0.01194779%
t  8 0.01194779%
虑  7 0.01045431%
费  7 0.01045431%
临  7 0.01045431%
奸  7 0.01045431%
抢  7 0.01045431%
尹  7 0.01045431%
唯  7 0.01045431%
豫  7 0.01045431%
休  7 0.01045431%
乡  7 0.01045431%
托  7 0.01045431%
妾  7 0.01045431%
遇  7 0.01045431%
甘  7 0.01045431%
烈  7 0.01045431%
虚  7 0.01045431%
降  7 0.01045431%
翁  7 0.01045431%
略  7 0.01045431%
愈  7 0.01045431%
痕  7 0.01045431%
凉  7 0.01045431%
幽  7 0.01045431%
愤  7 0.01045431%
启  7 0.01045431%
云  7 0.01045431%
眠  7 0.01045431%
胡  7 0.01045431%
忘  7 0.01045431%
昏  7 0.01045431%
陷  7 0.01045431%
贴  7 0.01045431%
姓  7 0.01045431%
烦  7 0.01045431%
工  7 0.01045431%
仙  7 0.01045431%
巡  7 0.01045431%
培  7 0.01045431%
拥  7 0.01045431%
粗  7 0.01045431%
您  7 0.01045431%
锋  7 0.01045431%
卿  7 0.01045431%
英  7 0.01045431%
奔  7 0.01045431%
拚  7 0.01045431%
议  7 0.01045431%
弹  7 0.01045431%
店  7 0.01045431%
脆  7 0.01045431%
姐  7 0.01045431%
红  7 0.01045431%
呼  7 0.01045431%
隔  7 0.01045431%
答  7 0.01045431%
值  7 0.01045431%
吩  7 0.01045431%
咐  7 0.01045431%
抽  7 0.01045431%
迫  7 0.01045431%
稍  7 0.01045431%
碰  7 0.01045431%
鄙  7 0.01045431%
惨  7 0.01045431%
亡  7 0.01045431%
缩  7 0.01045431%
菜  7 0.01045431%
哼  7 0.01045431%
臂  7 0.01045431%
虎  7 0.01045431%
拔  7 0.01045431%
撞  7 0.01045431%
喉  7 0.01045431%
硬  7 0.01045431%
仿  7 0.01045431%
腿  7 0.01045431%
腕  7 0.01045431%
颤  7 0.01045431%
横  7 0.01045431%
桌  7 0.01045431%
羿  7 0.01045431%
纱  7 0.01045431%
肌  7 0.01045431%
学  6 0.008960841%
晓  6 0.008960841%
艳  6 0.008960841%
玉  6 0.008960841%
河  6 0.008960841%
碎  6 0.008960841%
贵  6 0.008960841%
宋  6 0.008960841%
舌  6 0.008960841%
赵  6 0.008960841%
嘛  6 0.008960841%
境  6 0.008960841%
程  6 0.008960841%
鲁  6 0.008960841%
胜  6 0.008960841%
独  6 0.008960841%
修  6 0.008960841%
掩  6 0.008960841%
陪  6 0.008960841%
获  6 0.008960841%
卖  6 0.008960841%
*  6 0.008960841%
抵  6 0.008960841%
姗  6 0.008960841%
颈  6 0.008960841%
遽  6 0.008960841%
魂  6 0.008960841%
晤  6 0.008960841%
景  6 0.008960841%
混  6 0.008960841%
涌  6 0.008960841%
波  6 0.008960841%
麻  6 0.008960841%
凑  6 0.008960841%
翼  6 0.008960841%
配  6 0.008960841%
袋  6 0.008960841%
技  6 0.008960841%
职  6 0.008960841%
劲  6 0.008960841%
录  6 0.008960841%
豪  6 0.008960841%
印  6 0.008960841%
押  6 0.008960841%
座  6 0.008960841%
滑  6 0.008960841%
惹  6 0.008960841%
充  6 0.008960841%
亏  6 0.008960841%
抹  6 0.008960841%
弃  6 0.008960841%
改  6 0.008960841%
梦  6 0.008960841%
刹  6 0.008960841%
壮  6 0.008960841%
须  6 0.008960841%
搭  6 0.008960841%
阁  6 0.008960841%
讶  6 0.008960841%
锁  6 0.008960841%
盘  6 0.008960841%
尾  6 0.008960841%
援  6 0.008960841%
衙  6 0.008960841%
误  6 0.008960841%
洞  6 0.008960841%
族  6 0.008960841%
盯  6 0.008960841%
屁  6 0.008960841%
悔  6 0.008960841%
舵  6 0.008960841%
狼  6 0.008960841%
坏  6 0.008960841%
倍  6 0.008960841%
逼  6 0.008960841%
侧  6 0.008960841%
烟  6 0.008960841%
梧  6 0.008960841%
桐  6 0.008960841%
裂  6 0.008960841%
星  6 0.008960841%
飘  6 0.008960841%
炸  6 0.008960841%
拢  6 0.008960841%
雕  6 0.008960841%
义  6 0.008960841%
拦  6 0.008960841%
拳  6 0.008960841%
5  6 0.008960841%
y  6 0.008960841%
m  6 0.008960841%
苟  6 0.008960841%
/  6 0.008960841%
厨  6 0.008960841%
鹰  6 0.008960841%
爪  6 0.008960841%
浓  6 0.008960841%
侦  5 0.007467368%
染  5 0.007467368%
侄  5 0.007467368%
兼  5 0.007467368%
舅  5 0.007467368%
繁  5 0.007467368%
尸  5 0.007467368%
监  5 0.007467368%
投  5 0.007467368%
讪  5 0.007467368%
敬  5 0.007467368%
缠  5 0.007467368%
浪  5 0.007467368%
趁  5 0.007467368%
皆  5 0.007467368%
霸  5 0.007467368%
限  5 0.007467368%
牵  5 0.007467368%
嗯  5 0.007467368%
柄  5 0.007467368%
善  5 0.007467368%
累  5 0.007467368%
鼓  5 0.007467368%
共  5 0.007467368%
络  5 0.007467368%
期  5 0.007467368%
凭  5 0.007467368%
饶  5 0.007467368%
冒  5 0.007467368%
钢  5 0.007467368%
废  5 0.007467368%
腾  5 0.007467368%
纵  5 0.007467368%
买  5 0.007467368%
闷  5 0.007467368%
键  5 0.007467368%
旗  5 0.007467368%
趴  5 0.007467368%
凝  5 0.007467368%
赞  5 0.007467368%
肃  5 0.007467368%
返  5 0.007467368%
滋  5 0.007467368%
坚  5 0.007467368%
