，  3934 5.986457%
两  114 0.1734764%
帮  114 0.1734764%
赵  113 0.1719546%
同  112 0.1704329%
经  109 0.1658678%
至  109 0.1658678%
几  108 0.164346%
马  107 0.1628243%
话  106 0.1613026%
：  106 0.1613026%
清  105 0.1597809%
却  103 0.1567374%
面  103 0.1567374%
名  102 0.1552157%
三  101 0.153694%
少  101 0.153694%
生  101 0.153694%
正  100 0.1521723%
前  100 0.1521723%
只  100 0.1521723%
此  99 0.1506505%
年  98 0.1491288%
相  98 0.1491288%
其  98 0.1491288%
—  98 0.1491288%
样  97 0.1476071%
把  97 0.1476071%
祖  95 0.1445636%
很  94 0.1430419%
才  94 0.1430419%
见  93 0.1415202%
头  93 0.1415202%
些  92 0.1399985%
别  91 0.1384768%
间  91 0.1384768%
隐  90 0.136955%
难  89 0.1354333%
动  89 0.1354333%
己  88 0.1339116%
又  86 0.1308681%
更  86 0.1308681%
场  85 0.1293464%
齐  84 0.1278247%
从  83 0.126303%
因  83 0.126303%
娘  83 0.126303%
派  83 0.126303%
功  82 0.1247813%
开  82 0.1247813%
言  82 0.1247813%
花  81 0.1232595%
柔  81 0.1232595%
所  80 0.1217378%
发  79 0.1202161%
回  78 0.1186944%
慕  78 0.1186944%
被  77 0.1171726%
战  77 0.1171726%
现  76 0.1156509%
用  76 0.1156509%
百  75 0.1141292%
应  74 0.1126075%
最  74 0.1126075%
六  73 0.1110858%
师  73 0.1110858%
目  73 0.1110858%
老  73 0.1110858%
魏  73 0.1110858%
绝  72 0.109564%
本  72 0.109564%
便  71 0.1080423%
何  71 0.1080423%
二  71 0.1080423%
极  71 0.1080423%
再  70 0.1065206%
候  70 0.1065206%
法  69 0.1049989%
台  69 0.1049989%
比  68 0.1034771%
等  68 0.1034771%
日  67 0.1019554%
山  67 0.1019554%
望  66 0.1004337%
则  66 0.1004337%
诚  65 0.09891197%
虽  64 0.09739025%
理  64 0.09739025%
口  64 0.09739025%
并  63 0.09586852%
关  63 0.09586852%
公  62 0.0943468%
主  62 0.0943468%
定  62 0.0943468%
易  62 0.0943468%
盟  62 0.0943468%
死  61 0.09282508%
许  61 0.09282508%
气  61 0.09282508%
给  61 0.09282508%
但  61 0.09282508%
变  61 0.09282508%
宝  61 0.09282508%
声  61 0.09282508%
与  61 0.09282508%
官  61 0.09282508%
全  60 0.09130336%
放  60 0.09130336%
分  59 0.08978163%
位  59 0.08978163%
苏  58 0.08825991%
或  58 0.08825991%
方  58 0.08825991%
竟  57 0.08673818%
吧  57 0.08673818%
点  57 0.08673818%
结  57 0.08673818%
五  56 0.08521646%
快  56 0.08521646%
听  56 0.08521646%
打  56 0.08521646%
将  56 0.08521646%
重  55 0.08369474%
怕  55 0.08369474%
神  55 0.08369474%
皇  55 0.08369474%
感  54 0.08217302%
李  54 0.08217302%
进  54 0.08217302%
利  54 0.08217302%
千  54 0.08217302%
白  54 0.08217302%
乎  53 0.0806513%
教  53 0.0806513%
太  53 0.0806513%
边  53 0.0806513%
笑  52 0.07912958%
思  52 0.07912958%
今  52 0.07912958%
奇  51 0.07760786%
处  51 0.07760786%
连  51 0.07760786%
半  51 0.07760786%
杨  51 0.07760786%
第  50 0.07608613%
弟  50 0.07608613%
住  50 0.07608613%
丝  49 0.0745644%
轻  49 0.0745644%
早  49 0.0745644%
若  49 0.0745644%
行  49 0.0745644%
张  49 0.0745644%
入  48 0.07304268%
信  48 0.07304268%
脸  47 0.07152096%
伤  47 0.07152096%
算  47 0.07152096%
字  47 0.07152096%
世  47 0.07152096%
外  47 0.07152096%
离  47 0.07152096%
甚  46 0.06999924%
果  46 0.06999924%
者  46 0.06999924%
茶  46 0.06999924%
突  46 0.06999924%
似  46 0.06999924%
内  45 0.06847752%
州  45 0.06847752%
作  45 0.06847752%
青  45 0.06847752%
案  45 0.06847752%
楼  44 0.0669558%
什  44 0.0669558%
加  44 0.0669558%
司  44 0.0669558%
扬  43 0.06543407%
机  43 0.06543407%
度  43 0.06543407%
啊  42 0.06391235%
觉  42 0.06391235%
刻  42 0.06391235%
次  42 0.06391235%
接  42 0.06391235%
掌  42 0.06391235%
合  42 0.06391235%
色  42 0.06391235%
由  42 0.06391235%
平  41 0.06239063%
萝  41 0.06239063%
做  40 0.0608689%
足  40 0.0608689%
干  40 0.0608689%
孙  40 0.0608689%
该  39 0.05934718%
长  39 0.05934718%
初  39 0.05934718%
问  39 0.05934718%
霓  39 0.05934718%
计  39 0.05934718%
疑  38 0.05782546%
八  38 0.05782546%
完  38 0.05782546%
亲  38 0.05782546%
任  38 0.05782546%
强  38 0.05782546%
；  38 0.05782546%
非  37 0.05630374%
解  37 0.05630374%
=  37 0.05630374%
湄  37 0.05630374%
灵  37 0.05630374%
喜  36 0.05478201%
朝  36 0.05478201%
怎  36 0.05478201%
转  36 0.05478201%
况  36 0.05478201%
像  36 0.05478201%
种  36 0.05478201%
受  36 0.05478201%
倒  36 0.05478201%
四  36 0.05478201%
林  36 0.05478201%
向  35 0.05326029%
替  35 0.05326029%
爱  35 0.05326029%
认  35 0.05326029%
王  35 0.05326029%
刑  35 0.05326029%
傅  34 0.05173857%
风  34 0.05173857%
落  34 0.05173857%
即  34 0.05173857%
…  34 0.05173857%
兵  33 0.05021685%
玉  33 0.05021685%
深  33 0.05021685%
必  33 0.05021685%
府  33 0.05021685%
传  33 0.05021685%
切  33 0.05021685%
精  33 0.05021685%
制  33 0.05021685%
失  33 0.05021685%
漕  33 0.05021685%
选  33 0.05021685%
密  33 0.05021685%
敢  33 0.05021685%
火  32 0.04869512%
双  32 0.04869512%
代  32 0.04869512%
秦  32 0.04869512%
呢  32 0.04869512%
观  32 0.04869512%
走  32 0.04869512%
且  32 0.04869512%
反  32 0.04869512%
未  32 0.04869512%
系  32 0.04869512%
杀  32 0.04869512%
怀  32 0.04869512%
提  32 0.04869512%
部  32 0.04869512%
除  31 0.0471734%
京  31 0.0471734%
数  31 0.0471734%
件  31 0.0471734%
单  31 0.0471734%
谁  31 0.0471734%
诸  31 0.0471734%
告  31 0.0471734%
水  31 0.0471734%
吗  31 0.0471734%
珠  31 0.0471734%
唐  31 0.0471734%
影  30 0.04565168%
斗  30 0.04565168%
及  30 0.04565168%
找  30 0.04565168%
w  30 0.04565168%
它  30 0.04565168%
总  30 0.04565168%
胜  30 0.04565168%
宗  29 0.04412996%
美  29 0.04412996%
留  29 0.04412996%
偏  29 0.04412996%
物  29 0.04412996%
息  29 0.04412996%
破  29 0.04412996%
希  29 0.04412996%
微  29 0.04412996%
鹿  29 0.04412996%
酒  29 0.04412996%
董  29 0.04412996%
底  28 0.04260823%
随  28 0.04260823%
龙  28 0.04260823%
仙  28 0.04260823%
暗  28 0.04260823%
满  28 0.04260823%
直  28 0.04260823%
友  28 0.04260823%
性  28 0.04260823%
届  28 0.04260823%
露  28 0.04260823%
份  27 0.04108651%
哪  27 0.04108651%
争  27 0.04108651%
权  27 0.04108651%
依  27 0.04108651%
空  27 0.04108651%
安  27 0.04108651%
般  27 0.04108651%
t  27 0.04108651%
众  27 0.04108651%
万  27 0.04108651%
立  27 0.04108651%
识  26 0.03956479%
终  26 0.03956479%
宫  26 0.03956479%
概  26 0.03956479%
月  26 0.03956479%
刚  26 0.03956479%
交  26 0.03956479%
东  26 0.03956479%
常  26 0.03956479%
带  26 0.03956479%
鉴  26 0.03956479%
毫  26 0.03956479%
象  25 0.03804306%
语  25 0.03804306%
越  25 0.03804306%
显  25 0.03804306%
楚  25 0.03804306%
报  25 0.03804306%
渐  25 0.03804306%
兴  25 0.03804306%
先  25 0.03804306%
眉  25 0.03804306%
a  25 0.03804306%
持  25 0.03804306%
南  25 0.03804306%
北  25 0.03804306%
颜  25 0.03804306%
设  24 0.03652134%
惊  24 0.03652134%
严  24 0.03652134%
流  24 0.03652134%
军  24 0.03652134%
既  24 0.03652134%
尚  24 0.03652134%
确  24 0.03652134%
原  24 0.03652134%
命  24 0.03652134%
始  24 0.03652134%
秘  24 0.03652134%
新  24 0.03652134%
管  24 0.03652134%
免  24 0.03652134%
犀  24 0.03652134%
姐  24 0.03652134%
仁  24 0.03652134%
仅  23 0.03499962%
镇  23 0.03499962%
句  23 0.03499962%
首  23 0.03499962%
怪  23 0.03499962%
远  23 0.03499962%
久  23 0.03499962%
根  23 0.03499962%
保  23 0.03499962%
欢  23 0.03499962%
禁  23 0.03499962%
展  23 0.03499962%
推  23 0.03499962%
表  23 0.03499962%
宠  23 0.03499962%
礼  23 0.03499962%
罪  23 0.03499962%
局  23 0.03499962%
请  23 0.03499962%
视  23 0.03499962%
妹  23 0.03499962%
祗  23 0.03499962%
注  22 0.0334779%
九  22 0.0334779%
证  22 0.0334779%
查  22 0.0334779%
沉  22 0.0334779%
付  22 0.0334779%
味  22 0.0334779%
化  22 0.0334779%
书  22 0.0334779%
属  22 0.0334779%
特  22 0.0334779%
宋  22 0.0334779%
冲  22 0.0334779%
侯  22 0.0334779%
柯  22 0.0334779%
近  21 0.03195617%
细  21 0.03195617%
压  21 0.03195617%
指  21 0.03195617%
七  21 0.03195617%
叫  21 0.03195617%
消  21 0.03195617%
巧  21 0.03195617%
使  21 0.03195617%
害  21 0.03195617%
排  21 0.03195617%
父  21 0.03195617%
角  21 0.03195617%
谭  21 0.03195617%
通  21 0.03195617%
客  21 0.03195617%
苦  21 0.03195617%
体  20 0.03043445%
城  20 0.03043445%
惜  20 0.03043445%
嘴  20 0.03043445%
故  20 0.03043445%
路  20 0.03043445%
势  20 0.03043445%
期  20 0.03043445%
曾  20 0.03043445%
番  20 0.03043445%
论  20 0.03043445%
义  20 0.03043445%
紧  20 0.03043445%
止  20 0.03043445%
补  20 0.03043445%
节  20 0.03043445%
福  19 0.02891273%
异  19 0.02891273%
准  19 0.02891273%
备  19 0.02891273%
脑  19 0.02891273%
智  19 0.02891273%
愿  19 0.02891273%
服  19 0.02891273%
据  19 0.02891273%
擂  19 0.02891273%
烈  19 0.02891273%
借  19 0.02891273%
换  19 0.02891273%
形  19 0.02891273%
议  19 0.02891273%
支  19 0.02891273%
郭  19 0.02891273%
妙  19 0.02891273%
余  19 0.02891273%
差  19 0.02891273%
阵  19 0.02891273%
您  19 0.02891273%
血  19 0.02891273%
犯  19 0.02891273%
顿  19 0.02891273%
兄  19 0.02891273%
陆  19 0.02891273%
击  19 0.02891273%
继  19 0.02891273%
藏  18 0.02739101%
乱  18 0.02739101%
飞  18 0.02739101%
猜  18 0.02739101%
遇  18 0.02739101%
顺  18 0.02739101%
短  18 0.02739101%
尽  18 0.02739101%
夫  18 0.02739101%
预  18 0.02739101%
/  18 0.02739101%
o  18 0.02739101%
照  18 0.02739101%
颇  18 0.02739101%
究  18 0.02739101%
韩  18 0.02739101%
妇  18 0.02739101%
步  18 0.02739101%
国  18 0.02739101%
器  18 0.02739101%
母  18 0.02739101%
俩  18 0.02739101%
元  18 0.02739101%
记  18 0.02739101%
章  17 0.02586928%
罢  17 0.02586928%
跟  17 0.02586928%
岁  17 0.02586928%
毕  17 0.02586928%
淮  17 0.02586928%
复  17 0.02586928%
否  17 0.02586928%
求  17 0.02586928%
历  17 0.02586928%
收  17 0.02586928%
h  17 0.02586928%
恐  17 0.02586928%
辛  17 0.02586928%
承  17 0.02586928%
蔺  17 0.02586928%
晚  17 0.02586928%
举  17 0.02586928%
妻  17 0.02586928%
束  17 0.02586928%
谈  16 0.02434756%
独  16 0.02434756%
悟  16 0.02434756%
败  16 0.02434756%
引  16 0.02434756%
徒  16 0.02434756%
嘿  16 0.02434756%
偷  16 0.02434756%
活  16 0.02434756%
顾  16 0.02434756%
题  16 0.02434756%
嘉  16 0.02434756%
旦  16 0.02434756%
察  16 0.02434756%
责  16 0.02434756%
约  16 0.02434756%
肯  16 0.02434756%
量  16 0.02434756%
控  16 0.02434756%
朋  16 0.02434756%
忌  16 0.02434756%
达  16 0.02434756%
"  16 0.02434756%
m  16 0.02434756%
缺  16 0.02434756%
奕  16 0.02434756%
丫  16 0.02434756%
响  16 0.02434756%
往  16 0.02434756%
造  16 0.02434756%
断  16 0.02434756%
园  16 0.02434756%
学  16 0.02434756%
各  16 0.02434756%
划  15 0.02282584%
熟  15 0.02282584%
段  15 0.02282584%
倘  15 0.02282584%
脱  15 0.02282584%
男  15 0.02282584%
雪  15 0.02282584%
需  15 0.02282584%
冷  15 0.02282584%
钱  15 0.02282584%
商  15 0.02282584%
西  15 0.02282584%
瑾  15 0.02282584%
价  15 0.02282584%
决  15 0.02282584%
弃  15 0.02282584%
参  15 0.02282584%
招  15 0.02282584%
演  15 0.02282584%
乐  15 0.02282584%
爷  15 0.02282584%
担  15 0.02282584%
静  15 0.02282584%
诉  15 0.02282584%
榜  15 0.02282584%
竹  15 0.02282584%
亦  15 0.02282584%
坐  15 0.02282584%
妾  15 0.02282584%
欲  15 0.02282584%
激  15 0.02282584%
械  15 0.02282584%
审  15 0.02282584%
药  15 0.02282584%
廷  14 0.02130412%
领  14 0.02130412%
续  14 0.02130412%
按  14 0.02130412%
怨  14 0.02130412%
红  14 0.02130412%
登  14 0.02130412%
迹  14 0.02130412%
虑  14 0.02130412%
条  14 0.02130412%
握  14 0.02130412%
悉  14 0.02130412%
恨  14 0.02130412%
运  14 0.02130412%
待  14 0.02130412%
吃  14 0.02130412%
固  14 0.02130412%
岳  14 0.02130412%
答  14 0.02130412%
堂  14 0.02130412%
e  14 0.02130412%
衣  14 0.02130412%
聪  14 0.02130412%
幸  14 0.02130412%
助  14 0.02130412%
赔  14 0.02130412%
率  14 0.02130412%
号  14 0.02130412%
值  14 0.02130412%
雨  14 0.02130412%
哥  14 0.02130412%
忠  14 0.02130412%
君  14 0.02130412%
默  14 0.02130412%
辞  14 0.02130412%
贵  14 0.02130412%
善  14 0.02130412%
另  14 0.02130412%
错  14 0.02130412%
挑  14 0.02130412%
谢  14 0.02130412%
辰  14 0.02130412%
云  14 0.02130412%
亭  14 0.02130412%
狠  13 0.01978239%
谨  13 0.01978239%
嫁  13 0.01978239%
闻  13 0.01978239%
秋  13 0.01978239%
骨  13 0.01978239%
忍  13 0.01978239%
益  13 0.01978239%
恶  13 0.01978239%
股  13 0.01978239%
格  13 0.01978239%
剑  13 0.01978239%
春  13 0.01978239%
莫  13 0.01978239%
拉  13 0.01978239%
u  13 0.01978239%
吟  13 0.01978239%
集  13 0.01978239%
拿  13 0.01978239%
片  13 0.01978239%
整  13 0.01978239%
垂  13 0.01978239%
每  13 0.01978239%
够  13 0.01978239%
含  13 0.01978239%
透  13 0.01978239%
速  13 0.01978239%
务  13 0.01978239%
舫  13 0.01978239%
姑  13 0.01978239%
拜  13 0.01978239%
纵  13 0.01978239%
伙  13 0.01978239%
旧  13 0.01978239%
封  13 0.01978239%
佛  13 0.01978239%
宁  13 0.01978239%
邪  13 0.01978239%
靖  13 0.01978239%
顶  12 0.01826067%
缘  12 0.01826067%
讨  12 0.01826067%
弱  12 0.01826067%
勇  12 0.01826067%
绪  12 0.01826067%
散  12 0.01826067%
p  12 0.01826067%
c  12 0.01826067%
佳  12 0.01826067%
恒  12 0.01826067%
脚  12 0.01826067%
式  12 0.01826067%
忽  12 0.01826067%
惑  12 0.01826067%
包  12 0.01826067%
退  12 0.01826067%
屋  12 0.01826067%
料  12 0.01826067%
送  12 0.01826067%
误  12 0.01826067%
模  12 0.01826067%
邵  12 0.01826067%
忧  12 0.01826067%
统  12 0.01826067%
副  12 0.01826067%
淫  12 0.01826067%
坏  12 0.01826067%
音  12 0.01826067%
喝  12 0.01826067%
呼  12 0.01826067%
令  12 0.01826067%
凤  12 0.01826067%
规  12 0.01826067%
海  11 0.01673895%
刀  11 0.01673895%
梦  11 0.01673895%
养  11 0.01673895%
胆  11 0.01673895%
超  11 0.01673895%
俗  11 0.01673895%
艳  11 0.01673895%
线  11 0.01673895%
护  11 0.01673895%
改  11 0.01673895%
险  11 0.01673895%
仍  11 0.01673895%
效  11 0.01673895%
充  11 0.01673895%
萧  11 0.01673895%
取  11 0.01673895%
态  11 0.01673895%
输  11 0.01673895%
团  11 0.01673895%
卫  11 0.01673895%
伏  11 0.01673895%
调  11 0.01673895%
围  11 0.01673895%
略  11 0.01673895%
唯  11 0.01673895%
职  11 0.01673895%
坚  11 0.01673895%
负  11 0.01673895%
媳  11 0.01673895%
配  11 0.01673895%
栈  11 0.01673895%
赶  11 0.01673895%
金  11 0.01673895%
获  11 0.01673895%
阳  11 0.01673895%
员  11 0.01673895%
避  11 0.01673895%
产  11 0.01673895%
仿  11 0.01673895%
稍  11 0.01673895%
毒  11 0.01673895%
嗣  11 0.01673895%
忘  11 0.01673895%
稳  11 0.01673895%
济  11 0.01673895%
示  11 0.01673895%
技  11 0.01673895%
释  11 0.01673895%
彩  11 0.01673895%
泄  11 0.01673895%
邱  11 0.01673895%
乃  10 0.01521723%
倍  10 0.01521723%
饶  10 0.01521723%
恩  10 0.01521723%
背  10 0.01521723%
碎  10 0.01521723%
吸  10 0.01521723%
魔  10 0.01521723%
修  10 0.01521723%
例  10 0.01521723%
拒  10 0.01521723%
踪  10 0.01521723%
逼  10 0.01521723%
巨  10 0.01521723%
共  10 0.01521723%
摆  10 0.01521723%
趣  10 0.01521723%
急  10 0.01521723%
铁  10 0.01521723%
r  10 0.01521723%
河  10 0.01521723%
浮  10 0.01521723%
夺  10 0.01521723%
勾  10 0.01521723%
杂  10 0.01521723%
舞  10 0.01521723%
;  10 0.01521723%
亮  10 0.01521723%
黑  10 0.01521723%
办  10 0.01521723%
嘛  10 0.01521723%
私  10 0.01521723%
捕  10 0.01521723%
插  10 0.01521723%
律  10 0.01521723%
抓  10 0.01521723%
守  10 0.01521723%
抱  10 0.01521723%
基  10 0.01521723%
休  10 0.01521723%
戏  10 0.01521723%
馨  10 0.01521723%
闪  10 0.01521723%
测  10 0.01521723%
骂  10 0.01521723%
陪  10 0.01521723%
供  10 0.01521723%
－  10 0.01521723%
妃  10 0.01521723%
翻  9 0.0136955%
牵  9 0.0136955%
岂  9 0.0136955%
虎  9 0.0136955%
耳  9 0.0136955%
笔  9 0.0136955%
拥  9 0.0136955%
热  9 0.0136955%
逐  9 0.0136955%
文  9 0.0136955%
存  9 0.0136955%
庄  9 0.0136955%
投  9 0.0136955%
悔  9 0.0136955%
松  9 0.0136955%
质  9 0.0136955%
惹  9 0.0136955%
联  9 0.0136955%
寺  9 0.0136955%
布  9 0.0136955%
致  9 0.0136955%
抑  9 0.0136955%
狂  9 0.0136955%
孩  9 0.0136955%
穿  9 0.0136955%
貌  9 0.0136955%
阻  9 0.0136955%
民  9 0.0136955%
忙  9 0.0136955%
院  9 0.0136955%
低  9 0.0136955%
追  9 0.0136955%
谋  9 0.0136955%
靠  9 0.0136955%
置  9 0.0136955%
归  9 0.0136955%
威  9 0.0136955%
介  9 0.0136955%
狱  9 0.0136955%
裳  9 0.0136955%
烦  9 0.0136955%
素  9 0.0136955%
咱  9 0.0136955%
刺  9 0.0136955%
纷  9 0.0136955%
冰  9 0.0136955%
聚  9 0.0136955%
拳  9 0.0136955%
彼  8 0.01217378%
仇  8 0.01217378%
增  8 0.01217378%
称  8 0.01217378%
怜  8 0.01217378%
贼  8 0.01217378%
坦  8 0.01217378%
烟  8 0.01217378%
试  8 0.01217378%
洁  8 0.01217378%
敌  8 0.01217378%
执  8 0.01217378%
尊  8 0.01217378%
盼  8 0.01217378%
幕  8 0.01217378%
愈  8 0.01217378%
徐  8 0.01217378%
鹰  8 0.01217378%
<  8 0.01217378%
>  8 0.01217378%
殊  8 0.01217378%
锦  8 0.01217378%
盛  8 0.01217378%
居  8 0.01217378%
寥  8 0.01217378%
适  8 0.01217378%
优  8 0.01217378%
皮  8 0.01217378%
跳  8 0.01217378%
奋  8 0.01217378%
耀  8 0.01217378%
契  8 0.01217378%
厚  8 0.01217378%
弄  8 0.01217378%
材  8 0.01217378%
士  8 0.01217378%
升  8 0.01217378%
衙  8 0.01217378%
俞  8 0.01217378%
淼  8 0.01217378%
瞪  8 0.01217378%
广  8 0.01217378%
索  8 0.01217378%
甘  8 0.01217378%
陌  8 0.01217378%
良  8 0.01217378%
瑕  8 0.01217378%
凝  8 0.01217378%
绽  8 0.01217378%
幽  8 0.01217378%
逃  7 0.01065206%
临  7 0.01065206%
委  7 0.01065206%
奔  7 0.01065206%
土  7 0.01065206%
魅  7 0.01065206%
凭  7 0.01065206%
茫  7 0.01065206%
遗  7 0.01065206%
朵  7 0.01065206%
遥  7 0.01065206%
须  7 0.01065206%
凶  7 0.01065206%
费  7 0.01065206%
鱼  7 0.01065206%
程  7 0.01065206%
烧  7 0.01065206%
舍  7 0.01065206%
晌  7 0.01065206%
抵  7 0.01065206%
资  7 0.01065206%
彭  7 0.01065206%
（  7 0.01065206%
读  7 0.01065206%
:  7 0.01065206%
盘  7 0.01065206%
末  7 0.01065206%
念  7 0.01065206%
键  7 0.01065206%
丁  7 0.01065206%
誉  7 0.01065206%
界  7 0.01065206%
丰  7 0.01065206%
慢  7 0.01065206%
席  7 0.01065206%
浓  7 0.01065206%
饰  7 0.01065206%
涌  7 0.01065206%
俊  7 0.01065206%
周  7 0.01065206%
荣  7 0.01065206%
限  7 0.01065206%
延  7 0.01065206%
营  7 0.01065206%
施  7 0.01065206%
距  7 0.01065206%
源  7 0.01065206%
组  7 0.01065206%
截  7 0.01065206%
富  7 0.01065206%
混  7 0.01065206%
鲁  7 0.01065206%
品  7 0.01065206%
政  7 0.01065206%
艺  7 0.01065206%
斩  7 0.01065206%
状  7 0.01065206%
银  7 0.01065206%
腰  7 0.01065206%
倾  7 0.01065206%
估  7 0.01065206%
层  7 0.01065206%
停  7 0.01065206%
校  7 0.01065206%
麻  7 0.01065206%
郎  7 0.01065206%
妥  7 0.01065206%
荡  7 0.01065206%
粉  7 0.01065206%
淡  7 0.01065206%
择  7 0.01065206%
具  7 0.01065206%
香  7 0.01065206%
站  7 0.01065206%
痛  7 0.01065206%
块  7 0.01065206%
醒  7 0.01065206%
堪  7 0.01065206%
折  7 0.01065206%
毛  7 0.01065206%
遍  7 0.01065206%
讯  7 0.01065206%
简  7 0.01065206%
室  7 0.01065206%
假  7 0.01065206%
乏  7 0.01065206%
浪  7 0.01065206%
孕  7 0.01065206%
移  6 0.009130335%
歌  6 0.009130335%
昧  6 0.009130335%
颗  6 0.009130335%
凡  6 0.009130335%
列  6 0.009130335%
丈  6 0.009130335%
软  6 0.009130335%
横  6 0.009130335%
迷  6 0.009130335%
鼓  6 0.009130335%
旋  6 0.009130335%
籍  6 0.009130335%
巴  6 0.009130335%
拖  6 0.009130335%
彻  6 0.009130335%
尾  6 0.009130335%
抗  6 0.009130335%
培  6 0.009130335%
拔  6 0.009130335%
筹  6 0.009130335%
迫  6 0.009130335%
境  6 0.009130335%
-  6 0.009130335%
盾  6 0.009130335%
暴  6 0.009130335%
恋  6 0.009130335%
扎  6 0.009130335%
草  6 0.009130335%
允  6 0.009130335%
网  6 0.009130335%
）  6 0.009130335%
偶  6 0.009130335%
均  6 0.009130335%
较  6 0.009130335%
爪  6 0.009130335%
维  6 0.009130335%
玩  6 0.009130335%
奸  6 0.009130335%
胸  6 0.009130335%
嫌  6 0.009130335%
图  6 0.009130335%
赌  6 0.009130335%
级  6 0.009130335%
华  6 0.009130335%
悠  6 0.009130335%
幻  6 0.009130335%
洞  6 0.009130335%
寒  6 0.009130335%
掩  6 0.009130335%
习  6 0.009130335%
滋  6 0.009130335%
宣  6 0.009130335%
潜  6 0.009130335%
纳  6 0.009130335%
挥  6 0.009130335%
区  6 0.009130335%
群  6 0.009130335%
汗  6 0.009130335%
奶  6 0.009130335%
防  6 0.009130335%
寻  6 0.009130335%
牢  6 0.009130335%
虚  6 0.009130335%
渺  6 0.009130335%
澜  6 0.009130335%
偿  6 0.009130335%
板  6 0.009130335%
娶  6 0.009130335%
旨  6 0.009130335%
协  6 0.009130335%
占  6 0.009130335%
肚  6 0.009130335%
亏  6 0.009130335%
挺  6 0.009130335%
策  6 0.009130335%
侠  6 0.009130335%
羞  6 0.009130335%
舌  6 0.009130335%
怒  6 0.009130335%
导  6 0.009130335%
详  6 0.009130335%
袋  6 0.009130335%
赞  6 0.009130335%
星  6 0.009130335%
病  6 0.009130335%
叹  6 0.009130335%
丹  6 0.009130335%
温  6 0.009130335%
悄  6 0.009130335%
崩  6 0.009130335%
溃  6 0.009130335%
房  6 0.009130335%
藉  6 0.009130335%
玲  6 0.009130335%
珑  6 0.009130335%
窥  5 0.007608613%
献  5 0.007608613%
闲  5 0.007608613%
辣  5 0.007608613%
尴  5 0.007608613%
尬  5 0.007608613%
俱  5 0.007608613%
治  5 0.007608613%
宿  5 0.007608613%
波  5 0.007608613%
鼻  5 0.007608613%
赏  5 0.007608613%
采  5 0.007608613%
旁  5 0.007608613%
郁  5 0.007608613%
征  5 0.007608613%
针  5 0.007608613%
瞥  5 0.007608613%
赚  5 0.007608613%
业  5 0.007608613%
闹  5 0.007608613%
闭  5 0.007608613%
肆  5 0.007608613%
染  5 0.007608613%
灭  5 0.007608613%
哀  5 0.007608613%
暂  5 0.007608613%
范  5 0.007608613%
亡  5 0.007608613%
妒  5 0.007608613%
矛  5 0.007608613%
睛  5 0.007608613%
盯  5 0.007608613%
摸  5 0.007608613%
弓  5 0.007608613%
骤  5 0.007608613%
茂  5 0.007608613%
辜  5 0.007608613%
冤  5 0.007608613%
遭  5 0.007608613%
&  5 0.007608613%
q  5 0.007608613%
缓  5 0.007608613%
傻  5 0.007608613%
妄  5 0.007608613%
坊  5 0.007608613%
罕  5 0.007608613%
豪  5 0.007608613%
班  5 0.007608613%
