，  3639 5.176313%
点  55 0.07823502%
方  55 0.07823502%
仪  55 0.07823502%
突  54 0.07681257%
五  54 0.07681257%
变  54 0.07681257%
定  54 0.07681257%
更  54 0.07681257%
元  54 0.07681257%
琴  54 0.07681257%
边  53 0.07539011%
武  53 0.07539011%
因  52 0.07396765%
满  52 0.07396765%
┅  52 0.07396765%
杀  52 0.07396765%
其  51 0.0725452%
做  50 0.07112274%
叫  50 0.07112274%
相  50 0.07112274%
同  50 0.07112274%
比  50 0.07112274%
别  50 0.07112274%
法  49 0.06970029%
露  49 0.06970029%
等  49 0.06970029%
亲  49 0.06970029%
分  49 0.06970029%
双  49 0.06970029%
姑  49 0.06970029%
转  48 0.06827784%
官  48 0.06827784%
齐  48 0.06827784%
隐  48 0.06827784%
父  48 0.06827784%
难  48 0.06827784%
早  48 0.06827784%
价  48 0.06827784%
爷  47 0.06685538%
算  47 0.06685538%
果  47 0.06685538%
绝  47 0.06685538%
哥  46 0.06543292%
廷  46 0.06543292%
张  46 0.06543292%
丝  46 0.06543292%
走  45 0.06401047%
作  45 0.06401047%
细  45 0.06401047%
千  45 0.06401047%
重  44 0.06258801%
原  44 0.06258801%
般  44 0.06258801%
言  44 0.06258801%
恐  44 0.06258801%
它  44 0.06258801%
半  43 0.06116556%
於  43 0.06116556%
觉  43 0.06116556%
刻  43 0.06116556%
宝  43 0.06116556%
母  43 0.06116556%
柔  43 0.06116556%
嘴  42 0.05974311%
总  42 0.05974311%
种  42 0.05974311%
若  42 0.05974311%
美  42 0.05974311%
霁  42 0.05974311%
斋  42 0.05974311%
魏  42 0.05974311%
思  41 0.05832065%
直  41 0.05832065%
消  41 0.05832065%
所  40 0.0568982%
全  40 0.0568982%
马  39 0.05547574%
向  39 0.05547574%
疑  39 0.05547574%
息  39 0.05547574%
百  39 0.05547574%
流  39 0.05547574%
传  39 0.05547574%
由  38 0.05405328%
喜  38 0.05405328%
风  38 0.05405328%
带  38 0.05405328%
楼  38 0.05405328%
暇  38 0.05405328%
线  38 0.05405328%
桂  37 0.05263083%
招  37 0.05263083%
第  36 0.05120838%
场  36 0.05120838%
音  36 0.05120838%
次  36 0.05120838%
关  36 0.05120838%
；  36 0.05120838%
服  35 0.04978592%
奇  35 0.04978592%
品  35 0.04978592%
句  35 0.04978592%
何  35 0.04978592%
找  35 0.04978592%
吃  35 0.04978592%
丫  35 0.04978592%
龙  35 0.04978592%
将  34 0.04836347%
入  34 0.04836347%
微  34 0.04836347%
内  34 0.04836347%
红  34 0.04836347%
仙  34 0.04836347%
萼  34 0.04836347%
合  34 0.04836347%
与  34 0.04836347%
表  34 0.04836347%
往  33 0.04694101%
呢  33 0.04694101%
接  33 0.04694101%
兄  33 0.04694101%
显  33 0.04694101%
异  33 0.04694101%
伤  33 0.04694101%
扬  32 0.04551855%
静  32 0.04551855%
顿  32 0.04551855%
字  32 0.04551855%
学  32 0.04551855%
至  32 0.04551855%
反  32 0.04551855%
跟  31 0.0440961%
路  31 0.0440961%
日  31 0.0440961%
衣  31 0.0440961%
阵  31 0.0440961%
利  31 0.0440961%
汉  31 0.0440961%
石  31 0.0440961%
八  31 0.0440961%
告  31 0.0440961%
落  31 0.0440961%
活  31 0.0440961%
怀  30 0.04267365%
物  30 0.04267365%
众  30 0.04267365%
院  30 0.04267365%
受  30 0.04267365%
感  30 0.04267365%
提  30 0.04267365%
案  30 0.04267365%
非  30 0.04267365%
朝  29 0.04125119%
使  29 0.04125119%
理  29 0.04125119%
甚  29 0.04125119%
指  29 0.04125119%
许  29 0.04125119%
足  29 0.04125119%
买  29 0.04125119%
强  28 0.03982874%
司  28 0.03982874%
屋  28 0.03982874%
底  28 0.03982874%
语  28 0.03982874%
六  28 0.03982874%
黑  28 0.03982874%
宋  28 0.03982874%
捕  27 0.03840628%
怪  27 0.03840628%
差  27 0.03840628%
步  27 0.03840628%
客  27 0.03840628%
新  27 0.03840628%
离  27 0.03840628%
随  27 0.03840628%
处  27 0.03840628%
刚  26 0.03698383%
失  26 0.03698383%
但  26 0.03698383%
今  26 0.03698383%
晚  26 0.03698383%
识  26 0.03698383%
号  26 0.03698383%
巡  26 0.03698383%
低  26 0.03698383%
件  26 0.03698383%
加  26 0.03698383%
钱  26 0.03698383%
呼  26 0.03698383%
u  26 0.03698383%
淫  26 0.03698383%
体  26 0.03698383%
娇  26 0.03698383%
请  26 0.03698383%
盟  26 0.03698383%
箫  26 0.03698383%
飞  25 0.03556137%
未  25 0.03556137%
安  25 0.03556137%
杭  25 0.03556137%
先  25 0.03556137%
代  25 0.03556137%
料  25 0.03556137%
越  25 0.03556137%
教  25 0.03556137%
灭  25 0.03556137%
背  25 0.03556137%
巨  25 0.03556137%
观  25 0.03556137%
帮  24 0.03413892%
哪  24 0.03413892%
结  24 0.03413892%
精  24 0.03413892%
云  24 0.03413892%
模  24 0.03413892%
贼  24 0.03413892%
书  24 0.03413892%
通  24 0.03413892%
东  24 0.03413892%
林  24 0.03413892%
特  24 0.03413892%
山  24 0.03413892%
者  24 0.03413892%
准  23 0.03271646%
忙  23 0.03271646%
闪  23 0.03271646%
混  23 0.03271646%
股  23 0.03271646%
啊  23 0.03271646%
况  23 0.03271646%
堂  23 0.03271646%
颇  23 0.03271646%
空  23 0.03271646%
皇  23 0.03271646%
交  23 0.03271646%
仅  23 0.03271646%
始  23 0.03271646%
祖  23 0.03271646%
夜  23 0.03271646%
镯  23 0.03271646%
凶  23 0.03271646%
雪  23 0.03271646%
错  22 0.03129401%
练  22 0.03129401%
城  22 0.03129401%
园  22 0.03129401%
远  22 0.03129401%
敢  22 0.03129401%
检  22 0.03129401%
讶  22 0.03129401%
唐  22 0.03129401%
议  22 0.03129401%
乾  22 0.03129401%
送  22 0.03129401%
首  22 0.03129401%
部  22 0.03129401%
击  22 0.03129401%
求  22 0.03129401%
近  22 0.03129401%
商  22 0.03129401%
妓  22 0.03129401%
坐  21 0.02987155%
完  21 0.02987155%
文  21 0.02987155%
散  21 0.02987155%
长  21 0.02987155%
报  21 0.02987155%
世  21 0.02987155%
俩  21 0.02987155%
争  21 0.02987155%
苦  21 0.02987155%
掌  21 0.02987155%
西  21 0.02987155%
且  21 0.02987155%
摇  21 0.02987155%
常  20 0.0284491%
必  20 0.0284491%
卖  20 0.0284491%
耳  20 0.0284491%
台  20 0.0284491%
兵  20 0.0284491%
穿  20 0.0284491%
依  20 0.0284491%
杨  20 0.0284491%
楚  20 0.0284491%
松  20 0.0284491%
拿  20 0.0284491%
您  20 0.0284491%
刃  20 0.0284491%
车  19 0.02702664%
注  19 0.02702664%
信  19 0.02702664%
替  19 0.02702664%
试  19 0.02702664%
极  19 0.02702664%
探  19 0.02702664%
谁  19 0.02702664%
毕  19 0.02702664%
究  19 0.02702664%
拉  19 0.02702664%
立  19 0.02702664%
诉  19 0.02702664%
旁  19 0.02702664%
阁  19 0.02702664%
数  19 0.02702664%
青  19 0.02702664%
横  19 0.02702664%
周  19 0.02702664%
式  19 0.02702664%
斩  19 0.02702664%
形  19 0.02702664%
醒  19 0.02702664%
追  19 0.02702664%
尹  19 0.02702664%
鬟  19 0.02702664%
链  19 0.02702664%
业  18 0.02560419%
驿  18 0.02560419%
干  18 0.02560419%
查  18 0.02560419%
破  18 0.02560419%
战  18 0.02560419%
布  18 0.02560419%
妾  18 0.02560419%
羞  18 0.02560419%
饰  18 0.02560419%
脑  18 0.02560419%
拍  18 0.02560419%
另  18 0.02560419%
费  18 0.02560419%
平  18 0.02560419%
金  18 0.02560419%
段  18 0.02560419%
佛  18 0.02560419%
势  18 0.02560419%
哈  18 0.02560419%
血  18 0.02560419%
索  18 0.02560419%
瑾  18 0.02560419%
或  17 0.02418173%
暗  17 0.02418173%
计  17 0.02418173%
度  17 0.02418173%
叹  17 0.02418173%
投  17 0.02418173%
任  17 0.02418173%
眉  17 0.02418173%
兴  17 0.02418173%
收  17 0.02418173%
屈  17 0.02418173%
及  17 0.02418173%
深  17 0.02418173%
番  17 0.02418173%
诸  17 0.02418173%
灵  17 0.02418173%
系  17 0.02418173%
男  17 0.02418173%
脚  17 0.02418173%
条  17 0.02418173%
片  17 0.02418173%
冰  17 0.02418173%
歌  17 0.02418173%
认  16 0.02275928%
机  16 0.02275928%
跳  16 0.02275928%
京  16 0.02275928%
既  16 0.02275928%
示  16 0.02275928%
份  16 0.02275928%
妇  16 0.02275928%
继  16 0.02275928%
忍  16 0.02275928%
易  16 0.02275928%
造  16 0.02275928%
题  16 0.02275928%
慕  16 0.02275928%
丈  16 0.02275928%
渐  16 0.02275928%
乱  16 0.02275928%
舞  16 0.02275928%
角  16 0.02275928%
胖  16 0.02275928%
蛇  16 0.02275928%
章  15 0.02133682%
区  15 0.02133682%
戴  15 0.02133682%
钻  15 0.02133682%
芒  15 0.02133682%
副  15 0.02133682%
睛  15 0.02133682%
称  15 0.02133682%
礼  15 0.02133682%
岂  15 0.02133682%
罪  15 0.02133682%
停  15 0.02133682%
终  15 0.02133682%
馀  15 0.02133682%
独  15 0.02133682%
阳  15 0.02133682%
退  15 0.02133682%
影  15 0.02133682%
私  15 0.02133682%
靠  15 0.02133682%
爱  15 0.02133682%
断  15 0.02133682%
脱  15 0.02133682%
胸  15 0.02133682%
象  15 0.02133682%
闻  15 0.02133682%
洛  15 0.02133682%
肯  15 0.02133682%
证  15 0.02133682%
调  15 0.02133682%
命  15 0.02133682%
富  15 0.02133682%
熟  14 0.01991437%
切  14 0.01991437%
左  14 0.01991437%
房  14 0.01991437%
欢  14 0.01991437%
喊  14 0.01991437%
复  14 0.01991437%
谢  14 0.01991437%
推  14 0.01991437%
弄  14 0.01991437%
尽  14 0.01991437%
抱  14 0.01991437%
宠  14 0.01991437%
亮  14 0.01991437%
急  14 0.01991437%
则  14 0.01991437%
据  14 0.01991437%
仿  14 0.01991437%
顺  14 0.01991437%
付  14 0.01991437%
冷  14 0.01991437%
举  14 0.01991437%
魂  14 0.01991437%
敝  14 0.01991437%
戏  14 0.01991437%
冲  13 0.01849191%
顶  13 0.01849191%
愣  13 0.01849191%
净  13 0.01849191%
压  13 0.01849191%
九  13 0.01849191%
跑  13 0.01849191%
朋  13 0.01849191%
友  13 0.01849191%
浑  13 0.01849191%
挥  13 0.01849191%
佐  13 0.01849191%
征  13 0.01849191%
乌  13 0.01849191%
久  13 0.01849191%
威  13 0.01849191%
偷  13 0.01849191%
座  13 0.01849191%
怒  13 0.01849191%
火  13 0.01849191%
初  13 0.01849191%
讨  13 0.01849191%
令  13 0.01849191%
留  13 0.01849191%
腰  13 0.01849191%
柜  13 0.01849191%
乳  13 0.01849191%
痛  13 0.01849191%
吸  13 0.01849191%
贵  13 0.01849191%
裁  13 0.01849191%
每  13 0.01849191%
除  13 0.01849191%
惨  13 0.01849191%
矮  13 0.01849191%
拳  13 0.01849191%
排  13 0.01849191%
害  13 0.01849191%
船  13 0.01849191%
引  13 0.01849191%
祥  13 0.01849191%
性  12 0.01706946%
界  12 0.01706946%
站  12 0.01706946%
味  12 0.01706946%
皱  12 0.01706946%
斗  12 0.01706946%
资  12 0.01706946%
量  12 0.01706946%
乃  12 0.01706946%
拜  12 0.01706946%
罢  12 0.01706946%
脆  12 0.01706946%
委  12 0.01706946%
遇  12 0.01706946%
待  12 0.01706946%
制  12 0.01706946%
喝  12 0.01706946%
波  12 0.01706946%
徒  12 0.01706946%
严  12 0.01706946%
恩  12 0.01706946%
即  12 0.01706946%
猜  12 0.01706946%
具  12 0.01706946%
嫁  12 0.01706946%
呆  12 0.01706946%
答  12 0.01706946%
舵  12 0.01706946%
淡  12 0.01706946%
荡  12 0.01706946%
袋  12 0.01706946%
盐  12 0.01706946%
管  12 0.01706946%
莫  12 0.01706946%
紧  12 0.01706946%
票  12 0.01706946%
缠  12 0.01706946%
响  12 0.01706946%
尸  12 0.01706946%
刀  12 0.01706946%
录  12 0.01706946%
弃  12 0.01706946%
竞  12 0.01706946%
偏  12 0.01706946%
销  12 0.01706946%
豪  11 0.015647%
误  11 0.015647%
讲  11 0.015647%
备  11 0.015647%
佩  11 0.015647%
赞  11 0.015647%
榻  11 0.015647%
化  11 0.015647%
杂  11 0.015647%
运  11 0.015647%
军  11 0.015647%
论  11 0.015647%
守  11 0.015647%
锦  11 0.015647%
士  11 0.015647%
群  11 0.015647%
权  11 0.015647%
媚  11 0.015647%
裂  11 0.015647%
归  11 0.015647%
展  11 0.015647%
假  11 0.015647%
摆  11 0.015647%
临  11 0.015647%
短  11 0.015647%
玩  11 0.015647%
躲  11 0.015647%
蛮  11 0.015647%
赤  11 0.015647%
裸  11 0.015647%
惜  11 0.015647%
曾  11 0.015647%
念  11 0.015647%
激  11 0.015647%
攻  11 0.015647%
黄  11 0.015647%
辈  11 0.015647%
仲  11 0.015647%
铺  11 0.015647%
丹  11 0.015647%
飘  11 0.015647%
华  10 0.01422455%
乡  10 0.01422455%
顾  10 0.01422455%
根  10 0.01422455%
右  10 0.01422455%
辰  10 0.01422455%
耀  10 0.01422455%
态  10 0.01422455%
豫  10 0.01422455%
释  10 0.01422455%
睡  10 0.01422455%
弹  10 0.01422455%
茶  10 0.01422455%
闲  10 0.01422455%
折  10 0.01422455%
读  10 0.01422455%
联  10 0.01422455%
贱  10 0.01422455%
涩  10 0.01422455%
愿  10 0.01422455%
奏  10 0.01422455%
禁  10 0.01422455%
堪  10 0.01422455%
刑  10 0.01422455%
颜  10 0.01422455%
『  10 0.01422455%
』  10 0.01422455%
珍  10 0.01422455%
秋  10 0.01422455%
改  10 0.01422455%
凡  10 0.01422455%
粗  10 0.01422455%
毒  10 0.01422455%
巧  10 0.01422455%
箭  10 0.01422455%
虚  10 0.01422455%
烟  10 0.01422455%
网  10 0.01422455%
织  10 0.01422455%
震  10 0.01422455%
恶  10 0.01422455%
怨  10 0.01422455%
奸  10 0.01422455%
掉  10 0.01422455%
嘿  10 0.01422455%
档  10 0.01422455%
订  10 0.01422455%
舟  10 0.01422455%
俏  9 0.01280209%
赶  9 0.01280209%
岁  9 0.01280209%
端  9 0.01280209%
躺  9 0.01280209%
介  9 0.01280209%
略  9 0.01280209%
英  9 0.01280209%
酒  9 0.01280209%
嘉  9 0.01280209%
靖  9 0.01280209%
承  9 0.01280209%
统  9 0.01280209%
帝  9 0.01280209%
逃  9 0.01280209%
秀  9 0.01280209%
剿  9 0.01280209%
海  9 0.01280209%
鱼  9 0.01280209%
决  9 0.01280209%
狐  9 0.01280209%
预  9 0.01280209%
尊  9 0.01280209%
哀  9 0.01280209%
职  9 0.01280209%
格  9 0.01280209%
薄  9 0.01280209%
肉  9 0.01280209%
趣  9 0.01280209%
领  9 0.01280209%
握  9 0.01280209%
浮  9 0.01280209%
肤  9 0.01280209%
迷  9 0.01280209%
移  9 0.01280209%
软  9 0.01280209%
项  9 0.01280209%
诧  9 0.01280209%
店  9 0.01280209%
姓  9 0.01280209%
期  9 0.01280209%
否  9 0.01280209%
参  9 0.01280209%
皮  9 0.01280209%
屠  9 0.01280209%
器  9 0.01280209%
厅  9 0.01280209%
划  9 0.01280209%
慢  9 0.01280209%
躯  9 0.01280209%
浪  9 0.01280209%
热  9 0.01280209%
需  9 0.01280209%
组  9 0.01280209%
壁  9 0.01280209%
吹  9 0.01280209%
画  9 0.01280209%
—  8 0.01137964%
嘛  8 0.01137964%
嗔  8 0.01137964%
恨  8 0.01137964%
尚  8 0.01137964%
忘  8 0.01137964%
伸  8 0.01137964%
寺  8 0.01137964%
员  8 0.01137964%
翻  8 0.01137964%
帐  8 0.01137964%
扭  8 0.01137964%
貌  8 0.01137964%
俊  8 0.01137964%
纱  8 0.01137964%
掩  8 0.01137964%
咐  8 0.01137964%
宗  8 0.01137964%
旧  8 0.01137964%
北  8 0.01137964%
政  8 0.01137964%
敌  8 0.01137964%
欲  8 0.01137964%
辞  8 0.01137964%
木  8 0.01137964%
采  8 0.01137964%
犹  8 0.01137964%
宫  8 0.01137964%
衫  8 0.01137964%
襟  8 0.01137964%
剩  8 0.01137964%
挺  8 0.01137964%
眨  8 0.01137964%
肌  8 0.01137964%
朵  8 0.01137964%
涌  8 0.01137964%
洗  8 0.01137964%
选  8 0.01137964%
竹  8 0.01137964%
榜  8 0.01137964%
灼  8 0.01137964%
奈  8 0.01137964%
惹  8 0.01137964%
围  8 0.01137964%
户  8 0.01137964%
惧  8 0.01137964%
保  8 0.01137964%
隔  8 0.01137964%
支  8 0.01137964%
幽  8 0.01137964%
鲜  8 0.01137964%
虑  8 0.01137964%
筑  8 0.01137964%
致  8 0.01137964%
艺  8 0.01137964%
厚  8 0.01137964%
详  8 0.01137964%
午  8 0.01137964%
曲  8 0.01137964%
儒  8 0.01137964%
～  7 0.009957184%
含  7 0.009957184%
奔  7 0.009957184%
确  7 0.009957184%
省  7 0.009957184%
罗  7 0.009957184%
兔  7 0.009957184%
估  7 0.009957184%
宁  7 0.009957184%
丞  7 0.009957184%
整  7 0.009957184%
烦  7 0.009957184%
纹  7 0.009957184%
朽  7 0.009957184%
麻  7 0.009957184%
雨  7 0.009957184%
狗  7 0.009957184%
爹  7 0.009957184%
担  7 0.009957184%
仆  7 0.009957184%
谈  7 0.009957184%
升  7 0.009957184%
仰  7 0.009957184%
歹  7 0.009957184%
香  7 0.009957184%
君  7 0.009957184%
吩  7 0.009957184%
桌  7 0.009957184%
席  7 0.009957184%
献  7 0.009957184%
持  7 0.009957184%
俱  7 0.009957184%
素  7 0.009957184%
吟  7 0.009957184%
扇  7 0.009957184%
瞪  7 0.009957184%
测  7 0.009957184%
取  7 0.009957184%
扣  7 0.009957184%
贪  7 0.009957184%
污  7 0.009957184%
米  7 0.009957184%
繁  7 0.009957184%
寻  7 0.009957184%
饭  7 0.009957184%
耶  7 0.009957184%
透  7 0.009957184%
遮  7 0.009957184%
胆  7 0.009957184%
撅  7 0.009957184%
搂  7 0.009957184%
纤  7 0.009957184%
窗  7 0.009957184%
暂  7 0.009957184%
察  7 0.009957184%
速  7 0.009957184%
迟  7 0.009957184%
景  7 0.009957184%
毛  7 0.009957184%
单  7 0.009957184%
纠  7 0.009957184%
缓  7 0.009957184%
缘  7 0.009957184%
歇  7 0.009957184%
牛  7 0.009957184%
街  7 0.009957184%
狂  7 0.009957184%
桃  7 0.009957184%
坏  7 0.009957184%
劲  7 0.009957184%
唯  7 0.009957184%
伏  7 0.009957184%
尺  7 0.009957184%
斧  7 0.009957184%
枪  7 0.009957184%
盯  7 0.009957184%
猛  7 0.009957184%
团  7 0.009957184%
借  7 0.009957184%
护  7 0.009957184%
啦  7 0.009957184%
梳  7 0.009957184%
艳  7 0.009957184%
犯  7 0.009957184%
抓  7 0.009957184%
标  7 0.009957184%
境  7 0.009957184%
仇  7 0.009957184%
够  7 0.009957184%
适  7 0.009957184%
列  7 0.009957184%
憨  7 0.009957184%
衙  7 0.009957184%
鹿  7 0.009957184%
技  7 0.009957184%
牡  7 0.009957184%
垂  7 0.009957184%
碧  7 0.009957184%
病  6 0.008534729%
集  6 0.008534729%
陪  6 0.008534729%
咱  6 0.008534729%
纵  6 0.008534729%
陵  6 0.008534729%
丽  6 0.008534729%
哩  6 0.008534729%
塞  6 0.008534729%
舒  6 0.008534729%
敬  6 0.008534729%
夹  6 0.008534729%
闯  6 0.008534729%
绍  6 0.008534729%
烈  6 0.008534729%
广  6 0.008534729%
幸  6 0.008534729%
习  6 0.008534729%
磨  6 0.008534729%
肚  6 0.008534729%
包  6 0.008534729%
际  6 0.008534729%
臣  6 0.008534729%
坚  6 0.008534729%
夺  6 0.008534729%
逼  6 0.008534729%
免  6 0.008534729%
养  6 0.008534729%
产  6 0.008534729%
狱  6 0.008534729%
忌  6 0.008534729%
束  6 0.008534729%
厉  6 0.008534729%
缉  6 0.008534729%
吓  6 0.008534729%
食  6 0.008534729%
恭  6 0.008534729%
缎  6 0.008534729%
扎  6 0.008534729%
财  6 0.008534729%
敲  6 0.008534729%
腿  6 0.008534729%
尖  6 0.008534729%
搭  6 0.008534729%
修  6 0.008534729%
抽  6 0.008534729%
埋  6 0.008534729%
仔  6 0.008534729%
鬼  6 0.008534729%
洞  6 0.008534729%
某  6 0.008534729%
援  6 0.008534729%
废  6 0.008534729%
弱  6 0.008534729%
晓  6 0.008534729%
换  6 0.008534729%
映  6 0.008534729%
宅  6 0.008534729%
孔  6 0.008534729%
陷  6 0.008534729%
扑  6 0.008534729%
泣  6 0.008534729%
灯  6 0.008534729%
眸  6 0.008534729%
悉  6 0.008534729%
损  6 0.008534729%
层  6 0.008534729%
浩  6 0.008534729%
迎  6 0.008534729%
记  6 0.008534729%
叮  6 0.008534729%
摸  6 0.008534729%
值  6 0.008534729%
办  6 0.008534729%
仓  6 0.008534729%
舅  6 0.008534729%
挑  6 0.008534729%
古  6 0.008534729%
碰  6 0.008534729%
视  6 0.008534729%
爪  6 0.008534729%
埙  6 0.008534729%
皆  6 0.008534729%
输  6 0.008534729%
扮  6 0.008534729%
犀  6 0.008534729%
染  6 0.008534729%
冠  6 0.008534729%
佳  6 0.008534729%
赌  6 0.008534729%
邪  6 0.008534729%
惑  6 0.008534729%
渔  6 0.008534729%
配  6 0.008534729%
历  6 0.008534729%
拨  5 0.007112274%
装  5 0.007112274%
疏  5 0.007112274%
抿  5 0.007112274%
崽  5 0.007112274%
故  5 0.007112274%
途  5 0.007112274%
毗  5 0.007112274%
辉  5 0.007112274%
达  5 0.007112274%
营  5 0.007112274%
野  5 0.007112274%
覆  5 0.007112274%
哭  5 0.007112274%
遍  5 0.007112274%
拱  5 0.007112274%
蓦  5 0.007112274%
恢  5 0.007112274%
滑  5 0.007112274%
胜  5 0.007112274%
惯  5 0.007112274%
腾  5 0.007112274%
止  5 0.007112274%
唤  5 0.007112274%
笼  5 0.007112274%
辅  5 0.007112274%
嗣  5 0.007112274%
义  5 0.007112274%
伯  5 0.007112274%
璁  5 0.007112274%
摩  5 0.007112274%
侍  5 0.007112274%
类  5 0.007112274%
御  5 0.007112274%
抢  5 0.007112274%
败  5 0.007112274%
危  5 0.007112274%
宣  5 0.007112274%
刺  5 0.007112274%
悲  5 0.007112274%
趟  5 0.007112274%
牌  5 0.007112274%
设  5 0.007112274%
悔  5 0.007112274%
愧  5 0.007112274%
挂  5 0.007112274%
齿  5 0.007112274%
灰  5 0.007112274%
绫  5 0.007112274%
枕  5 0.007112274%
梅  5 0.007112274%
照  5 0.007112274%
胳  5 0.007112274%
膊  5 0.007112274%
洋  5 0.007112274%
甲  5 0.007112274%
艾  5 0.007112274%
牙  5 0.007112274%
硬  5 0.007112274%
掐  5 0.007112274%
置  5 0.007112274%
闺  5 0.007112274%
饶  5 0.007112274%
扰  5 0.007112274%
墙  5 0.007112274%
烛  5 0.007112274%
黯  5 0.007112274%
撤  5 0.007112274%
递  5 0.007112274%
扔  5 0.007112274%
洁  5 0.007112274%
央  5 0.007112274%
约  5 0.007112274%
庵  5 0.007112274%
治  5 0.007112274%
