，  3671 5.079914%
比  113 0.1563689%
女  113 0.1563689%
同  113 0.1563689%
力  111 0.1536013%
成  110 0.1522175%
战  110 0.1522175%
什  108 0.1494499%
高  108 0.1494499%
发  107 0.1480661%
又  107 0.1480661%
…  106 0.1466824%
别  106 0.1466824%
知  105 0.1452986%
与  105 0.1452986%
小  104 0.1439148%
此  103 0.142531%
用  101 0.1397634%
面  100 0.1383796%
声  99 0.1369958%
舞  99 0.1369958%
生  97 0.1342282%
现  97 0.1342282%
见  96 0.1328444%
被  96 0.1328444%
流  95 0.1314606%
前  95 0.1314606%
解  93 0.128693%
点  93 0.128693%
七  93 0.128693%
玉  93 0.128693%
纔  92 0.1273092%
候  92 0.1273092%
听  92 0.1273092%
很  91 0.1259254%
于  88 0.121774%
藏  87 0.1203902%
弟  87 0.1203902%
动  87 0.1203902%
并  86 0.1190064%
似  86 0.1190064%
林  85 0.1176226%
第  84 0.1162388%
像  84 0.1162388%
开  84 0.1162388%
真  84 0.1162388%
间  83 0.1148551%
盟  82 0.1134713%
因  82 0.1134713%
脸  82 0.1134713%
澜  82 0.1134713%
难  81 0.1120875%
招  81 0.1120875%
明  81 0.1120875%
果  80 0.1107037%
从  80 0.1107037%
长  80 0.1107037%
何  80 0.1107037%
吧  80 0.1107037%
慕  80 0.1107037%
方  79 0.1093199%
师  78 0.1079361%
轻  77 0.1065523%
二  76 0.1051685%
该  76 0.1051685%
呢  76 0.1051685%
场  75 0.1037847%
万  75 0.1037847%
分  75 0.1037847%
乎  75 0.1037847%
等  75 0.1037847%
李  74 0.1024009%
其  74 0.1024009%
许  74 0.1024009%
水  74 0.1024009%
毒  74 0.1024009%
光  73 0.1010171%
儿  71 0.0982495%
内  71 0.0982495%
算  71 0.0982495%
清  70 0.09686571%
给  70 0.09686571%
帮  69 0.09548191%
花  69 0.09548191%
更  68 0.09409811%
问  68 0.09409811%
绝  68 0.09409811%
隐  67 0.09271432%
珑  67 0.09271432%
种  66 0.09133052%
进  66 0.09133052%
世  66 0.09133052%
定  65 0.08994672%
山  65 0.08994672%
倒  65 0.08994672%
主  64 0.08856293%
雨  64 0.08856293%
变  63 0.08717913%
思  63 0.08717913%
百  63 0.08717913%
所  63 0.08717913%
五  63 0.08717913%
春  63 0.08717913%
刻  62 0.08579534%
四  62 0.08579534%
眉  62 0.08579534%
至  62 0.08579534%
官  62 0.08579534%
最  62 0.08579534%
杨  62 0.08579534%
怕  61 0.08441154%
或  60 0.08302774%
本  60 0.08302774%
气  60 0.08302774%
外  59 0.08164395%
风  59 0.08164395%
位  59 0.08164395%
打  59 0.08164395%
环  59 0.08164395%
鲁  58 0.08026015%
目  58 0.08026015%
再  58 0.08026015%
重  58 0.08026015%
便  57 0.07887636%
行  57 0.07887636%
苏  57 0.07887636%
色  56 0.07749256%
回  56 0.07749256%
住  55 0.07610877%
做  55 0.07610877%
客  55 0.07610877%
怎  54 0.07472497%
空  54 0.07472497%
练  54 0.07472497%
台  53 0.07334118%
结  53 0.07334118%
强  52 0.07195738%
放  52 0.07195738%
齐  52 0.07195738%
玲  52 0.07195738%
呀  51 0.07057358%
望  51 0.07057358%
快  51 0.07057358%
吗  50 0.06918979%
南  50 0.06918979%
感  50 0.06918979%
若  49 0.06780599%
显  49 0.06780599%
步  49 0.06780599%
微  49 0.06780599%
王  49 0.06780599%
机  49 0.06780599%
姐  49 0.06780599%
铁  48 0.06642219%
学  48 0.06642219%
卫  48 0.06642219%
胡  48 0.06642219%
萧  48 0.06642219%
言  47 0.0650384%
向  47 0.0650384%
接  47 0.0650384%
刀  46 0.0636546%
口  46 0.0636546%
作  46 0.0636546%
太  46 0.0636546%
死  46 0.0636546%
甚  45 0.06227081%
镇  45 0.06227081%
易  45 0.06227081%
利  44 0.06088701%
究  44 0.06088701%
陆  44 0.06088701%
今  43 0.05950322%
理  43 0.05950322%
使  43 0.05950322%
潇  43 0.05950322%
原  43 0.05950322%
双  43 0.05950322%
飞  42 0.05811942%
早  42 0.05811942%
半  42 0.05811942%
徐  42 0.05811942%
龙  41 0.05673563%
数  41 0.05673563%
达  41 0.05673563%
它  41 0.05673563%
图  41 0.05673563%
处  40 0.05535183%
由  40 0.05535183%
边  40 0.05535183%
父  40 0.05535183%
击  40 0.05535183%
则  40 0.05535183%
柔  40 0.05535183%
众  39 0.05396803%
录  39 0.05396803%
物  39 0.05396803%
关  39 0.05396803%
顿  39 0.05396803%
表  39 0.05396803%
传  39 0.05396803%
神  39 0.05396803%
应  39 0.05396803%
入  39 0.05396803%
全  39 0.05396803%
魏  39 0.05396803%
谁  38 0.05258424%
夫  38 0.05258424%
素  38 0.05258424%
案  38 0.05258424%
远  37 0.05120044%
恐  37 0.05120044%
先  37 0.05120044%
木  37 0.05120044%
富  37 0.05120044%
司  37 0.05120044%
暗  37 0.05120044%
药  37 0.05120044%
奇  36 0.04981665%
式  36 0.04981665%
立  36 0.04981665%
度  36 0.04981665%
般  36 0.04981665%
丝  36 0.04981665%
离  36 0.04981665%
带  36 0.04981665%
始  36 0.04981665%
论  35 0.04843285%
青  35 0.04843285%
张  35 0.04843285%
闻  35 0.04843285%
转  35 0.04843285%
者  35 0.04843285%
性  35 0.04843285%
露  34 0.04704906%
惊  34 0.04704906%
败  34 0.04704906%
往  34 0.04704906%
量  34 0.04704906%
保  34 0.04704906%
将  34 0.04704906%
慎  34 0.04704906%
苦  33 0.04566526%
茶  33 0.04566526%
；  33 0.04566526%
岐  33 0.04566526%
杀  33 0.04566526%
总  33 0.04566526%
完  33 0.04566526%
代  33 0.04566526%
合  33 0.04566526%
耀  32 0.04428146%
反  32 0.04428146%
信  32 0.04428146%
日  32 0.04428146%
马  32 0.04428146%
留  32 0.04428146%
故  32 0.04428146%
州  32 0.04428146%
府  32 0.04428146%
命  32 0.04428146%
次  32 0.04428146%
直  31 0.04289767%
啊  31 0.04289767%
系  31 0.04289767%
秘  31 0.04289767%
足  31 0.04289767%
栈  31 0.04289767%
越  31 0.04289767%
局  30 0.04151387%
胜  30 0.04151387%
特  30 0.04151387%
加  30 0.04151387%
八  30 0.04151387%
交  30 0.04151387%
错  30 0.04151387%
觉  30 0.04151387%
宫  30 0.04151387%
哥  30 0.04151387%
北  30 0.04151387%
失  30 0.04151387%
深  30 0.04151387%
平  30 0.04151387%
番  29 0.04013008%
极  29 0.04013008%
份  29 0.04013008%
怪  29 0.04013008%
模  29 0.04013008%
依  29 0.04013008%
况  29 0.04013008%
妹  29 0.04013008%
辛  29 0.04013008%
注  28 0.03874628%
势  28 0.03874628%
伤  28 0.03874628%
毕  28 0.03874628%
落  28 0.03874628%
文  28 0.03874628%
提  28 0.03874628%
军  28 0.03874628%
通  27 0.03736249%
断  27 0.03736249%
告  27 0.03736249%
句  27 0.03736249%
亲  27 0.03736249%
持  27 0.03736249%
密  27 0.03736249%
六  27 0.03736249%
体  27 0.03736249%
斗  27 0.03736249%
曾  27 0.03736249%
每  27 0.03736249%
鹰  27 0.03736249%
排  26 0.03597869%
切  26 0.03597869%
识  26 0.03597869%
西  26 0.03597869%
魔  26 0.03597869%
任  26 0.03597869%
受  26 0.03597869%
影  26 0.03597869%
教  26 0.03597869%
刚  26 0.03597869%
吃  26 0.03597869%
常  25 0.03459489%
破  25 0.03459489%
叫  25 0.03459489%
字  25 0.03459489%
指  25 0.03459489%
突  25 0.03459489%
新  25 0.03459489%
走  25 0.03459489%
精  25 0.03459489%
化  25 0.03459489%
且  25 0.03459489%
仅  25 0.03459489%
近  25 0.03459489%
底  24 0.0332111%
补  24 0.0332111%
满  24 0.0332111%
疑  24 0.0332111%
认  24 0.0332111%
爪  24 0.0332111%
云  24 0.0332111%
掌  24 0.0332111%
鑫  24 0.0332111%
幽  24 0.0332111%
晚  24 0.0332111%
章  23 0.0318273%
报  23 0.0318273%
音  23 0.0318273%
美  23 0.0318273%
必  23 0.0318273%
睛  23 0.0318273%
部  23 0.0318273%
求  23 0.0318273%
嫁  23 0.0318273%
紧  23 0.0318273%
仲  23 0.0318273%
贵  23 0.0318273%
沈  23 0.0318273%
寒  23 0.0318273%
渐  23 0.0318273%
威  22 0.03044351%
月  22 0.03044351%
刺  22 0.03044351%
擂  22 0.03044351%
颇  22 0.03044351%
形  22 0.03044351%
怀  22 0.03044351%
兴  22 0.03044351%
收  22 0.03044351%
娘  22 0.03044351%
息  22 0.03044351%
及  22 0.03044351%
题  21 0.02905971%
换  21 0.02905971%
初  21 0.02905971%
异  21 0.02905971%
灵  21 0.02905971%
展  21 0.02905971%
料  21 0.02905971%
顺  21 0.02905971%
岁  21 0.02905971%
响  21 0.02905971%
衣  21 0.02905971%
历  21 0.02905971%
激  21 0.02905971%
计  21 0.02905971%
置  21 0.02905971%
挑  21 0.02905971%
才  21 0.02905971%
潭  21 0.02905971%
非  21 0.02905971%
弃  21 0.02905971%
条  21 0.02905971%
恩  21 0.02905971%
垂  21 0.02905971%
尽  21 0.02905971%
喜  20 0.02767592%
管  20 0.02767592%
蝉  20 0.02767592%
争  20 0.02767592%
默  20 0.02767592%
楚  20 0.02767592%
楼  20 0.02767592%
推  20 0.02767592%
朝  20 0.02767592%
旁  20 0.02767592%
呼  20 0.02767592%
角  20 0.02767592%
替  20 0.02767592%
各  20 0.02767592%
—  20 0.02767592%
随  20 0.02767592%
嘴  20 0.02767592%
压  19 0.02629212%
根  19 0.02629212%
待  19 0.02629212%
乐  19 0.02629212%
兄  19 0.02629212%
活  19 0.02629212%
未  19 0.02629212%
沖  19 0.02629212%
缘  19 0.02629212%
诉  19 0.02629212%
千  19 0.02629212%
松  19 0.02629212%
遇  19 0.02629212%
耳  19 0.02629212%
照  19 0.02629212%
安  19 0.02629212%
惜  19 0.02629212%
瑕  19 0.02629212%
霓  19 0.02629212%
腿  19 0.02629212%
负  19 0.02629212%
俩  19 0.02629212%
段  19 0.02629212%
握  19 0.02629212%
背  18 0.02490832%
嘛  18 0.02490832%
海  18 0.02490832%
红  18 0.02490832%
严  18 0.02490832%
谭  18 0.02490832%
亮  18 0.02490832%
黑  18 0.02490832%
热  18 0.02490832%
火  18 0.02490832%
伯  18 0.02490832%
男  18 0.02490832%
语  18 0.02490832%
顶  18 0.02490832%
权  18 0.02490832%
醉  18 0.02490832%
差  18 0.02490832%
修  18 0.02490832%
急  18 0.02490832%
路  18 0.02490832%
瞭  17 0.02352453%
举  17 0.02352453%
除  17 0.02352453%
弱  17 0.02352453%
佈  17 0.02352453%
首  17 0.02352453%
欢  17 0.02352453%
忍  17 0.02352453%
弄  17 0.02352453%
记  17 0.02352453%
乾  17 0.02352453%
阳  17 0.02352453%
承  17 0.02352453%
服  17 0.02352453%
忙  17 0.02352453%
调  17 0.02352453%
脚  17 0.02352453%
找  17 0.02352453%
终  17 0.02352453%
偷  17 0.02352453%
豪  17 0.02352453%
刑  17 0.02352453%
念  16 0.02214073%
爷  16 0.02214073%
坐  16 0.02214073%
敢  16 0.02214073%
莫  16 0.02214073%
抱  16 0.02214073%
闪  16 0.02214073%
夺  16 0.02214073%
东  16 0.02214073%
免  16 0.02214073%
束  16 0.02214073%
智  16 0.02214073%
娇  16 0.02214073%
整  16 0.02214073%
血  16 0.02214073%
攻  16 0.02214073%
规  16 0.02214073%
送  16 0.02214073%
办  16 0.02214073%
制  16 0.02214073%
副  16 0.02214073%
静  16 0.02214073%
属  16 0.02214073%
冷  16 0.02214073%
请  16 0.02214073%
夜  16 0.02214073%
查  16 0.02214073%
即  15 0.02075694%
退  15 0.02075694%
宣  15 0.02075694%
忌  15 0.02075694%
旧  15 0.02075694%
股  15 0.02075694%
督  15 0.02075694%
丰  15 0.02075694%
惑  15 0.02075694%
约  15 0.02075694%
视  15 0.02075694%
叹  15 0.02075694%
取  15 0.02075694%
致  15 0.02075694%
病  15 0.02075694%
示  15 0.02075694%
刘  15 0.02075694%
件  15 0.02075694%
稍  15 0.02075694%
闭  15 0.02075694%
丈  15 0.02075694%
京  15 0.02075694%
仙  15 0.02075694%
担  15 0.02075694%
谈  15 0.02075694%
房  15 0.02075694%
速  15 0.02075694%
喊  15 0.02075694%
支  15 0.02075694%
品  15 0.02075694%
凶  15 0.02075694%
鞭  15 0.02075694%
迹  14 0.01937314%
痕  14 0.01937314%
虎  14 0.01937314%
议  14 0.01937314%
细  14 0.01937314%
趣  14 0.01937314%
超  14 0.01937314%
乱  14 0.01937314%
另  14 0.01937314%
席  14 0.01937314%
营  14 0.01937314%
熟  14 0.01937314%
伶  14 0.01937314%
按  14 0.01937314%
决  14 0.01937314%
需  14 0.01937314%
愿  14 0.01937314%
孩  14 0.01937314%
久  14 0.01937314%
碎  14 0.01937314%
责  14 0.01937314%
佛  14 0.01937314%
昇  14 0.01937314%
瞒  14 0.01937314%
令  14 0.01937314%
谢  14 0.01937314%
低  14 0.01937314%
枯  14 0.01937314%
赛  13 0.01798934%
挥  13 0.01798934%
拜  13 0.01798934%
余  13 0.01798934%
绽  13 0.01798934%
哪  13 0.01798934%
寺  13 0.01798934%
宝  13 0.01798934%
医  13 0.01798934%
联  13 0.01798934%
证  13 0.01798934%
投  13 0.01798934%
肉  13 0.01798934%
组  13 0.01798934%
抽  13 0.01798934%
顾  13 0.01798934%
拿  13 0.01798934%
书  13 0.01798934%
士  13 0.01798934%
震  13 0.01798934%
价  13 0.01798934%
侠  13 0.01798934%
守  13 0.01798934%
爱  13 0.01798934%
准  13 0.01798934%
引  13 0.01798934%
禁  13 0.01798934%
阵  13 0.01798934%
归  13 0.01798934%
巴  13 0.01798934%
酒  13 0.01798934%
尹  13 0.01798934%
既  13 0.01798934%
诸  13 0.01798934%
据  13 0.01798934%
坷  13 0.01798934%
夹  13 0.01798934%
榜  12 0.01660555%
漕  12 0.01660555%
施  12 0.01660555%
配  12 0.01660555%
饶  12 0.01660555%
监  12 0.01660555%
探  12 0.01660555%
迷  12 0.01660555%
晓  12 0.01660555%
扬  12 0.01660555%
鹿  12 0.01660555%
称  12 0.01660555%
跟  12 0.01660555%
独  12 0.01660555%
贼  12 0.01660555%
集  12 0.01660555%
付  12 0.01660555%
格  12 0.01660555%
胸  12 0.01660555%
敌  12 0.01660555%
答  12 0.01660555%
站  12 0.01660555%
观  12 0.01660555%
脑  12 0.01660555%
炯  12 0.01660555%
虐  12 0.01660555%
冥  12 0.01660555%
毫  11 0.01522175%
登  11 0.01522175%
改  11 0.01522175%
浑  11 0.01522175%
片  11 0.01522175%
横  11 0.01522175%
喝  11 0.01522175%
舅  11 0.01522175%
午  11 0.01522175%
昨  11 0.01522175%
味  11 0.01522175%
偏  11 0.01522175%
赢  11 0.01522175%
秦  11 0.01522175%
祖  11 0.01522175%
宗  11 0.01522175%
妙  11 0.01522175%
爹  11 0.01522175%
犀  11 0.01522175%
届  11 0.01522175%
消  11 0.01522175%
左  11 0.01522175%
追  11 0.01522175%
骨  11 0.01522175%
运  11 0.01522175%
围  11 0.01522175%
元  11 0.01522175%
济  11 0.01522175%
存  11 0.01522175%
害  11 0.01522175%
颜  11 0.01522175%
义  11 0.01522175%
淫  11 0.01522175%
确  11 0.01522175%
狂  11 0.01522175%
鸡  11 0.01522175%
脱  11 0.01522175%
境  11 0.01522175%
仿  11 0.01522175%
私  11 0.01522175%
源  11 0.01522175%
干  11 0.01522175%
资  11 0.01522175%
途  11 0.01522175%
巨  11 0.01522175%
兵  11 0.01522175%
蛇  11 0.01522175%
荣  11 0.01522175%
宴  11 0.01522175%
参  10 0.01383796%
奔  10 0.01383796%
避  10 0.01383796%
皱  10 0.01383796%
程  10 0.01383796%
掩  10 0.01383796%
星  10 0.01383796%
慨  10 0.01383796%
验  10 0.01383796%
陷  10 0.01383796%
珠  10 0.01383796%
灭  10 0.01383796%
领  10 0.01383796%
输  10 0.01383796%
肩  10 0.01383796%
轮  10 0.01383796%
悄  10 0.01383796%
礼  10 0.01383796%
获  10 0.01383796%
踪  10 0.01383796%
恆  10 0.01383796%
散  10 0.01383796%
羞  10 0.01383796%
险  10 0.01383796%
烈  10 0.01383796%
斩  10 0.01383796%
旦  10 0.01383796%
养  10 0.01383796%
哈  10 0.01383796%
政  10 0.01383796%
廷  10 0.01383796%
忘  10 0.01383796%
屋  10 0.01383796%
备  10 0.01383796%
跑  10 0.01383796%
级  10 0.01383796%
醒  10 0.01383796%
赶  10 0.01383796%
堂  10 0.01383796%
痛  10 0.01383796%
乳  10 0.01383796%
诩  10 0.01383796%
金  9 0.01245416%
号  9 0.01245416%
拔  9 0.01245416%
欲  9 0.01245416%
单  9 0.01245416%
仇  9 0.01245416%
虑  9 0.01245416%
讶  9 0.01245416%
玩  9 0.01245416%
腻  9 0.01245416%
毁  9 0.01245416%
卖  9 0.01245416%
临  9 0.01245416%
划  9 0.01245416%
借  9 0.01245416%
屍  9 0.01245416%
腹  9 0.01245416%
浓  9 0.01245416%
拉  9 0.01245416%
乌  9 0.01245416%
淡  9 0.01245416%
讲  9 0.01245416%
维  9 0.01245416%
讨  9 0.01245416%
略  9 0.01245416%
穿  9 0.01245416%
母  9 0.01245416%
遗  9 0.01245416%
怨  9 0.01245416%
九  9 0.01245416%
赞  9 0.01245416%
闲  9 0.01245416%
懮  9 0.01245416%
跳  9 0.01245416%
傻  9 0.01245416%
景  9 0.01245416%
亡  9 0.01245416%
辰  9 0.01245416%
治  9 0.01245416%
忽  9 0.01245416%
犹  9 0.01245416%
辈  9 0.01245416%
刃  9 0.01245416%
移  9 0.01245416%
薄  9 0.01245416%
缺  9 0.01245416%
银  9 0.01245416%
劫  9 0.01245416%
希  9 0.01245416%
孙  9 0.01245416%
臀  9 0.01245416%
宋  9 0.01245416%
混  8 0.01107037%
索  8 0.01107037%
坏  8 0.01107037%
察  8 0.01107037%
包  8 0.01107037%
短  8 0.01107037%
蒙  8 0.01107037%
俗  8 0.01107037%
遍  8 0.01107037%
抓  8 0.01107037%
试  8 0.01107037%
统  8 0.01107037%
福  8 0.01107037%
巧  8 0.01107037%
敲  8 0.01107037%
肯  8 0.01107037%
丧  8 0.01107037%
翻  8 0.01107037%
列  8 0.01107037%
团  8 0.01107037%
湄  8 0.01107037%
距  8 0.01107037%
皮  8 0.01107037%
掉  8 0.01107037%
靠  8 0.01107037%
覆  8 0.01107037%
演  8 0.01107037%
防  8 0.01107037%
窗  8 0.01107037%
叔  8 0.01107037%
某  8 0.01107037%
岂  8 0.01107037%
吸  8 0.01107037%
商  8 0.01107037%
群  8 0.01107037%
扯  8 0.01107037%
咦  8 0.01107037%
猜  8 0.01107037%
毛  8 0.01107037%
罪  8 0.01107037%
态  8 0.01107037%
谨  8 0.01107037%
摇  8 0.01107037%
纱  8 0.01107037%
翼  8 0.01107037%
街  8 0.01107037%
务  8 0.01107037%
剩  8 0.01107037%
棚  8 0.01107037%
职  8 0.01107037%
够  8 0.01107037%
树  8 0.01107037%
具  8 0.01107037%
律  8 0.01107037%
但  8 0.01107037%
奸  8 0.01107037%
抢  7 0.009686571%
华  7 0.009686571%
汉  7 0.009686571%
率  7 0.009686571%
奋  7 0.009686571%
贺  7 0.009686571%
尚  7 0.009686571%
惨  7 0.009686571%
戏  7 0.009686571%
堪  7 0.009686571%
象  7 0.009686571%
彩  7 0.009686571%
饰  7 0.009686571%
辨  7 0.009686571%
志  7 0.009686571%
否  7 0.009686571%
徒  7 0.009686571%
剪  7 0.009686571%
稳  7 0.009686571%
厚  7 0.009686571%
术  7 0.009686571%
词  7 0.009686571%
喂  7 0.009686571%
缠  7 0.009686571%
适  7 0.009686571%
缓  7 0.009686571%
烟  7 0.009686571%
躯  7 0.009686571%
固  7 0.009686571%
线  7 0.009686571%
幸  7 0.009686571%
坚  7 0.009686571%
选  7 0.009686571%
买  7 0.009686571%
喃  7 0.009686571%
丫  7 0.009686571%
婆  7 0.009686571%
谋  7 0.009686571%
产  7 0.009686571%
期  7 0.009686571%
含  7 0.009686571%
唯  7 0.009686571%
惹  7 0.009686571%
套  7 0.009686571%
敝  7 0.009686571%
筋  7 0.009686571%
萝  7 0.009686571%
搂  7 0.009686571%
游  7 0.009686571%
控  7 0.009686571%
诗  7 0.009686571%
朋  7 0.009686571%
友  7 0.009686571%
绪  7 0.009686571%
城  7 0.009686571%
黄  7 0.009686571%
婚  7 0.009686571%
疼  7 0.009686571%
民  7 0.009686571%
互  7 0.009686571%
波  7 0.009686571%
费  7 0.009686571%
悟  7 0.009686571%
史  7 0.009686571%
豫  7 0.009686571%
节  7 0.009686571%
菜  7 0.009686571%
彼  7 0.009686571%
怒  7 0.009686571%
乖  7 0.009686571%
肌  7 0.009686571%
荡  7 0.009686571%
亭  7 0.009686571%
涕  7 0.009686571%
洗  7 0.009686571%
财  7 0.009686571%
盐  7 0.009686571%
映  6 0.008302774%
射  6 0.008302774%
类  6 0.008302774%
夸  6 0.008302774%
秋  6 0.008302774%
紫  6 0.008302774%
预  6 0.008302774%
止  6 0.008302774%
腰  6 0.008302774%
材  6 0.008302774%
板  6 0.008302774%
愣  6 0.008302774%
藉  6 0.008302774%
烦  6 0.008302774%
抵  6 0.008302774%
充  6 0.008302774%
劳  6 0.008302774%
谜  6 0.008302774%
范  6 0.008302774%
叛  6 0.008302774%
乃  6 0.008302774%
驻  6 0.008302774%
测  6 0.008302774%
假  6 0.008302774%
钱  6 0.008302774%
哩  6 0.008302774%
温  6 0.008302774%
画  6 0.008302774%
圈  6 0.008302774%
鱼  6 0.008302774%
婢  6 0.008302774%
庄  6 0.008302774%
释  6 0.008302774%
姿  6 0.008302774%
媚  6 0.008302774%
吐  6 0.008302774%
狠  6 0.008302774%
锋  6 0.008302774%
详  6 0.008302774%
继  6 0.008302774%
续  6 0.008302774%
柳  6 0.008302774%
标  6 0.008302774%
英  6 0.008302774%
尤  6 0.008302774%
喽  6 0.008302774%
硬  6 0.008302774%
业  6 0.008302774%
寻  6 0.008302774%
野  6 0.008302774%
糊  6 0.008302774%
周  6 0.008302774%
朵  6 0.008302774%
乏  6 0.008302774%
考  6 0.008302774%
助  6 0.008302774%
匆  6 0.008302774%
晌  6 0.008302774%
增  6 0.008302774%
折  6 0.008302774%
焉  6 0.008302774%
妇  6 0.008302774%
圣  6 0.008302774%
宠  6 0.008302774%
雄  6 0.008302774%
庵  6 0.008302774%
佳  6 0.008302774%
杭  6 0.008302774%
评  6 0.008302774%
棒  6 0.008302774%
嘿  6 0.008302774%
辅  6 0.008302774%
末  6 0.008302774%
殊  6 0.008302774%
炉  6 0.008302774%
慢  6 0.008302774%
嘘  6 0.008302774%
采  6 0.008302774%
凭  6 0.008302774%
圆  6 0.008302774%
韩  6 0.008302774%
榻  6 0.008302774%
绵  6 0.008302774%
夥  6 0.008302774%
籍  6 0.008302774%
帽  6 0.008302774%
幼  6 0.008302774%
肤  6 0.008302774%
香  6 0.008302774%
惯  6 0.008302774%
雪  6 0.008302774%
泪  6 0.008302774%
脆  6 0.008302774%
炼  6 0.008302774%
项  6 0.008302774%
禅  6 0.008302774%
阎  6 0.008302774%
复  6 0.008302774%
鼻  6 0.008302774%
庆  6 0.008302774%
滴  6 0.008302774%
俱  6 0.008302774%
熠  6 0.008302774%
研  6 0.008302774%
草  6 0.008302774%
帖  6 0.008302774%
状  6 0.008302774%
科  5 0.006918979%
判  5 0.006918979%
尺  5 0.006918979%
锐  5 0.006918979%
简  5 0.006918979%
优  5 0.006918979%
疤  5 0.006918979%
秀  5 0.006918979%
粗  5 0.006918979%
尖  5 0.006918979%
喉  5 0.006918979%
截  5 0.006918979%
涂  5 0.006918979%
镖  5 0.006918979%
冒  5 0.006918979%
骗  5 0.006918979%
幕  5 0.006918979%
征  5 0.006918979%
旗  5 0.006918979%
君  5 0.006918979%
菊  5 0.006918979%
蕾  5 0.006918979%
怔  5 0.006918979%
善  5 0.006918979%
敏  5 0.006918979%
软  5 0.006918979%
串  5 0.006918979%
例  5 0.006918979%
庭  5 0.006918979%
淘  5 0.006918979%
劲  5 0.006918979%
洞  5 0.006918979%
籤  5 0.006918979%
盘  5 0.006918979%
竹  5 0.006918979%
策  5 0.006918979%
界  5 0.006918979%
棠  5 0.006918979%
床  5 0.006918979%
赚  5 0.006918979%
融  5 0.006918979%
触  5 0.006918979%
训  5 0.006918979%
益  5 0.006918979%
介  5 0.006918979%
座  5 0.006918979%
瓜  5 0.006918979%
停  5 0.006918979%
挤  5 0.006918979%
陡  5 0.006918979%
咱  5 0.006918979%
誉  5 0.006918979%
误  5 0.006918979%
蠢  5 0.006918979%
挡  5 0.006918979%
德  5 0.006918979%
狗  5 0.006918979%
猛  5 0.006918979%
慰  5 0.006918979%
员  5 0.006918979%
闹  5 0.006918979%
漫  5 0.006918979%
迎  5 0.006918979%
皇  5 0.006918979%
娶  5 0.006918979%
尊  5 0.006918979%
蜀  5 0.006918979%
居  5 0.006918979%
勃  5 0.006918979%
踏  5 0.006918979%
渊  5 0.006918979%
辞  5 0.006918979%
拨  5 0.006918979%
印  5 0.006918979%
皆  5 0.006918979%
涩  5 0.006918979%
挂  5 0.006918979%
梦  5 0.006918979%
隔  5 0.006918979%
阴  5 0.006918979%
墙  5 0.006918979%
搞  5 0.006918979%
暴  5 0.006918979%
纷  5 0.006918979%
骂  5 0.006918979%
亏  5 0.006918979%
胆  5 0.006918979%
涉  5 0.006918979%
姓  5 0.006918979%
亦  5 0.006918979%
