，  4205 6.002598%
火  53 0.075657%
年  53 0.075657%
珠  53 0.075657%
怕  52 0.07422951%
丝  52 0.07422951%
转  52 0.07422951%
希  52 0.07422951%
仪  52 0.07422951%
‘  51 0.07280202%
清  51 0.07280202%
楼  51 0.07280202%
夫  51 0.07280202%
东  50 0.07137453%
日  50 0.07137453%
高  50 0.07137453%
于  50 0.07137453%
绝  50 0.07137453%
做  49 0.06994704%
早  49 0.06994704%
顿  49 0.06994704%
极  48 0.06851955%
直  48 0.06851955%
二  48 0.06851955%
色  48 0.06851955%
全  48 0.06851955%
暗  48 0.06851955%
立  48 0.06851955%
官  48 0.06851955%
府  48 0.06851955%
呢  47 0.06709206%
该  47 0.06709206%
近  47 0.06709206%
朝  47 0.06709206%
四  47 0.06709206%
五  47 0.06709206%
由  47 0.06709206%
外  47 0.06709206%
潇  47 0.06709206%
慕  47 0.06709206%
主  46 0.06566457%
放  46 0.06566457%
传  46 0.06566457%
交  46 0.06566457%
机  45 0.06423708%
死  45 0.06423708%
太  45 0.06423708%
望  45 0.06423708%
叫  45 0.06423708%
弟  45 0.06423708%
提  45 0.06423708%
像  44 0.06280959%
张  44 0.06280959%
带  44 0.06280959%
寇  44 0.06280959%
玉  44 0.06280959%
喜  44 0.06280959%
果  43 0.0613821%
七  43 0.0613821%
比  43 0.0613821%
并  43 0.0613821%
王  43 0.0613821%
怎  43 0.0613821%
双  43 0.0613821%
息  42 0.05995461%
因  42 0.05995461%
惊  42 0.05995461%
院  42 0.05995461%
文  42 0.05995461%
星  41 0.05852712%
数  41 0.05852712%
番  41 0.05852712%
满  41 0.05852712%
军  41 0.05852712%
部  41 0.05852712%
更  41 0.05852712%
竹  41 0.05852712%
盟  41 0.05852712%
非  40 0.05709963%
走  40 0.05709963%
步  40 0.05709963%
兵  40 0.05709963%
若  40 0.05709963%
丫  40 0.05709963%
原  40 0.05709963%
般  39 0.05567214%
百  39 0.05567214%
常  39 0.05567214%
难  39 0.05567214%
桂  39 0.05567214%
州  39 0.05567214%
海  38 0.05424464%
船  38 0.05424464%
南  38 0.05424464%
密  38 0.05424464%
干  38 0.05424464%
萼  38 0.05424464%
京  38 0.05424464%
风  37 0.05281715%
重  37 0.05281715%
系  37 0.05281715%
教  37 0.05281715%
理  37 0.05281715%
斋  37 0.05281715%
’  36 0.05138966%
宋  36 0.05138966%
切  36 0.05138966%
长  36 0.05138966%
敌  36 0.05138966%
微  36 0.05138966%
落  36 0.05138966%
龙  36 0.05138966%
魔  36 0.05138966%
宅  36 0.05138966%
应  36 0.05138966%
作  36 0.05138966%
内  35 0.04996217%
足  35 0.04996217%
紧  35 0.04996217%
靠  35 0.04996217%
至  35 0.04996217%
角  35 0.04996217%
呀  35 0.04996217%
吧  35 0.04996217%
西  35 0.04996217%
思  35 0.04996217%
许  35 0.04996217%
定  35 0.04996217%
萧  35 0.04996217%
随  34 0.04853468%
反  34 0.04853468%
感  34 0.04853468%
脚  34 0.04853468%
林  34 0.04853468%
阵  34 0.04853468%
周  34 0.04853468%
寨  34 0.04853468%
唐  34 0.04853468%
夜  33 0.04710719%
突  33 0.04710719%
飞  33 0.04710719%
替  33 0.04710719%
怀  33 0.04710719%
首  33 0.04710719%
位  33 0.04710719%
很  33 0.04710719%
离  33 0.04710719%
击  33 0.04710719%
房  33 0.04710719%
章  32 0.0456797%
远  32 0.0456797%
安  32 0.0456797%
八  32 0.0456797%
受  32 0.0456797%
性  32 0.0456797%
度  32 0.0456797%
入  32 0.0456797%
支  32 0.0456797%
尚  32 0.0456797%
布  31 0.04425221%
路  31 0.04425221%
众  31 0.04425221%
精  31 0.04425221%
音  31 0.04425221%
异  31 0.04425221%
场  31 0.04425221%
武  31 0.04425221%
怪  31 0.04425221%
找  31 0.04425221%
变  31 0.04425221%
失  30 0.04282472%
齐  30 0.04282472%
越  30 0.04282472%
它  30 0.04282472%
学  30 0.04282472%
句  30 0.04282472%
未  30 0.04282472%
廷  30 0.04282472%
哪  30 0.04282472%
娇  30 0.04282472%
树  29 0.04139723%
岛  29 0.04139723%
记  29 0.04139723%
调  29 0.04139723%
利  29 0.04139723%
完  29 0.04139723%
阳  29 0.04139723%
消  29 0.04139723%
依  29 0.04139723%
余  28 0.03996974%
疑  28 0.03996974%
敢  28 0.03996974%
合  28 0.03996974%
必  28 0.03996974%
信  28 0.03996974%
练  28 0.03996974%
种  28 0.03996974%
权  28 0.03996974%
刚  28 0.03996974%
城  28 0.03996974%
霁  28 0.03996974%
第  27 0.03854225%
任  27 0.03854225%
指  27 0.03854225%
透  27 0.03854225%
命  27 0.03854225%
加  27 0.03854225%
体  27 0.03854225%
语  27 0.03854225%
破  27 0.03854225%
贼  27 0.03854225%
及  27 0.03854225%
热  27 0.03854225%
往  26 0.03711475%
即  26 0.03711475%
告  26 0.03711475%
吃  26 0.03711475%
毕  26 0.03711475%
衣  26 0.03711475%
低  26 0.03711475%
村  26 0.03711475%
物  26 0.03711475%
攻  26 0.03711475%
美  26 0.03711475%
偷  26 0.03711475%
妇  26 0.03711475%
今  26 0.03711475%
争  26 0.03711475%
爷  26 0.03711475%
香  26 0.03711475%
苏  26 0.03711475%
旁  25 0.03568726%
速  25 0.03568726%
待  25 0.03568726%
管  25 0.03568726%
露  25 0.03568726%
修  25 0.03568726%
平  25 0.03568726%
推  25 0.03568726%
空  25 0.03568726%
吗  25 0.03568726%
礼  25 0.03568726%
松  25 0.03568726%
留  25 0.03568726%
刀  25 0.03568726%
书  25 0.03568726%
世  25 0.03568726%
苦  24 0.03425977%
北  24 0.03425977%
千  24 0.03425977%
股  24 0.03425977%
嘴  24 0.03425977%
秘  24 0.03425977%
量  24 0.03425977%
准  24 0.03425977%
求  24 0.03425977%
聪  24 0.03425977%
羞  24 0.03425977%
尽  24 0.03425977%
屋  24 0.03425977%
亲  24 0.03425977%
万  24 0.03425977%
谁  24 0.03425977%
闪  23 0.03283228%
灯  23 0.03283228%
或  23 0.03283228%
送  23 0.03283228%
每  23 0.03283228%
脑  23 0.03283228%
通  23 0.03283228%
先  23 0.03283228%
乱  23 0.03283228%
营  23 0.03283228%
忙  23 0.03283228%
急  23 0.03283228%
乳  23 0.03283228%
福  23 0.03283228%
波  22 0.03140479%
片  22 0.03140479%
拿  22 0.03140479%
况  22 0.03140479%
探  22 0.03140479%
条  22 0.03140479%
呼  22 0.03140479%
马  22 0.03140479%
箭  22 0.03140479%
掌  22 0.03140479%
制  22 0.03140479%
根  22 0.03140479%
拉  22 0.03140479%
势  22 0.03140479%
模  22 0.03140479%
约  22 0.03140479%
结  22 0.03140479%
静  22 0.03140479%
强  22 0.03140479%
跟  22 0.03140479%
辎  22 0.03140479%
旧  22 0.03140479%
烟  22 0.03140479%
独  22 0.03140479%
欢  22 0.03140479%
哥  22 0.03140479%
钱  21 0.0299773%
禁  21 0.0299773%
灵  21 0.0299773%
剿  21 0.0299773%
义  21 0.0299773%
兄  21 0.0299773%
深  21 0.0299773%
差  21 0.0299773%
红  21 0.0299773%
保  21 0.0299773%
血  21 0.0299773%
错  21 0.0299773%
杀  21 0.0299773%
恩  21 0.0299773%
腻  21 0.0299773%
楚  21 0.0299773%
背  21 0.0299773%
报  21 0.0299773%
甚  20 0.02854981%
欲  20 0.02854981%
缓  20 0.02854981%
偏  20 0.02854981%
吸  20 0.02854981%
腰  20 0.02854981%
计  20 0.02854981%
皮  20 0.02854981%
始  20 0.02854981%
字  20 0.02854981%
金  20 0.02854981%
护  20 0.02854981%
谷  20 0.02854981%
形  20 0.02854981%
孩  20 0.02854981%
顺  20 0.02854981%
士  20 0.02854981%
男  20 0.02854981%
冲  20 0.02854981%
摇  20 0.02854981%
秦  20 0.02854981%
威  20 0.02854981%
乐  20 0.02854981%
派  20 0.02854981%
丁  20 0.02854981%
簪  20 0.02854981%
流  19 0.02712232%
压  19 0.02712232%
亮  19 0.02712232%
害  19 0.02712232%
；  19 0.02712232%
停  19 0.02712232%
活  19 0.02712232%
服  19 0.02712232%
顶  19 0.02712232%
总  19 0.02712232%
渐  19 0.02712232%
件  19 0.02712232%
则  19 0.02712232%
次  19 0.02712232%
胸  19 0.02712232%
颜  19 0.02712232%
恐  19 0.02712232%
份  19 0.02712232%
弄  19 0.02712232%
银  19 0.02712232%
使  19 0.02712232%
赶  19 0.02712232%
胡  19 0.02712232%
新  18 0.02569483%
初  18 0.02569483%
黑  18 0.02569483%
妾  18 0.02569483%
饰  18 0.02569483%
注  18 0.02569483%
置  18 0.02569483%
灭  18 0.02569483%
诉  18 0.02569483%
引  18 0.02569483%
筋  18 0.02569483%
认  18 0.02569483%
扬  18 0.02569483%
且  18 0.02569483%
题  18 0.02569483%
排  18 0.02569483%
─  18 0.02569483%
曾  18 0.02569483%
料  18 0.02569483%
各  18 0.02569483%
另  18 0.02569483%
李  18 0.02569483%
舞  18 0.02569483%
园  18 0.02569483%
借  17 0.02426734%
整  17 0.02426734%
识  17 0.02426734%
忧  17 0.02426734%
眉  17 0.02426734%
防  17 0.02426734%
耳  17 0.02426734%
奇  17 0.02426734%
颇  17 0.02426734%
泽  17 0.02426734%
品  17 0.02426734%
号  17 0.02426734%
游  17 0.02426734%
收  17 0.02426734%
喝  17 0.02426734%
底  17 0.02426734%
故  17 0.02426734%
醒  17 0.02426734%
药  17 0.02426734%
视  16 0.02283985%
仔  16 0.02283985%
沉  16 0.02283985%
私  16 0.02283985%
概  16 0.02283985%
联  16 0.02283985%
取  16 0.02283985%
旋  16 0.02283985%
显  16 0.02283985%
座  16 0.02283985%
段  16 0.02283985%
状  16 0.02283985%
俩  16 0.02283985%
爱  16 0.02283985%
镇  16 0.02283985%
袋  16 0.02283985%
照  16 0.02283985%
春  16 0.02283985%
换  16 0.02283985%
付  16 0.02283985%
究  16 0.02283985%
运  16 0.02283985%
冷  16 0.02283985%
备  16 0.02283985%
守  16 0.02283985%
闹  16 0.02283985%
沼  16 0.02283985%
产  16 0.02283985%
妻  16 0.02283985%
激  16 0.02283985%
按  16 0.02283985%
～  16 0.02283985%
抱  16 0.02283985%
□  16 0.02283985%
临  16 0.02283985%
顾  16 0.02283985%
遍  16 0.02283985%
嘿  16 0.02283985%
祥  16 0.02283985%
猜  15 0.02141236%
咱  15 0.02141236%
兴  15 0.02141236%
商  15 0.02141236%
荣  15 0.02141236%
忍  15 0.02141236%
者  15 0.02141236%
复  15 0.02141236%
伤  15 0.02141236%
踪  15 0.02141236%
展  15 0.02141236%
巴  15 0.02141236%
旦  15 0.02141236%
既  15 0.02141236%
射  15 0.02141236%
归  15 0.02141236%
援  15 0.02141236%
站  15 0.02141236%
招  15 0.02141236%
升  15 0.02141236%
响  15 0.02141236%
脱  15 0.02141236%
味  15 0.02141236%
表  15 0.02141236%
杂  15 0.02141236%
队  15 0.02141236%
惜  15 0.02141236%
睡  15 0.02141236%
馆  15 0.02141236%
寻  15 0.02141236%
迟  15 0.02141236%
案  15 0.02141236%
珍  15 0.02141236%
客  15 0.02141236%
紫  15 0.02141236%
链  15 0.02141236%
叶  14 0.01998487%
佛  14 0.01998487%
莫  14 0.01998487%
穿  14 0.01998487%
闻  14 0.01998487%
除  14 0.01998487%
岂  14 0.01998487%
代  14 0.01998487%
令  14 0.01998487%
藏  14 0.01998487%
傅  14 0.01998487%
持  14 0.01998487%
啦  14 0.01998487%
丈  14 0.01998487%
净  14 0.01998487%
侧  14 0.01998487%
断  14 0.01998487%
唇  14 0.01998487%
助  14 0.01998487%
袍  14 0.01998487%
牡  14 0.01998487%
期  14 0.01998487%
媚  14 0.01998487%
疼  14 0.01998487%
青  14 0.01998487%
卖  14 0.01998487%
薛  14 0.01998487%
荡  13 0.01855738%
帝  13 0.01855738%
折  13 0.01855738%
九  13 0.01855738%
浓  13 0.01855738%
久  13 0.01855738%
迷  13 0.01855738%
左  13 0.01855738%
臂  13 0.01855738%
坐  13 0.01855738%
挺  13 0.01855738%
监  13 0.01855738%
基  13 0.01855738%
退  13 0.01855738%
确  13 0.01855738%
控  13 0.01855738%
示  13 0.01855738%
善  13 0.01855738%
洗  13 0.01855738%
玲  13 0.01855738%
珑  13 0.01855738%
睛  13 0.01855738%
铁  13 0.01855738%
辰  13 0.01855738%
永  13 0.01855738%
献  13 0.01855738%
司  13 0.01855738%
湘  13 0.01855738%
丹  13 0.01855738%
盛  13 0.01855738%
户  13 0.01855738%
母  13 0.01855738%
斗  12 0.01712989%
据  12 0.01712989%
罢  12 0.01712989%
坚  12 0.01712989%
担  12 0.01712989%
达  12 0.01712989%
逃  12 0.01712989%
念  12 0.01712989%
愿  12 0.01712989%
止  12 0.01712989%
斩  12 0.01712989%
致  12 0.01712989%
副  12 0.01712989%
摸  12 0.01712989%
伸  12 0.01712989%
码  12 0.01712989%
甫  12 0.01712989%
凉  12 0.01712989%
贴  12 0.01712989%
影  12 0.01712989%
帐  12 0.01712989%
帮  12 0.01712989%
铺  12 0.01712989%
握  12 0.01712989%
朵  12 0.01712989%
幸  12 0.01712989%
化  12 0.01712989%
赖  12 0.01712989%
戴  12 0.01712989%
秀  12 0.01712989%
宫  12 0.01712989%
乃  12 0.01712989%
叔  12 0.01712989%
宜  12 0.01712989%
磨  12 0.01712989%
堂  12 0.01712989%
劳  12 0.01712989%
杭  12 0.01712989%
粉  12 0.01712989%
板  11 0.0157024%
肩  11 0.0157024%
埋  11 0.0157024%
怨  11 0.0157024%
扑  11 0.0157024%
寒  11 0.0157024%
虎  11 0.0157024%
恍  11 0.0157024%
岁  11 0.0157024%
历  11 0.0157024%
格  11 0.0157024%
答  11 0.0157024%
败  11 0.0157024%
益  11 0.0157024%
坡  11 0.0157024%
草  11 0.0157024%
散  11 0.0157024%
叹  11 0.0157024%
忌  11 0.0157024%
抓  11 0.0157024%
伙  11 0.0157024%
烈  11 0.0157024%
决  11 0.0157024%
裸  11 0.0157024%
吟  11 0.0157024%
摆  11 0.0157024%
议  11 0.0157024%
观  11 0.0157024%
奴  11 0.0157024%
遮  11 0.0157024%
委  11 0.0157024%
屈  11 0.0157024%
惹  11 0.0157024%
试  11 0.0157024%
暴  11 0.0157024%
赞  11 0.0157024%
尝  11 0.0157024%
啊  11 0.0157024%
忘  11 0.0157024%
室  11 0.0157024%
扮  11 0.0157024%
笔  11 0.0157024%
娶  11 0.0157024%
哭  11 0.0157024%
婆  11 0.0157024%
鲜  11 0.0157024%
姑  11 0.0157024%
仿  10 0.01427491%
陈  10 0.01427491%
彩  10 0.01427491%
藉  10 0.01427491%
辈  10 0.01427491%
勇  10 0.01427491%
递  10 0.01427491%
论  10 0.01427491%
察  10 0.01427491%
哩  10 0.01427491%
弓  10 0.01427491%
丰  10 0.01427491%
特  10 0.01427491%
妙  10 0.01427491%
恶  10 0.01427491%
集  10 0.01427491%
举  10 0.01427491%
泥  10 0.01427491%
围  10 0.01427491%
怒  10 0.01427491%
腿  10 0.01427491%
悄  10 0.01427491%
扎  10 0.01427491%
仅  10 0.01427491%
翻  10 0.01427491%
闭  10 0.01427491%
造  10 0.01427491%
您  10 0.01427491%
坏  10 0.01427491%
员  10 0.01427491%
续  10 0.01427491%
嬉  10 0.01427491%
桌  10 0.01427491%
汉  10 0.01427491%
短  10 0.01427491%
滑  10 0.01427491%
晚  10 0.01427491%
剩  10 0.01427491%
仙  10 0.01427491%
脂  10 0.01427491%
鉴  10 0.01427491%
谢  10 0.01427491%
琢  10 0.01427491%
聚  10 0.01427491%
箱  10 0.01427491%
衙  10 0.01427491%
陪  10 0.01427491%
鬟  10 0.01427491%
馨  10 0.01427491%
线  9 0.01284742%
象  9 0.01284742%
遇  9 0.01284742%
查  9 0.01284742%
幽  9 0.01284742%
曲  9 0.01284742%
俱  9 0.01284742%
稳  9 0.01284742%
够  9 0.01284742%
洋  9 0.01284742%
惑  9 0.01284742%
敬  9 0.01284742%
弃  9 0.01284742%
父  9 0.01284742%
封  9 0.01284742%
温  9 0.01284742%
岸  9 0.01284742%
淡  9 0.01284742%
优  9 0.01284742%
悟  9 0.01284742%
承  9 0.01284742%
获  9 0.01284742%
贺  9 0.01284742%
嘛  9 0.01284742%
值  9 0.01284742%
景  9 0.01284742%
瞧  9 0.01284742%
鹿  9 0.01284742%
团  9 0.01284742%
右  9 0.01284742%
童  9 0.01284742%
湿  9 0.01284742%
遂  9 0.01284742%
务  9 0.01284742%
返  9 0.01284742%
掠  9 0.01284742%
负  9 0.01284742%
浪  9 0.01284742%
冰  9 0.01284742%
薄  9 0.01284742%
瞠  9 0.01284742%
伍  9 0.01284742%
抹  9 0.01284742%
蛇  9 0.01284742%
途  9 0.01284742%
费  9 0.01284742%
恋  9 0.01284742%
劝  9 0.01284742%
巨  9 0.01284742%
施  9 0.01284742%
索  9 0.01284742%
蔽  9 0.01284742%
鸡  9 0.01284742%
饭  9 0.01284742%
讨  9 0.01284742%
蓦  9 0.01284742%
臣  9 0.01284742%
稍  9 0.01284742%
吏  9 0.01284742%
晓  9 0.01284742%
晌  9 0.01284742%
哼  9 0.01284742%
骨  9 0.01284742%
态  9 0.01284742%
茂  9 0.01284742%
软  9 0.01284742%
佐  9 0.01284742%
奔  9 0.01284742%
局  9 0.01284742%
台  9 0.01284742%
黄  9 0.01284742%
元  9 0.01284742%
环  9 0.01284742%
浙  9 0.01284742%
痴  9 0.01284742%
贤  9 0.01284742%
凤  9 0.01284742%
蜜  9 0.01284742%
奏  9 0.01284742%
国  8 0.01141992%
群  8 0.01141992%
迹  8 0.01141992%
扯  8 0.01141992%
固  8 0.01141992%
险  8 0.01141992%
胜  8 0.01141992%
需  8 0.01141992%
价  8 0.01141992%
慢  8 0.01141992%
继  8 0.01141992%
忽  8 0.01141992%
愈  8 0.01141992%
碍  8 0.01141992%
狠  8 0.01141992%
石  8 0.01141992%
恼  8 0.01141992%
凡  8 0.01141992%
祖  8 0.01141992%
授  8 0.01141992%
伏  8 0.01141992%
式  8 0.01141992%
土  8 0.01141992%
块  8 0.01141992%
配  8 0.01141992%
滚  8 0.01141992%
玩  8 0.01141992%
互  8 0.01141992%
圈  8 0.01141992%
财  8 0.01141992%
粮  8 0.01141992%
释  8 0.01141992%
躯  8 0.01141992%
充  8 0.01141992%
忆  8 0.01141992%
熟  8 0.01141992%
弱  8 0.01141992%
详  8 0.01141992%
标  8 0.01141992%
扭  8 0.01141992%
淫  8 0.01141992%
肉  8 0.01141992%
喊  8 0.01141992%
架  8 0.01141992%
缩  8 0.01141992%
唯  8 0.01141992%
奶  8 0.01141992%
档  8 0.01141992%
甲  8 0.01141992%
枝  8 0.01141992%
跑  8 0.01141992%
嫩  8 0.01141992%
帘  8 0.01141992%
肚  8 0.01141992%
圆  8 0.01141992%
嫁  8 0.01141992%
考  8 0.01141992%
瞒  8 0.01141992%
剑  8 0.01141992%
氏  8 0.01141992%
否  8 0.01141992%
含  8 0.01141992%
郎  8 0.01141992%
伦  8 0.01141992%
抛  8 0.01141992%
诸  8 0.01141992%
迎  8 0.01141992%
毛  8 0.01141992%
泄  8 0.01141992%
骂  8 0.01141992%
妈  8 0.01141992%
政  8 0.01141992%
殷  8 0.01141992%
店  8 0.01141992%
映  7 0.009992435%
吹  7 0.009992435%
罗  7 0.009992435%
胆  7 0.009992435%
测  7 0.009992435%
贱  7 0.009992435%
载  7 0.009992435%
辞  7 0.009992435%
程  7 0.009992435%
宽  7 0.009992435%
挥  7 0.009992435%
抑  7 0.009992435%
掩  7 0.009992435%
添  7 0.009992435%
严  7 0.009992435%
皱  7 0.009992435%
默  7 0.009992435%
傻  7 0.009992435%
抬  7 0.009992435%
参  7 0.009992435%
钻  7 0.009992435%
寺  7 0.009992435%
技  7 0.009992435%
碰  7 0.009992435%
触  7 0.009992435%
讶  7 0.009992435%
茶  7 0.009992435%
习  7 0.009992435%
木  7 0.009992435%
仍  7 0.009992435%
陆  7 0.009992435%
饶  7 0.009992435%
央  7 0.009992435%
晶  7 0.009992435%
截  7 0.009992435%
器  7 0.009992435%
野  7 0.009992435%
古  7 0.009992435%
弹  7 0.009992435%
具  7 0.009992435%
采  7 0.009992435%
震  7 0.009992435%
称  7 0.009992435%
犀  7 0.009992435%
划  7 0.009992435%
堆  7 0.009992435%
率  7 0.009992435%
烦  7 0.009992435%
俺  7 0.009992435%
拔  7 0.009992435%
窗  7 0.009992435%
溜  7 0.009992435%
滴  7 0.009992435%
喘  7 0.009992435%
汗  7 0.009992435%
拢  7 0.009992435%
业  7 0.009992435%
投  7 0.009992435%
烧  7 0.009992435%
惯  7 0.009992435%
迅  7 0.009992435%
谨  7 0.009992435%
绽  7 0.009992435%
梳  7 0.009992435%
糊  7 0.009992435%
雅  7 0.009992435%
鼓  7 0.009992435%
居  7 0.009992435%
假  7 0.009992435%
杨  7 0.009992435%
挂  7 0.009992435%
改  7 0.009992435%
嘻  7 0.009992435%
卧  7 0.009992435%
统  7 0.009992435%
厉  7 0.009992435%
催  7 0.009992435%
魂  7 0.009992435%
酥  7 0.009992435%
鸟  7 0.009992435%
雪  7 0.009992435%
毒  7 0.009992435%
街  7 0.009992435%
奸  7 0.009992435%
刑  7 0.009992435%
媳  7 0.009992435%
宠  7 0.009992435%
写  7 0.009992435%
痛  7 0.009992435%
销  7 0.009992435%
贵  7 0.009992435%
匆  7 0.009992435%
华  6 0.008564943%
云  6 0.008564943%
附  6 0.008564943%
慰  6 0.008564943%
奋  6 0.008564943%
锐  6 0.008564943%
漫  6 0.008564943%
亡  6 0.008564943%
存  6 0.008564943%
舍  6 0.008564943%
孤  6 0.008564943%
潜  6 0.008564943%
票  6 0.008564943%
咽  6 0.008564943%
悦  6 0.008564943%
包  6 0.008564943%
犬  6 0.008564943%
耐  6 0.008564943%
闲  6 0.008564943%
积  6 0.008564943%
虑  6 0.008564943%
装  6 0.008564943%
潮  6 0.008564943%
沿  6 0.008564943%
遥  6 0.008564943%
轮  6 0.008564943%
规  6 0.008564943%
仗  6 0.008564943%
单  6 0.008564943%
阻  6 0.008564943%
拱  6 0.008564943%
夹  6 0.008564943%
浮  6 0.008564943%
拥  6 0.008564943%
障  6 0.008564943%
绳  6 0.008564943%
摩  6 0.008564943%
食  6 0.008564943%
悠  6 0.008564943%
佳  6 0.008564943%
眨  6 0.008564943%
趁  6 0.008564943%
睑  6 0.008564943%
硬  6 0.008564943%
染  6 0.008564943%
麻  6 0.008564943%
怜  6 0.008564943%
讲  6 0.008564943%
占  6 0.008564943%
掉  6 0.008564943%
组  6 0.008564943%
插  6 0.008564943%
但  6 0.008564943%
刺  6 0.008564943%
阁  6 0.008564943%
垂  6 0.008564943%
恨  6 0.008564943%
脆  6 0.008564943%
源  6 0.008564943%
虚  6 0.008564943%
乌  6 0.008564943%
选  6 0.008564943%
判  6 0.008564943%
歇  6 0.008564943%
爽  6 0.008564943%
溪  6 0.008564943%
兜  6 0.008564943%
胯  6 0.008564943%
缘  6 0.008564943%
嫣  6 0.008564943%
屁  6 0.008564943%
鼻  6 0.008564943%
莹  6 0.008564943%
貌  6 0.008564943%
裂  6 0.008564943%
材  6 0.008564943%
治  6 0.008564943%
遭  6 0.008564943%
侍  6 0.008564943%
彻  6 0.008564943%
